op_id,h1,h2,op_type,input_shape,weight_shape,weight_pos,output_shape,depends_on,layer_idx,block,sub_block,depth,module_path,raw_op,params,phase,unmapped
46,mixer,,expand,"[[B, n_g_ssm, B, d_state]]",,,"[[B, n_g_ssm, 3*d_conv, d_state]]",[45],0,mixer,,1,model.layers.0.mixer,aten.expand.default,[],decode,True
47,mixer,,clone,"[[B, n_g_ssm, 3*d_conv, d_state]]",,,"[[B, n_g_ssm, 3*d_conv, d_state]]",[46],0,mixer,,1,model.layers.0.mixer,aten.clone.default,[],decode,True
48,mixer,,view,"[[B, n_g_ssm, 3*d_conv, d_state]]",,,"[[B, n_h_ssm, d_state]]",[47],0,mixer,,1,model.layers.0.mixer,aten.view.default,[],decode,True
49,mixer,,unsqueeze,"[[B, n_h_ssm, d_head_ssm]]",,,"[[B, n_h_ssm, d_head_ssm, B]]",[37],0,mixer,,1,model.layers.0.mixer,aten.unsqueeze.default,[],decode,True
50,mixer,,unsqueeze,"[[B, n_h_ssm, d_state]]",,,"[[B, n_h_ssm, B, d_state]]",[48],0,mixer,,1,model.layers.0.mixer,aten.unsqueeze.default,[],decode,True
51,mixer,,elementwise_mul,"[[B, n_h_ssm, d_head_ssm, B], [B, n_h_ssm, B, d_state]]",,,"[[B, n_h_ssm, d_head_ssm, d_state]]","[49, 50]",0,mixer,,1,model.layers.0.mixer,aten.mul.Tensor,[],decode,False
52,mixer,,view,"[[B, B, d_inner]]",,,"[[B, n_h_ssm, d_head_ssm]]",[25],0,mixer,,1,model.layers.0.mixer,aten.view.default,[],decode,True
53,mixer,,unsqueeze,"[[B, n_h_ssm, d_head_ssm]]",,,"[[B, n_h_ssm, d_head_ssm, B]]",[52],0,mixer,,1,model.layers.0.mixer,aten.unsqueeze.default,[],decode,True
54,mixer,,elementwise_mul,"[[B, n_h_ssm, d_head_ssm, d_state], [B, n_h_ssm, d_head_ssm, B]]",,,"[[B, n_h_ssm, d_head_ssm, d_state]]","[51, 53]",0,mixer,,1,model.layers.0.mixer,aten.mul.Tensor,[],decode,False
55,mixer,,clone,"[[B, n_h_ssm, d_head_ssm, d_state]]",,,"[[B, n_h_ssm, d_head_ssm, d_state]]",[],0,mixer,,1,model.layers.0.mixer,aten.clone.default,[],decode,True
56,mixer,,elementwise_mul,"[[B, n_h_ssm, d_head_ssm, d_state], [B, n_h_ssm, d_head_ssm, d_state]]",,,"[[B, n_h_ssm, d_head_ssm, d_state]]","[43, 55]",0,mixer,,1,model.layers.0.mixer,aten.mul.Tensor,[],decode,False
57,mixer,,elementwise_add,"[[B, n_h_ssm, d_head_ssm, d_state], [B, n_h_ssm, d_head_ssm, d_state]]",,,"[[B, n_h_ssm, d_head_ssm, d_state]]","[54, 56]",0,mixer,,1,model.layers.0.mixer,aten.add.Tensor,[],decode,False
58,mixer,,copy_,"[[B, n_h_ssm, d_head_ssm, d_state], [B, n_h_ssm, d_head_ssm, d_state]]",,,"[[B, n_h_ssm, d_head_ssm, d_state]]",[57],0,mixer,,1,model.layers.0.mixer,aten.copy_.default,[],decode,True
59,mixer,,view,"[[B, B, n_g*d_state]]",,,"[[B, n_g_ssm, d_state]]",[25],0,mixer,,1,model.layers.0.mixer,aten.view.default,[],decode,True
60,mixer,,unsqueeze,"[[B, n_g_ssm, d_state]]",,,"[[B, n_g_ssm, B, d_state]]",[59],0,mixer,,1,model.layers.0.mixer,aten.unsqueeze.default,[],decode,True
61,mixer,,expand,"[[B, n_g_ssm, B, d_state]]",,,"[[B, n_g_ssm, 3*d_conv, d_state]]",[60],0,mixer,,1,model.layers.0.mixer,aten.expand.default,[],decode,True
62,mixer,,clone,"[[B, n_g_ssm, 3*d_conv, d_state]]",,,"[[B, n_g_ssm, 3*d_conv, d_state]]",[61],0,mixer,,1,model.layers.0.mixer,aten.clone.default,[],decode,True
63,mixer,,view,"[[B, n_g_ssm, 3*d_conv, d_state]]",,,"[[B, n_h_ssm, d_state]]",[62],0,mixer,,1,model.layers.0.mixer,aten.view.default,[],decode,True
64,mixer,,_to_copy,"[[B, n_h_ssm, d_head_ssm, d_state]]",,,"[[B, n_h_ssm, d_head_ssm, d_state]]",[58],0,mixer,,1,model.layers.0.mixer,aten._to_copy.default,[],decode,True
65,mixer,,view,"[[B, n_h_ssm, d_head_ssm, d_state]]",,,"[[n_h_ssm, d_head_ssm, d_state]]",[64],0,mixer,,1,model.layers.0.mixer,aten.view.default,[],decode,True
66,mixer,,view,"[[B, n_h_ssm, d_state]]",,,"[[n_h_ssm, d_state, B]]",[63],0,mixer,,1,model.layers.0.mixer,aten.view.default,[],decode,True
67,mixer,,batched_matmul,"[[n_h_ssm, d_head_ssm, d_state], [n_h_ssm, d_state, B]]",,,"[[n_h_ssm, d_head_ssm, B]]","[65, 66]",0,mixer,,1,model.layers.0.mixer,aten.bmm.default,[],decode,False
68,mixer,,view,"[[n_h_ssm, d_head_ssm, B]]",,,"[[B, n_h_ssm, d_head_ssm]]",[67],0,mixer,,1,model.layers.0.mixer,aten.view.default,[],decode,True
69,mixer,,unsqueeze,[[n_h_ssm]],,,"[[n_h_ssm, B]]",[],0,mixer,,1,model.layers.0.mixer,aten.unsqueeze.default,[model.layers.0.mixer.D],decode,True
70,mixer,,expand,"[[n_h_ssm, B]]",,,"[[n_h_ssm, d_head_ssm]]",[69],0,mixer,,1,model.layers.0.mixer,aten.expand.default,[],decode,True
71,mixer,,elementwise_mul,"[[B, n_h_ssm, d_head_ssm], [n_h_ssm, d_head_ssm]]",,,"[[B, n_h_ssm, d_head_ssm]]","[52, 70]",0,mixer,,1,model.layers.0.mixer,aten.mul.Tensor,[],decode,False
72,mixer,,elementwise_add,"[[B, n_h_ssm, d_head_ssm], [B, n_h_ssm, d_head_ssm]]",,,"[[B, n_h_ssm, d_head_ssm]]","[68, 71]",0,mixer,,1,model.layers.0.mixer,aten.add.Tensor,[],decode,False
73,mixer,,view,"[[B, n_h_ssm, d_head_ssm]]",,,"[[B, d_inner]]",[72],0,mixer,,1,model.layers.0.mixer,aten.view.default,[],decode,True
74,mixer,,unsqueeze,"[[B, d_inner]]",,,"[[B, B, d_inner]]",[73],0,mixer,,1,model.layers.0.mixer,aten.unsqueeze.default,[],decode,True
75,mixer,norm,_to_copy,"[[B, B, d_inner]]",,,"[[B, B, d_inner]]",[74],0,mixer,norm,2,model.layers.0.mixer.norm,aten._to_copy.default,[],decode,True
76,mixer,norm,_to_copy,"[[B, B, d_inner]]",,,"[[B, B, d_inner]]",[13],0,mixer,norm,2,model.layers.0.mixer.norm,aten._to_copy.default,[],decode,True
77,mixer,norm,silu,"[[B, B, d_inner]]",,,"[[B, B, d_inner]]",[76],0,mixer,norm,2,model.layers.0.mixer.norm,aten.silu.default,[],decode,False
78,mixer,norm,elementwise_mul,"[[B, B, d_inner], [B, B, d_inner]]",,,"[[B, B, d_inner]]","[75, 77]",0,mixer,norm,2,model.layers.0.mixer.norm,aten.mul.Tensor,[],decode,False
79,mixer,norm,view,"[[B, B, d_inner]]",,,"[[B, B, n_g_ssm, d_inner/n_g]]",[78],0,mixer,norm,2,model.layers.0.mixer.norm,aten.view.default,[],decode,True
80,mixer,norm,pow,"[[B, B, n_g_ssm, d_inner/n_g]]",,,"[[B, B, n_g_ssm, d_inner/n_g]]",[79],0,mixer,norm,2,model.layers.0.mixer.norm,aten.pow.Tensor_Scalar,[],decode,False
81,mixer,norm,mean,"[[B, B, n_g_ssm, d_inner/n_g]]",,,"[[B, B, n_g_ssm, B]]",[80],0,mixer,norm,2,model.layers.0.mixer.norm,aten.mean.dim,[],decode,False
82,mixer,norm,elementwise_add,"[[B, B, n_g_ssm, B]]",,,"[[B, B, n_g_ssm, B]]",[81],0,mixer,norm,2,model.layers.0.mixer.norm,aten.add.Tensor,[],decode,False
83,mixer,norm,rsqrt,"[[B, B, n_g_ssm, B]]",,,"[[B, B, n_g_ssm, B]]",[82],0,mixer,norm,2,model.layers.0.mixer.norm,aten.rsqrt.default,[],decode,False
84,mixer,norm,elementwise_mul,"[[B, B, n_g_ssm, d_inner/n_g], [B, B, n_g_ssm, B]]",,,"[[B, B, n_g_ssm, d_inner/n_g]]","[79, 83]",0,mixer,norm,2,model.layers.0.mixer.norm,aten.mul.Tensor,[],decode,False
85,mixer,norm,view,"[[B, B, n_g_ssm, d_inner/n_g]]",,,"[[B, B, d_inner]]",[84],0,mixer,norm,2,model.layers.0.mixer.norm,aten.view.default,[],decode,True
86,mixer,norm,_to_copy,"[[B, B, d_inner]]",,,"[[B, B, d_inner]]",[85],0,mixer,norm,2,model.layers.0.mixer.norm,aten._to_copy.default,[],decode,True
87,mixer,norm,elementwise_mul,"[[d_inner], [B, B, d_inner]]",,,"[[B, B, d_inner]]",[86],0,mixer,norm,2,model.layers.0.mixer.norm,aten.mul.Tensor,[model.layers.0.mixer.norm.weight],decode,False
88,mixer,out_proj,t,"[[d_model, d_inner]]","[d_model, d_inner]",0,"[[d_inner, d_model]]",[],0,mixer,out_proj,2,model.layers.0.mixer.out_proj,aten.t.default,[model.layers.0.mixer.out_proj.weight],decode,True
89,mixer,out_proj,view,"[[B, B, d_inner]]",,,"[[B, n_h_ssm*d_head_ssm]]",[87],0,mixer,out_proj,2,model.layers.0.mixer.out_proj,aten.view.default,[],decode,True
90,mixer,out_proj,matmul,"[[B, n_h_ssm*d_head_ssm], [d_inner, d_model]]","[d_model, d_inner]",1,"[[B, d_model]]","[88, 89]",0,mixer,out_proj,2,model.layers.0.mixer.out_proj,aten.mm.default,[model.layers.0.mixer.out_proj.weight],decode,False
91,mixer,out_proj,_unsafe_view,"[[B, d_model]]",,,"[[B, B, d_model]]",[90],0,mixer,out_proj,2,model.layers.0.mixer.out_proj,aten._unsafe_view.default,[],decode,True
92,,,elementwise_add,"[[B, B, d_model], [B, B, d_model]]",,,"[[B, B, d_model]]","[0, 91]",0,,,0,model.layers.0,aten.add.Tensor,[],decode,False
93,norm,,_to_copy,"[[B, B, d_model]]",,,"[[B, B, d_model]]",[92],1,norm,,1,model.layers.1.norm,aten._to_copy.default,[],decode,True
94,norm,,pow,"[[B, B, d_model]]",,,"[[B, B, d_model]]",[93],1,norm,,1,model.layers.1.norm,aten.pow.Tensor_Scalar,[],decode,False
95,norm,,mean,"[[B, B, d_model]]",,,"[[B, B, B]]",[94],1,norm,,1,model.layers.1.norm,aten.mean.dim,[],decode,False
96,norm,,elementwise_add,"[[B, B, B]]",,,"[[B, B, B]]",[95],1,norm,,1,model.layers.1.norm,aten.add.Tensor,[],decode,False
97,norm,,rsqrt,"[[B, B, B]]",,,"[[B, B, B]]",[96],1,norm,,1,model.layers.1.norm,aten.rsqrt.default,[],decode,False
98,norm,,elementwise_mul,"[[B, B, d_model], [B, B, B]]",,,"[[B, B, d_model]]","[93, 97]",1,norm,,1,model.layers.1.norm,aten.mul.Tensor,[],decode,False
99,norm,,_to_copy,"[[B, B, d_model]]",,,"[[B, B, d_model]]",[98],1,norm,,1,model.layers.1.norm,aten._to_copy.default,[],decode,True
100,norm,,elementwise_mul,"[[d_model], [B, B, d_model]]",,,"[[B, B, d_model]]",[99],1,norm,,1,model.layers.1.norm,aten.mul.Tensor,[model.layers.1.norm.weight],decode,False
101,mixer,up_proj,t,"[[d_ff, d_model]]","[d_ff, d_model]",0,"[[d_model, d_ff]]",[],1,mixer,up_proj,2,model.layers.1.mixer.up_proj,aten.t.default,[model.layers.1.mixer.up_proj.weight],decode,True
102,mixer,up_proj,view,"[[B, B, d_model]]",,,"[[B, d_model]]",[100],1,mixer,up_proj,2,model.layers.1.mixer.up_proj,aten.view.default,[],decode,True
103,mixer,up_proj,matmul,"[[B, d_model], [d_model, d_ff]]","[d_ff, d_model]",1,"[[B, d_ff]]","[101, 102]",1,mixer,up_proj,2,model.layers.1.mixer.up_proj,aten.mm.default,[model.layers.1.mixer.up_proj.weight],decode,False
104,mixer,up_proj,_unsafe_view,"[[B, d_ff]]",,,"[[B, B, d_ff]]",[103],1,mixer,up_proj,2,model.layers.1.mixer.up_proj,aten._unsafe_view.default,[],decode,True
105,mixer,act_fn,relu,"[[B, B, d_ff]]",,,"[[B, B, d_ff]]",[104],1,mixer,act_fn,2,model.layers.1.mixer.act_fn,aten.relu.default,[],decode,True
106,mixer,act_fn,pow,"[[B, B, d_ff]]",,,"[[B, B, d_ff]]",[105],1,mixer,act_fn,2,model.layers.1.mixer.act_fn,aten.pow.Tensor_Scalar,[],decode,False
107,mixer,down_proj,t,"[[d_model, d_ff]]","[d_model, d_ff]",0,"[[d_ff, d_model]]",[],1,mixer,down_proj,2,model.layers.1.mixer.down_proj,aten.t.default,[model.layers.1.mixer.down_proj.weight],decode,True
108,mixer,down_proj,view,"[[B, B, d_ff]]",,,"[[B, d_ff]]",[106],1,mixer,down_proj,2,model.layers.1.mixer.down_proj,aten.view.default,[],decode,True
109,mixer,down_proj,matmul,"[[B, d_ff], [d_ff, d_model]]","[d_model, d_ff]",1,"[[B, d_model]]","[107, 108]",1,mixer,down_proj,2,model.layers.1.mixer.down_proj,aten.mm.default,[model.layers.1.mixer.down_proj.weight],decode,False
110,mixer,down_proj,_unsafe_view,"[[B, d_model]]",,,"[[B, B, d_model]]",[109],1,mixer,down_proj,2,model.layers.1.mixer.down_proj,aten._unsafe_view.default,[],decode,True
111,,,elementwise_add,"[[B, B, d_model], [B, B, d_model]]",,,"[[B, B, d_model]]","[92, 110]",1,,,0,model.layers.1,aten.add.Tensor,[],decode,False
112,norm,,_to_copy,"[[B, B, d_model]]",,,"[[B, B, d_model]]",[111],2,norm,,1,model.layers.2.norm,aten._to_copy.default,[],decode,True
113,norm,,pow,"[[B, B, d_model]]",,,"[[B, B, d_model]]",[112],2,norm,,1,model.layers.2.norm,aten.pow.Tensor_Scalar,[],decode,False
114,norm,,mean,"[[B, B, d_model]]",,,"[[B, B, B]]",[113],2,norm,,1,model.layers.2.norm,aten.mean.dim,[],decode,False
115,norm,,elementwise_add,"[[B, B, B]]",,,"[[B, B, B]]",[114],2,norm,,1,model.layers.2.norm,aten.add.Tensor,[],decode,False
116,norm,,rsqrt,"[[B, B, B]]",,,"[[B, B, B]]",[115],2,norm,,1,model.layers.2.norm,aten.rsqrt.default,[],decode,False
117,norm,,elementwise_mul,"[[B, B, d_model], [B, B, B]]",,,"[[B, B, d_model]]","[112, 116]",2,norm,,1,model.layers.2.norm,aten.mul.Tensor,[],decode,False
118,norm,,_to_copy,"[[B, B, d_model]]",,,"[[B, B, d_model]]",[117],2,norm,,1,model.layers.2.norm,aten._to_copy.default,[],decode,True
119,norm,,elementwise_mul,"[[d_model], [B, B, d_model]]",,,"[[B, B, d_model]]",[118],2,norm,,1,model.layers.2.norm,aten.mul.Tensor,[model.layers.2.norm.weight],decode,False
120,mixer,in_proj,t,"[[2*d_inner+2*n_g*d_state+n_h_ssm, d_model]]","[2*d_inner+2*n_g*d_state+n_h_ssm, d_model]",0,"[[d_model, 2*d_inner+2*n_g*d_state+n_h_ssm]]",[],2,mixer,in_proj,2,model.layers.2.mixer.in_proj,aten.t.default,[model.layers.2.mixer.in_proj.weight],decode,True
121,mixer,in_proj,view,"[[B, B, d_model]]",,,"[[B, d_model]]",[119],2,mixer,in_proj,2,model.layers.2.mixer.in_proj,aten.view.default,[],decode,True
122,mixer,in_proj,matmul,"[[B, d_model], [d_model, 2*d_inner+2*n_g*d_state+n_h_ssm]]","[2*d_inner+2*n_g*d_state+n_h_ssm, d_model]",1,"[[B, 2*n_h_ssm*d_head_ssm+2*n_g_ssm*d_state+n_h_ssm]]","[120, 121]",2,mixer,in_proj,2,model.layers.2.mixer.in_proj,aten.mm.default,[model.layers.2.mixer.in_proj.weight],decode,False
123,mixer,in_proj,_unsafe_view,"[[B, 2*n_h_ssm*d_head_ssm+2*n_g_ssm*d_state+n_h_ssm]]",,,"[[B, B, 2*d_inner+2*n_g*d_state+n_h_ssm]]",[122],2,mixer,in_proj,2,model.layers.2.mixer.in_proj,aten._unsafe_view.default,[],decode,True
124,mixer,,split_with_sizes,"[[B, B, 2*d_inner+2*n_g*d_state+n_h_ssm]]",,,"[[B, B, 0], [B, B, 0], [B, B, d_inner], [B, B, d_inner+2*n_g*d_state], [B, B, n_h_ssm]]",[123],2,mixer,,1,model.layers.2.mixer,aten.split_with_sizes.default,[],decode,True
125,mixer,,transpose,"[[B, B, d_inner+2*n_g*d_state]]",,,"[[B, d_inner+2*n_g*d_state, B]]",[124],2,mixer,,1,model.layers.2.mixer,aten.transpose.int,[],decode,True
126,mixer,,concat,"[[B, d_inner+2*n_g*d_state, d_conv], [B, d_inner+2*n_g*d_state, B]]",,,"[[B, d_inner+2*n_g*d_state, 5]]",[125],2,mixer,,1,model.layers.2.mixer,aten.cat.default,[],decode,False
127,mixer,,slice,"[[B, d_inner+2*n_g*d_state, 5]]",,,"[[B, d_inner+2*n_g*d_state, d_conv]]",[126],2,mixer,,1,model.layers.2.mixer,aten.slice.Tensor,[],decode,True
128,mixer,,copy_,"[[B, d_inner+2*n_g*d_state, d_conv], [B, d_inner+2*n_g*d_state, d_conv]]",,,"[[B, d_inner+2*n_g*d_state, d_conv]]",[127],2,mixer,,1,model.layers.2.mixer,aten.copy_.default,[],decode,True
129,mixer,,slice,"[[B, d_inner+2*n_g*d_state, 5]]",,,"[[B, d_inner+2*n_g*d_state, d_conv]]",[126],2,mixer,,1,model.layers.2.mixer,aten.slice.Tensor,[],decode,True
130,mixer,,select,"[[d_inner+2*n_g*d_state, B, d_conv]]","[d_inner+2*n_g*d_state, B, d_conv]",0,"[[d_inner+2*n_g*d_state, d_conv]]",[],2,mixer,,1,model.layers.2.mixer,aten.select.int,[model.layers.2.mixer.conv1d.weight],decode,True
131,mixer,,elementwise_mul,"[[B, d_inner+2*n_g*d_state, d_conv], [d_inner+2*n_g*d_state, d_conv]]",,,"[[B, d_inner+2*n_g*d_state, d_conv]]","[129, 130]",2,mixer,,1,model.layers.2.mixer,aten.mul.Tensor,[],decode,False
