op_id,h1,h2,h3,op_type,input_shape,weight_shape,weight_pos,output_shape,depends_on,layer_idx,block,sub_block,depth,module_path,raw_op,params,phase,unmapped
27,model,rotary_emb,,_to_copy,"[[B, 1, T]]",,,"[[B, 1, T]]",[26],,other,,2,model.rotary_emb,aten._to_copy.default,[],prefill,True
28,model,rotary_emb,,expand,"[[B, d_rope/2, 1]]",,,"[[B, d_rope/2, 1]]",[25],,other,,2,model.rotary_emb,aten.expand.default,[],prefill,True
29,model,rotary_emb,,view,"[[B, d_rope/2, 1]]",,,"[[B, d_rope/2, 1]]",[28],,other,,2,model.rotary_emb,aten.view.default,[],prefill,True
30,model,rotary_emb,,expand,"[[B, 1, T]]",,,"[[B, 1, T]]",[27],,other,,2,model.rotary_emb,aten.expand.default,[],prefill,True
31,model,rotary_emb,,view,"[[B, 1, T]]",,,"[[B, 1, T]]",[30],,other,,2,model.rotary_emb,aten.view.default,[],prefill,True
32,model,rotary_emb,,batched_matmul,"[[B, d_rope/2, 1], [B, 1, T]]",,,"[[B, d_rope/2, T]]","[29, 31]",,other,,2,model.rotary_emb,aten.bmm.default,[],prefill,False
33,model,rotary_emb,,_unsafe_view,"[[B, d_rope/2, T]]",,,"[[B, d_rope/2, T]]",[32],,other,,2,model.rotary_emb,aten._unsafe_view.default,[],prefill,True
34,model,rotary_emb,,transpose,"[[B, d_rope/2, T]]",,,"[[B, T, d_rope/2]]",[33],,other,,2,model.rotary_emb,aten.transpose.int,[],prefill,True
35,model,rotary_emb,,ones_like,"[[B, T, d_rope/2]]",,,"[[B, T, d_rope/2]]",[34],,other,,2,model.rotary_emb,aten.ones_like.default,[],prefill,True
36,model,rotary_emb,,polar,"[[B, T, d_rope/2], [B, T, d_rope/2]]",,,"[[B, T, d_rope/2]]","[34, 35]",,other,,2,model.rotary_emb,aten.polar.default,[],prefill,True
37,model,rotary_emb,,elementwise_mul,"[[B, T, d_rope/2]]",,,"[[B, T, d_rope/2]]",[36],,other,,2,model.rotary_emb,aten.mul.Tensor,[],prefill,False
38,input_layernorm,,,_to_copy,"[[B, T, d_model]]",,,"[[B, T, d_model]]",[0],0,input_layernorm,,1,model.layers.0.input_layernorm,aten._to_copy.default,[],prefill,True
39,input_layernorm,,,pow,"[[B, T, d_model]]",,,"[[B, T, d_model]]",[38],0,input_layernorm,,1,model.layers.0.input_layernorm,aten.pow.Tensor_Scalar,[],prefill,False
40,input_layernorm,,,mean,"[[B, T, d_model]]",,,"[[B, T, 1]]",[39],0,input_layernorm,,1,model.layers.0.input_layernorm,aten.mean.dim,[],prefill,False
41,input_layernorm,,,elementwise_add,"[[B, T, 1]]",,,"[[B, T, 1]]",[40],0,input_layernorm,,1,model.layers.0.input_layernorm,aten.add.Tensor,[],prefill,False
42,input_layernorm,,,rsqrt,"[[B, T, 1]]",,,"[[B, T, 1]]",[41],0,input_layernorm,,1,model.layers.0.input_layernorm,aten.rsqrt.default,[],prefill,False
43,input_layernorm,,,elementwise_mul,"[[B, T, d_model], [B, T, 1]]",,,"[[B, T, d_model]]","[38, 42]",0,input_layernorm,,1,model.layers.0.input_layernorm,aten.mul.Tensor,[],prefill,False
44,input_layernorm,,,_to_copy,"[[B, T, d_model]]",,,"[[B, T, d_model]]",[43],0,input_layernorm,,1,model.layers.0.input_layernorm,aten._to_copy.default,[],prefill,True
45,input_layernorm,,,elementwise_mul,"[[d_model], [B, T, d_model]]",,,"[[B, T, d_model]]",[44],0,input_layernorm,,1,model.layers.0.input_layernorm,aten.mul.Tensor,[model.layers.0.input_layernorm.weight],prefill,False
46,self_attn,q_proj,,t,"[[n_h*(d_nope+d_rope), d_model]]","[n_h*(d_nope+d_rope), d_model]",0,"[[d_model, n_h*(d_nope+d_rope)]]",[],0,self_attn,q_proj,2,model.layers.0.self_attn.q_proj,aten.t.default,[model.layers.0.self_attn.q_proj.weight],prefill,True
47,self_attn,q_proj,,view,"[[B, T, d_model]]",,,"[[T, d_model]]",[45],0,self_attn,q_proj,2,model.layers.0.self_attn.q_proj,aten.view.default,[],prefill,True
48,self_attn,q_proj,,matmul,"[[T, d_model], [d_model, n_h*(d_nope+d_rope)]]","[n_h*(d_nope+d_rope), d_model]",1,"[[T, n_h*(d_nope+d_rope)]]","[46, 47]",0,self_attn,q_proj,2,model.layers.0.self_attn.q_proj,aten.mm.default,[model.layers.0.self_attn.q_proj.weight],prefill,False
49,self_attn,q_proj,,_unsafe_view,"[[T, n_h*(d_nope+d_rope)]]",,,"[[B, T, n_h*(d_nope+d_rope)]]",[48],0,self_attn,q_proj,2,model.layers.0.self_attn.q_proj,aten._unsafe_view.default,[],prefill,True
50,self_attn,,,view,"[[B, T, n_h*(d_nope+d_rope)]]",,,"[[B, T, n_h, d_nope+d_rope]]",[49],0,self_attn,,1,model.layers.0.self_attn,aten.view.default,[],prefill,True
51,self_attn,,,transpose,"[[B, T, n_h, d_nope+d_rope]]",,,"[[B, n_h, T, d_nope+d_rope]]",[50],0,self_attn,,1,model.layers.0.self_attn,aten.transpose.int,[],prefill,True
52,self_attn,,,split_with_sizes,"[[B, n_h, T, d_nope+d_rope]]",,,"[[B, n_h, T, d_nope], [B, n_h, T, d_rope]]",[51],0,self_attn,,1,model.layers.0.self_attn,aten.split_with_sizes.default,[],prefill,True
53,self_attn,kv_a_proj_with_mqa,,t,"[[c_kv+d_rope, d_model]]","[c_kv+d_rope, d_model]",0,"[[d_model, c_kv+d_rope]]",[],0,self_attn,kv_a_proj_with_mqa,2,model.layers.0.self_attn.kv_a_proj_with_mqa,aten.t.default,[model.layers.0.self_attn.kv_a_proj_with_mqa.weight],prefill,True
54,self_attn,kv_a_proj_with_mqa,,view,"[[B, T, d_model]]",,,"[[T, d_model]]",[45],0,self_attn,kv_a_proj_with_mqa,2,model.layers.0.self_attn.kv_a_proj_with_mqa,aten.view.default,[],prefill,True
55,self_attn,kv_a_proj_with_mqa,,matmul,"[[T, d_model], [d_model, c_kv+d_rope]]","[c_kv+d_rope, d_model]",1,"[[T, c_kv+d_rope]]","[53, 54]",0,self_attn,kv_a_proj_with_mqa,2,model.layers.0.self_attn.kv_a_proj_with_mqa,aten.mm.default,[model.layers.0.self_attn.kv_a_proj_with_mqa.weight],prefill,False
56,self_attn,kv_a_proj_with_mqa,,_unsafe_view,"[[T, c_kv+d_rope]]",,,"[[B, T, c_kv+d_rope]]",[55],0,self_attn,kv_a_proj_with_mqa,2,model.layers.0.self_attn.kv_a_proj_with_mqa,aten._unsafe_view.default,[],prefill,True
57,self_attn,,,split_with_sizes,"[[B, T, c_kv+d_rope]]",,,"[[B, T, c_kv], [B, T, d_rope]]",[56],0,self_attn,,1,model.layers.0.self_attn,aten.split_with_sizes.default,[],prefill,True
58,self_attn,kv_a_layernorm,,_to_copy,"[[B, T, c_kv]]",,,"[[B, T, c_kv]]",[57],0,self_attn,kv_a_layernorm,2,model.layers.0.self_attn.kv_a_layernorm,aten._to_copy.default,[],prefill,True
59,self_attn,kv_a_layernorm,,pow,"[[B, T, c_kv]]",,,"[[B, T, c_kv]]",[58],0,self_attn,kv_a_layernorm,2,model.layers.0.self_attn.kv_a_layernorm,aten.pow.Tensor_Scalar,[],prefill,False
60,self_attn,kv_a_layernorm,,mean,"[[B, T, c_kv]]",,,"[[B, T, 1]]",[59],0,self_attn,kv_a_layernorm,2,model.layers.0.self_attn.kv_a_layernorm,aten.mean.dim,[],prefill,False
61,self_attn,kv_a_layernorm,,elementwise_add,"[[B, T, 1]]",,,"[[B, T, 1]]",[60],0,self_attn,kv_a_layernorm,2,model.layers.0.self_attn.kv_a_layernorm,aten.add.Tensor,[],prefill,False
62,self_attn,kv_a_layernorm,,rsqrt,"[[B, T, 1]]",,,"[[B, T, 1]]",[61],0,self_attn,kv_a_layernorm,2,model.layers.0.self_attn.kv_a_layernorm,aten.rsqrt.default,[],prefill,False
63,self_attn,kv_a_layernorm,,elementwise_mul,"[[B, T, c_kv], [B, T, 1]]",,,"[[B, T, c_kv]]","[58, 62]",0,self_attn,kv_a_layernorm,2,model.layers.0.self_attn.kv_a_layernorm,aten.mul.Tensor,[],prefill,False
64,self_attn,kv_a_layernorm,,_to_copy,"[[B, T, c_kv]]",,,"[[B, T, c_kv]]",[63],0,self_attn,kv_a_layernorm,2,model.layers.0.self_attn.kv_a_layernorm,aten._to_copy.default,[],prefill,True
65,self_attn,kv_a_layernorm,,elementwise_mul,"[[c_kv], [B, T, c_kv]]",,,"[[B, T, c_kv]]",[64],0,self_attn,kv_a_layernorm,2,model.layers.0.self_attn.kv_a_layernorm,aten.mul.Tensor,[model.layers.0.self_attn.kv_a_layernorm.weight],prefill,False
66,self_attn,kv_b_proj,,t,"[[n_h*(d_nope+d_v), c_kv]]","[n_h*(d_nope+d_v), c_kv]",0,"[[c_kv, n_h*(d_nope+d_v)]]",[],0,self_attn,kv_b_proj,2,model.layers.0.self_attn.kv_b_proj,aten.t.default,[model.layers.0.self_attn.kv_b_proj.weight],prefill,True
67,self_attn,kv_b_proj,,view,"[[B, T, c_kv]]",,,"[[T, c_kv]]",[65],0,self_attn,kv_b_proj,2,model.layers.0.self_attn.kv_b_proj,aten.view.default,[],prefill,True
68,self_attn,kv_b_proj,,matmul,"[[T, c_kv], [c_kv, n_h*(d_nope+d_v)]]","[n_h*(d_nope+d_v), c_kv]",1,"[[T, n_h*(d_nope+d_v)]]","[66, 67]",0,self_attn,kv_b_proj,2,model.layers.0.self_attn.kv_b_proj,aten.mm.default,[model.layers.0.self_attn.kv_b_proj.weight],prefill,False
69,self_attn,kv_b_proj,,_unsafe_view,"[[T, n_h*(d_nope+d_v)]]",,,"[[B, T, n_h*(d_nope+d_v)]]",[68],0,self_attn,kv_b_proj,2,model.layers.0.self_attn.kv_b_proj,aten._unsafe_view.default,[],prefill,True
70,self_attn,,,view,"[[B, T, n_h*(d_nope+d_v)]]",,,"[[B, T, n_h, d_nope+d_v]]",[69],0,self_attn,,1,model.layers.0.self_attn,aten.view.default,[],prefill,True
71,self_attn,,,transpose,"[[B, T, n_h, d_nope+d_v]]",,,"[[B, n_h, T, d_nope+d_v]]",[70],0,self_attn,,1,model.layers.0.self_attn,aten.transpose.int,[],prefill,True
72,self_attn,,,split_with_sizes,"[[B, n_h, T, d_nope+d_v]]",,,"[[B, n_h, T, d_nope], [B, n_h, T, d_v]]",[71],0,self_attn,,1,model.layers.0.self_attn,aten.split_with_sizes.default,[],prefill,True
73,self_attn,,,view,"[[B, T, d_rope]]",,,"[[B, 1, T, d_rope]]",[57],0,self_attn,,1,model.layers.0.self_attn,aten.view.default,[],prefill,True
74,self_attn,,,_to_copy,"[[B, n_h, T, d_rope]]",,,"[[B, n_h, T, d_rope]]",[52],0,self_attn,,1,model.layers.0.self_attn,aten._to_copy.default,[],prefill,True
75,self_attn,,,view,"[[B, n_h, T, d_rope]]",,,"[[B, n_h, T, d_rope/2, 2]]",[74],0,self_attn,,1,model.layers.0.self_attn,aten.view.default,[],prefill,True
76,self_attn,,,view_as_complex,"[[B, n_h, T, d_rope/2, 2]]",,,"[[B, n_h, T, d_rope/2]]",[75],0,self_attn,,1,model.layers.0.self_attn,aten.view_as_complex.default,[],prefill,True
77,self_attn,,,_to_copy,"[[B, 1, T, d_rope]]",,,"[[B, 1, T, d_rope]]",[73],0,self_attn,,1,model.layers.0.self_attn,aten._to_copy.default,[],prefill,True
78,self_attn,,,view,"[[B, 1, T, d_rope]]",,,"[[B, 1, T, d_rope/2, 2]]",[77],0,self_attn,,1,model.layers.0.self_attn,aten.view.default,[],prefill,True
79,self_attn,,,view_as_complex,"[[B, 1, T, d_rope/2, 2]]",,,"[[B, 1, T, d_rope/2]]",[78],0,self_attn,,1,model.layers.0.self_attn,aten.view_as_complex.default,[],prefill,True
80,self_attn,,,unsqueeze,"[[B, T, d_rope/2]]",,,"[[B, 1, T, d_rope/2]]",[37],0,self_attn,,1,model.layers.0.self_attn,aten.unsqueeze.default,[],prefill,True
81,self_attn,,,elementwise_mul,"[[B, n_h, T, d_rope/2], [B, 1, T, d_rope/2]]",,,"[[B, n_h, T, d_rope/2]]","[76, 80]",0,self_attn,,1,model.layers.0.self_attn,aten.mul.Tensor,[],prefill,False
82,self_attn,,,view_as_real,"[[B, n_h, T, d_rope/2]]",,,"[[B, n_h, T, d_rope/2, 2]]",[81],0,self_attn,,1,model.layers.0.self_attn,aten.view_as_real.default,[],prefill,True
83,self_attn,,,view,"[[B, n_h, T, d_rope/2, 2]]",,,"[[B, n_h, T, d_rope]]",[82],0,self_attn,,1,model.layers.0.self_attn,aten.view.default,[],prefill,True
84,self_attn,,,_to_copy,"[[B, n_h, T, d_rope]]",,,"[[B, n_h, T, d_rope]]",[83],0,self_attn,,1,model.layers.0.self_attn,aten._to_copy.default,[],prefill,True
85,self_attn,,,elementwise_mul,"[[B, 1, T, d_rope/2], [B, 1, T, d_rope/2]]",,,"[[B, 1, T, d_rope/2]]","[79, 80]",0,self_attn,,1,model.layers.0.self_attn,aten.mul.Tensor,[],prefill,False
86,self_attn,,,view_as_real,"[[B, 1, T, d_rope/2]]",,,"[[B, 1, T, d_rope/2, 2]]",[85],0,self_attn,,1,model.layers.0.self_attn,aten.view_as_real.default,[],prefill,True
87,self_attn,,,view,"[[B, 1, T, d_rope/2, 2]]",,,"[[B, 1, T, d_rope]]",[86],0,self_attn,,1,model.layers.0.self_attn,aten.view.default,[],prefill,True
88,self_attn,,,_to_copy,"[[B, 1, T, d_rope]]",,,"[[B, 1, T, d_rope]]",[87],0,self_attn,,1,model.layers.0.self_attn,aten._to_copy.default,[],prefill,True
89,self_attn,,,expand,"[[B, 1, T, d_rope]]",,,"[[B, n_h, T, d_rope]]",[88],0,self_attn,,1,model.layers.0.self_attn,aten.expand.default,[],prefill,True
90,self_attn,,,concat,"[[B, n_h, T, d_nope], [B, n_h, T, d_rope]]",,,"[[B, n_h, T, d_nope+d_rope]]","[52, 84]",0,self_attn,,1,model.layers.0.self_attn,aten.cat.default,[],prefill,False
91,self_attn,,,concat,"[[B, n_h, T, d_nope], [B, n_h, T, d_rope]]",,,"[[B, n_h, T, d_nope+d_rope]]","[72, 89]",0,self_attn,,1,model.layers.0.self_attn,aten.cat.default,[],prefill,False
92,self_attn,,,concat,"[[0], [B, n_h, T, d_nope+d_rope]]",,,"[[B, n_h, T, d_nope+d_rope]]",[91],0,self_attn,,1,model.layers.0.self_attn,aten.cat.default,[],prefill,False
93,self_attn,,,concat,"[[0], [B, n_h, T, d_v]]",,,"[[B, n_h, T, d_v]]",[72],0,self_attn,,1,model.layers.0.self_attn,aten.cat.default,[],prefill,False
94,self_attn,,,transpose,"[[B, n_h, T, d_nope+d_rope]]",,,"[[B, n_h, d_nope+d_rope, T]]",[92],0,self_attn,,1,model.layers.0.self_attn,aten.transpose.int,[],prefill,True
95,self_attn,,,expand,"[[B, n_h, T, d_nope+d_rope]]",,,"[[B, n_h, T, d_nope+d_rope]]",[90],0,self_attn,,1,model.layers.0.self_attn,aten.expand.default,[],prefill,True
96,self_attn,,,view,"[[B, n_h, T, d_nope+d_rope]]",,,"[[n_h, T, d_nope+d_rope]]",[95],0,self_attn,,1,model.layers.0.self_attn,aten.view.default,[],prefill,True
97,self_attn,,,expand,"[[B, n_h, d_nope+d_rope, T]]",,,"[[B, n_h, d_nope+d_rope, T]]",[94],0,self_attn,,1,model.layers.0.self_attn,aten.expand.default,[],prefill,True
98,self_attn,,,view,"[[B, n_h, d_nope+d_rope, T]]",,,"[[n_h, d_nope+d_rope, T]]",[97],0,self_attn,,1,model.layers.0.self_attn,aten.view.default,[],prefill,True
99,self_attn,,,batched_matmul,"[[n_h, T, d_nope+d_rope], [n_h, d_nope+d_rope, T]]",,,"[[n_h, T, T]]","[96, 98]",0,self_attn,,1,model.layers.0.self_attn,aten.bmm.default,[],prefill,False
100,self_attn,,,_unsafe_view,"[[n_h, T, T]]",,,"[[B, n_h, T, T]]",[99],0,self_attn,,1,model.layers.0.self_attn,aten._unsafe_view.default,[],prefill,True
101,self_attn,,,elementwise_mul,"[[B, n_h, T, T]]",,,"[[B, n_h, T, T]]",[100],0,self_attn,,1,model.layers.0.self_attn,aten.mul.Tensor,[],prefill,False
102,self_attn,,,elementwise_add,"[[B, n_h, T, T], [B, 1, T, T]]",,,"[[B, n_h, T, T]]","[22, 101]",0,self_attn,,1,model.layers.0.self_attn,aten.add.Tensor,[],prefill,False
103,self_attn,,,_to_copy,"[[B, n_h, T, T]]",,,"[[B, n_h, T, T]]",[102],0,self_attn,,1,model.layers.0.self_attn,aten._to_copy.default,[],prefill,True
104,self_attn,,,softmax,"[[B, n_h, T, T]]",,,"[[B, n_h, T, T]]",[103],0,self_attn,,1,model.layers.0.self_attn,aten._softmax.default,[],prefill,False
105,self_attn,,,_to_copy,"[[B, n_h, T, T]]",,,"[[B, n_h, T, T]]",[104],0,self_attn,,1,model.layers.0.self_attn,aten._to_copy.default,[],prefill,True
106,self_attn,,,expand,"[[B, n_h, T, T]]",,,"[[B, n_h, T, T]]",[105],0,self_attn,,1,model.layers.0.self_attn,aten.expand.default,[],prefill,True
107,self_attn,,,view,"[[B, n_h, T, T]]",,,"[[n_h, T, T]]",[106],0,self_attn,,1,model.layers.0.self_attn,aten.view.default,[],prefill,True
108,self_attn,,,expand,"[[B, n_h, T, d_v]]",,,"[[B, n_h, T, d_v]]",[93],0,self_attn,,1,model.layers.0.self_attn,aten.expand.default,[],prefill,True
109,self_attn,,,view,"[[B, n_h, T, d_v]]",,,"[[n_h, T, d_v]]",[108],0,self_attn,,1,model.layers.0.self_attn,aten.view.default,[],prefill,True
110,self_attn,,,batched_matmul,"[[n_h, T, T], [n_h, T, d_v]]",,,"[[n_h, T, d_v]]","[107, 109]",0,self_attn,,1,model.layers.0.self_attn,aten.bmm.default,[],prefill,False
111,self_attn,,,_unsafe_view,"[[n_h, T, d_v]]",,,"[[B, n_h, T, d_v]]",[110],0,self_attn,,1,model.layers.0.self_attn,aten._unsafe_view.default,[],prefill,True
112,self_attn,,,transpose,"[[B, n_h, T, d_v]]",,,"[[B, T, n_h, d_v]]",[111],0,self_attn,,1,model.layers.0.self_attn,aten.transpose.int,[],prefill,True
113,self_attn,,,clone,"[[B, T, n_h, d_v]]",,,"[[B, T, n_h, d_v]]",[112],0,self_attn,,1,model.layers.0.self_attn,aten.clone.default,[],prefill,True
114,self_attn,,,view,"[[B, T, n_h, d_v]]",,,"[[B, T, n_h*d_v]]",[113],0,self_attn,,1,model.layers.0.self_attn,aten.view.default,[],prefill,True
115,self_attn,o_proj,,t,"[[d_model, n_h*d_v]]","[d_model, n_h*d_v]",0,"[[n_h*d_v, d_model]]",[],0,self_attn,o_proj,2,model.layers.0.self_attn.o_proj,aten.t.default,[model.layers.0.self_attn.o_proj.weight],prefill,True
116,self_attn,o_proj,,view,"[[B, T, n_h*d_v]]",,,"[[T, n_h*d_v]]",[114],0,self_attn,o_proj,2,model.layers.0.self_attn.o_proj,aten.view.default,[],prefill,True
117,self_attn,o_proj,,matmul,"[[T, n_h*d_v], [n_h*d_v, d_model]]","[d_model, n_h*d_v]",1,"[[T, d_model]]","[115, 116]",0,self_attn,o_proj,2,model.layers.0.self_attn.o_proj,aten.mm.default,[model.layers.0.self_attn.o_proj.weight],prefill,False
118,self_attn,o_proj,,_unsafe_view,"[[T, d_model]]",,,"[[B, T, d_model]]",[117],0,self_attn,o_proj,2,model.layers.0.self_attn.o_proj,aten._unsafe_view.default,[],prefill,True
119,,,,elementwise_add,"[[B, T, d_model], [B, T, d_model]]",,,"[[B, T, d_model]]","[0, 118]",0,,,0,model.layers.0,aten.add.Tensor,[],prefill,False
120,post_attention_layernorm,,,_to_copy,"[[B, T, d_model]]",,,"[[B, T, d_model]]",[119],0,post_attention_layernorm,,1,model.layers.0.post_attention_layernorm,aten._to_copy.default,[],prefill,True
121,post_attention_layernorm,,,pow,"[[B, T, d_model]]",,,"[[B, T, d_model]]",[120],0,post_attention_layernorm,,1,model.layers.0.post_attention_layernorm,aten.pow.Tensor_Scalar,[],prefill,False
122,post_attention_layernorm,,,mean,"[[B, T, d_model]]",,,"[[B, T, 1]]",[121],0,post_attention_layernorm,,1,model.layers.0.post_attention_layernorm,aten.mean.dim,[],prefill,False
123,post_attention_layernorm,,,elementwise_add,"[[B, T, 1]]",,,"[[B, T, 1]]",[122],0,post_attention_layernorm,,1,model.layers.0.post_attention_layernorm,aten.add.Tensor,[],prefill,False
124,post_attention_layernorm,,,rsqrt,"[[B, T, 1]]",,,"[[B, T, 1]]",[123],0,post_attention_layernorm,,1,model.layers.0.post_attention_layernorm,aten.rsqrt.default,[],prefill,False
125,post_attention_layernorm,,,elementwise_mul,"[[B, T, d_model], [B, T, 1]]",,,"[[B, T, d_model]]","[120, 124]",0,post_attention_layernorm,,1,model.layers.0.post_attention_layernorm,aten.mul.Tensor,[],prefill,False
126,post_attention_layernorm,,,_to_copy,"[[B, T, d_model]]",,,"[[B, T, d_model]]",[125],0,post_attention_layernorm,,1,model.layers.0.post_attention_layernorm,aten._to_copy.default,[],prefill,True
127,post_attention_layernorm,,,elementwise_mul,"[[d_model], [B, T, d_model]]",,,"[[B, T, d_model]]",[126],0,post_attention_layernorm,,1,model.layers.0.post_attention_layernorm,aten.mul.Tensor,[model.layers.0.post_attention_layernorm.weight],prefill,False
128,mlp,gate_proj,,t,"[[d_ff, d_model]]","[d_ff, d_model]",0,"[[d_model, d_ff]]",[],0,mlp,gate_proj,2,model.layers.0.mlp.gate_proj,aten.t.default,[model.layers.0.mlp.gate_proj.weight],prefill,True
129,mlp,gate_proj,,view,"[[B, T, d_model]]",,,"[[T, d_model]]",[127],0,mlp,gate_proj,2,model.layers.0.mlp.gate_proj,aten.view.default,[],prefill,True
130,mlp,gate_proj,,matmul,"[[T, d_model], [d_model, d_ff]]","[d_ff, d_model]",1,"[[T, d_ff]]","[128, 129]",0,mlp,gate_proj,2,model.layers.0.mlp.gate_proj,aten.mm.default,[model.layers.0.mlp.gate_proj.weight],prefill,False
131,mlp,gate_proj,,_unsafe_view,"[[T, d_ff]]",,,"[[B, T, d_ff]]",[130],0,mlp,gate_proj,2,model.layers.0.mlp.gate_proj,aten._unsafe_view.default,[],prefill,True
132,mlp,act_fn,,silu,"[[B, T, d_ff]]",,,"[[B, T, d_ff]]",[131],0,mlp,act_fn,2,model.layers.0.mlp.act_fn,aten.silu.default,[],prefill,False
133,mlp,up_proj,,t,"[[d_ff, d_model]]","[d_ff, d_model]",0,"[[d_model, d_ff]]",[],0,mlp,up_proj,2,model.layers.0.mlp.up_proj,aten.t.default,[model.layers.0.mlp.up_proj.weight],prefill,True
134,mlp,up_proj,,view,"[[B, T, d_model]]",,,"[[T, d_model]]",[127],0,mlp,up_proj,2,model.layers.0.mlp.up_proj,aten.view.default,[],prefill,True
135,mlp,up_proj,,matmul,"[[T, d_model], [d_model, d_ff]]","[d_ff, d_model]",1,"[[T, d_ff]]","[133, 134]",0,mlp,up_proj,2,model.layers.0.mlp.up_proj,aten.mm.default,[model.layers.0.mlp.up_proj.weight],prefill,False
136,mlp,up_proj,,_unsafe_view,"[[T, d_ff]]",,,"[[B, T, d_ff]]",[135],0,mlp,up_proj,2,model.layers.0.mlp.up_proj,aten._unsafe_view.default,[],prefill,True
137,mlp,,,elementwise_mul,"[[B, T, d_ff], [B, T, d_ff]]",,,"[[B, T, d_ff]]","[132, 136]",0,mlp,,1,model.layers.0.mlp,aten.mul.Tensor,[],prefill,False
138,mlp,down_proj,,t,"[[d_model, d_ff]]","[d_model, d_ff]",0,"[[d_ff, d_model]]",[],0,mlp,down_proj,2,model.layers.0.mlp.down_proj,aten.t.default,[model.layers.0.mlp.down_proj.weight],prefill,True
139,mlp,down_proj,,view,"[[B, T, d_ff]]",,,"[[T, d_ff]]",[137],0,mlp,down_proj,2,model.layers.0.mlp.down_proj,aten.view.default,[],prefill,True
