op_id,h1,h2,op_type,input_shape,weight_shape,weight_pos,output_shape,depends_on,layer_idx,block,sub_block,depth,module_path,raw_op,params,phase,unmapped
26,model,rotary_emb,copy_,"[[B, T, 10], [B, T, 10]]",,,"[[B, T, 10]]","[24, 25]",,other,,2,model.rotary_emb,aten.copy_.default,[],prefill,True
27,model,rotary_emb,concat,"[[B, T, d_rope/2], [B, T, d_rope/2]]",,,"[[B, T, d_rope]]",[18],,other,,2,model.rotary_emb,aten.cat.default,[],prefill,False
28,model,rotary_emb,cos,"[[B, T, d_rope]]",,,"[[B, T, d_rope]]",[27],,other,,2,model.rotary_emb,aten.cos.default,[],prefill,False
29,model,rotary_emb,elementwise_mul,"[[B, T, d_rope]]",,,"[[B, T, d_rope]]",[28],,other,,2,model.rotary_emb,aten.mul.Tensor,[],prefill,False
30,model,rotary_emb,sin,"[[B, T, d_rope]]",,,"[[B, T, d_rope]]",[27],,other,,2,model.rotary_emb,aten.sin.default,[],prefill,False
31,model,rotary_emb,elementwise_mul,"[[B, T, d_rope]]",,,"[[B, T, d_rope]]",[30],,other,,2,model.rotary_emb,aten.mul.Tensor,[],prefill,False
32,model,rotary_emb,_to_copy,"[[B, T, d_rope]]",,,"[[B, T, d_rope]]",[29],,other,,2,model.rotary_emb,aten._to_copy.default,[],prefill,True
33,model,rotary_emb,_to_copy,"[[B, T, d_rope]]",,,"[[B, T, d_rope]]",[31],,other,,2,model.rotary_emb,aten._to_copy.default,[],prefill,True
34,input_layernorm,,_to_copy,"[[B, T, d_model]]",,,"[[B, T, d_model]]",[0],0,input_layernorm,,1,model.layers.0.input_layernorm,aten._to_copy.default,[],prefill,True
35,input_layernorm,,pow,"[[B, T, d_model]]",,,"[[B, T, d_model]]",[34],0,input_layernorm,,1,model.layers.0.input_layernorm,aten.pow.Tensor_Scalar,[],prefill,False
36,input_layernorm,,mean,"[[B, T, d_model]]",,,"[[B, T, 1]]",[35],0,input_layernorm,,1,model.layers.0.input_layernorm,aten.mean.dim,[],prefill,False
37,input_layernorm,,elementwise_add,"[[B, T, 1]]",,,"[[B, T, 1]]",[36],0,input_layernorm,,1,model.layers.0.input_layernorm,aten.add.Tensor,[],prefill,False
38,input_layernorm,,rsqrt,"[[B, T, 1]]",,,"[[B, T, 1]]",[37],0,input_layernorm,,1,model.layers.0.input_layernorm,aten.rsqrt.default,[],prefill,False
39,input_layernorm,,elementwise_mul,"[[B, T, d_model], [B, T, 1]]",,,"[[B, T, d_model]]","[34, 38]",0,input_layernorm,,1,model.layers.0.input_layernorm,aten.mul.Tensor,[],prefill,False
40,input_layernorm,,_to_copy,[[d_model]],,,[[d_model]],[],0,input_layernorm,,1,model.layers.0.input_layernorm,aten._to_copy.default,[model.layers.0.input_layernorm.weight],prefill,True
41,input_layernorm,,elementwise_add,[[d_model]],,,[[d_model]],[40],0,input_layernorm,,1,model.layers.0.input_layernorm,aten.add.Tensor,[model.layers.0.input_layernorm.weight],prefill,False
42,input_layernorm,,elementwise_mul,"[[B, T, d_model], [d_model]]",,,"[[B, T, d_model]]","[39, 41]",0,input_layernorm,,1,model.layers.0.input_layernorm,aten.mul.Tensor,[],prefill,False
43,input_layernorm,,_to_copy,"[[B, T, d_model]]",,,"[[B, T, d_model]]",[42],0,input_layernorm,,1,model.layers.0.input_layernorm,aten._to_copy.default,[],prefill,True
44,linear_attn,in_proj_qkv,t,"[[2*d_k_lin+d_v_lin, d_model]]","[2*d_k_lin+d_v_lin, d_model]",0,"[[d_model, 2*d_k_lin+d_v_lin]]",[],0,linear_attn,in_proj_qkv,2,model.layers.0.linear_attn.in_proj_qkv,aten.t.default,[model.layers.0.linear_attn.in_proj_qkv.weight],prefill,True
45,linear_attn,in_proj_qkv,view,"[[B, T, d_model]]",,,"[[T, d_model]]",[43],0,linear_attn,in_proj_qkv,2,model.layers.0.linear_attn.in_proj_qkv,aten.view.default,[],prefill,True
46,linear_attn,in_proj_qkv,matmul,"[[T, d_model], [d_model, 2*d_k_lin+d_v_lin]]","[2*d_k_lin+d_v_lin, d_model]",1,"[[T, 2*d_k_lin+d_v_lin]]","[44, 45]",0,linear_attn,in_proj_qkv,2,model.layers.0.linear_attn.in_proj_qkv,aten.mm.default,[model.layers.0.linear_attn.in_proj_qkv.weight],prefill,False
47,linear_attn,in_proj_qkv,_unsafe_view,"[[T, 2*d_k_lin+d_v_lin]]",,,"[[B, T, 2*d_k_lin+d_v_lin]]",[46],0,linear_attn,in_proj_qkv,2,model.layers.0.linear_attn.in_proj_qkv,aten._unsafe_view.default,[],prefill,True
48,linear_attn,,transpose,"[[B, T, 2*d_k_lin+d_v_lin]]",,,"[[B, 2*n_h*d_head, T]]",[47],0,linear_attn,,1,model.layers.0.linear_attn,aten.transpose.int,[],prefill,True
49,linear_attn,in_proj_z,t,"[[n_v*d_v, d_model]]","[n_v*d_v, d_model]",0,"[[d_model, n_v*d_v]]",[],0,linear_attn,in_proj_z,2,model.layers.0.linear_attn.in_proj_z,aten.t.default,[model.layers.0.linear_attn.in_proj_z.weight],prefill,True
50,linear_attn,in_proj_z,view,"[[B, T, d_model]]",,,"[[T, d_model]]",[43],0,linear_attn,in_proj_z,2,model.layers.0.linear_attn.in_proj_z,aten.view.default,[],prefill,True
51,linear_attn,in_proj_z,matmul,"[[T, d_model], [d_model, n_v*d_v]]","[n_v*d_v, d_model]",1,"[[T, n_v*d_v]]","[49, 50]",0,linear_attn,in_proj_z,2,model.layers.0.linear_attn.in_proj_z,aten.mm.default,[model.layers.0.linear_attn.in_proj_z.weight],prefill,False
52,linear_attn,in_proj_z,_unsafe_view,"[[T, n_v*d_v]]",,,"[[B, T, n_v*d_v]]",[51],0,linear_attn,in_proj_z,2,model.layers.0.linear_attn.in_proj_z,aten._unsafe_view.default,[],prefill,True
53,linear_attn,,view,"[[B, T, n_v*d_v]]",,,"[[B, T, n_h_lin_v, d_head_lin_v]]",[52],0,linear_attn,,1,model.layers.0.linear_attn,aten.view.default,[],prefill,True
54,linear_attn,in_proj_b,t,"[[n_h_lin_v, d_model]]","[n_h_lin_v, d_model]",0,"[[d_model, n_h_lin_v]]",[],0,linear_attn,in_proj_b,2,model.layers.0.linear_attn.in_proj_b,aten.t.default,[model.layers.0.linear_attn.in_proj_b.weight],prefill,True
55,linear_attn,in_proj_b,view,"[[B, T, d_model]]",,,"[[T, d_model]]",[43],0,linear_attn,in_proj_b,2,model.layers.0.linear_attn.in_proj_b,aten.view.default,[],prefill,True
56,linear_attn,in_proj_b,matmul,"[[T, d_model], [d_model, n_h_lin_v]]","[n_h_lin_v, d_model]",1,"[[T, n_h_lin_v]]","[54, 55]",0,linear_attn,in_proj_b,2,model.layers.0.linear_attn.in_proj_b,aten.mm.default,[model.layers.0.linear_attn.in_proj_b.weight],prefill,False
57,linear_attn,in_proj_b,_unsafe_view,"[[T, n_h_lin_v]]",,,"[[B, T, n_h_lin_v]]",[56],0,linear_attn,in_proj_b,2,model.layers.0.linear_attn.in_proj_b,aten._unsafe_view.default,[],prefill,True
58,linear_attn,in_proj_a,t,"[[n_h_lin_v, d_model]]","[n_h_lin_v, d_model]",0,"[[d_model, n_h_lin_v]]",[],0,linear_attn,in_proj_a,2,model.layers.0.linear_attn.in_proj_a,aten.t.default,[model.layers.0.linear_attn.in_proj_a.weight],prefill,True
59,linear_attn,in_proj_a,view,"[[B, T, d_model]]",,,"[[T, d_model]]",[43],0,linear_attn,in_proj_a,2,model.layers.0.linear_attn.in_proj_a,aten.view.default,[],prefill,True
60,linear_attn,in_proj_a,matmul,"[[T, d_model], [d_model, n_h_lin_v]]","[n_h_lin_v, d_model]",1,"[[T, n_h_lin_v]]","[58, 59]",0,linear_attn,in_proj_a,2,model.layers.0.linear_attn.in_proj_a,aten.mm.default,[model.layers.0.linear_attn.in_proj_a.weight],prefill,False
61,linear_attn,in_proj_a,_unsafe_view,"[[T, n_h_lin_v]]",,,"[[B, T, n_h_lin_v]]",[60],0,linear_attn,in_proj_a,2,model.layers.0.linear_attn.in_proj_a,aten._unsafe_view.default,[],prefill,True
62,linear_attn,,constant_pad_nd,"[[B, 2*n_h*d_head, T]]",,,"[[B, 2*n_h*d_head, d_conv_lin]]",[48],0,linear_attn,,1,model.layers.0.linear_attn,aten.constant_pad_nd.default,[],prefill,True
63,linear_attn,,zeros,[],,,"[[B, 2*n_h*d_head, d_conv_lin]]",[],0,linear_attn,,1,model.layers.0.linear_attn,aten.zeros.default,[],prefill,True
64,linear_attn,,slice,"[[B, 2*n_h*d_head, d_conv_lin]]",,,"[[B, 2*n_h*d_head, d_conv_lin]]",[62],0,linear_attn,,1,model.layers.0.linear_attn,aten.slice.Tensor,[],prefill,True
65,linear_attn,,copy_,"[[B, 2*n_h*d_head, d_conv_lin], [B, 2*n_h*d_head, d_conv_lin]]",,,"[[B, 2*n_h*d_head, d_conv_lin]]","[63, 64]",0,linear_attn,,1,model.layers.0.linear_attn,aten.copy_.default,[],prefill,True
66,linear_attn,conv1d,conv1d,"[[B, 2*n_h*d_head, T], [2*n_h*d_head, 1, d_conv_lin]]","[2*n_h*d_head, 1, d_conv_lin]",1,"[[B, 2*n_h*d_head, 20]]",[48],0,linear_attn,conv1d,2,model.layers.0.linear_attn.conv1d,aten.convolution.default,[model.layers.0.linear_attn.conv1d.weight],prefill,False
67,linear_attn,,slice,"[[B, 2*n_h*d_head, 20]]",,,"[[B, 2*n_h*d_head, T]]",[66],0,linear_attn,,1,model.layers.0.linear_attn,aten.slice.Tensor,[],prefill,True
68,linear_attn,,silu,"[[B, 2*n_h*d_head, T]]",,,"[[B, 2*n_h*d_head, T]]",[67],0,linear_attn,,1,model.layers.0.linear_attn,aten.silu.default,[],prefill,False
69,linear_attn,,transpose,"[[B, 2*n_h*d_head, T]]",,,"[[B, T, 2*n_h*d_head]]",[68],0,linear_attn,,1,model.layers.0.linear_attn,aten.transpose.int,[],prefill,True
70,linear_attn,,split_with_sizes,"[[B, T, 2*n_h*d_head]]",,,"[[B, T, n_k*d_k], [B, T, n_k*d_k], [B, T, n_v*d_v]]",[69],0,linear_attn,,1,model.layers.0.linear_attn,aten.split_with_sizes.default,[],prefill,True
71,linear_attn,,view,"[[B, T, n_k*d_k]]",,,"[[B, T, n_h_lin_k, d_head_lin_k]]",[70],0,linear_attn,,1,model.layers.0.linear_attn,aten.view.default,[],prefill,True
72,linear_attn,,view,"[[B, T, n_k*d_k]]",,,"[[B, T, n_h_lin_k, d_head_lin_k]]",[70],0,linear_attn,,1,model.layers.0.linear_attn,aten.view.default,[],prefill,True
73,linear_attn,,view,"[[B, T, n_v*d_v]]",,,"[[B, T, n_h_lin_v, d_head_lin_v]]",[70],0,linear_attn,,1,model.layers.0.linear_attn,aten.view.default,[],prefill,True
74,linear_attn,,sigmoid,"[[B, T, n_h_lin_v]]",,,"[[B, T, n_h_lin_v]]",[57],0,linear_attn,,1,model.layers.0.linear_attn,aten.sigmoid.default,[],prefill,False
75,linear_attn,,_to_copy,[[n_h_lin_v]],,,[[n_h_lin_v]],[],0,linear_attn,,1,model.layers.0.linear_attn,aten._to_copy.default,[model.layers.0.linear_attn.A_log],prefill,True
76,linear_attn,,exp,[[n_h_lin_v]],,,[[n_h_lin_v]],[75],0,linear_attn,,1,model.layers.0.linear_attn,aten.exp.default,[model.layers.0.linear_attn.A_log],prefill,False
77,linear_attn,,neg,[[n_h_lin_v]],,,[[n_h_lin_v]],[76],0,linear_attn,,1,model.layers.0.linear_attn,aten.neg.default,[],prefill,False
78,linear_attn,,_to_copy,"[[B, T, n_h_lin_v]]",,,"[[B, T, n_h_lin_v]]",[61],0,linear_attn,,1,model.layers.0.linear_attn,aten._to_copy.default,[],prefill,True
79,linear_attn,,elementwise_add,"[[B, T, n_h_lin_v], [n_h_lin_v]]",,,"[[B, T, n_h_lin_v]]",[78],0,linear_attn,,1,model.layers.0.linear_attn,aten.add.Tensor,[model.layers.0.linear_attn.dt_bias],prefill,False
80,linear_attn,,softplus,"[[B, T, n_h_lin_v]]",,,"[[B, T, n_h_lin_v]]",[79],0,linear_attn,,1,model.layers.0.linear_attn,aten.softplus.default,[],prefill,True
81,linear_attn,,elementwise_mul,"[[n_h_lin_v], [B, T, n_h_lin_v]]",,,"[[B, T, n_h_lin_v]]","[77, 80]",0,linear_attn,,1,model.layers.0.linear_attn,aten.mul.Tensor,[],prefill,False
82,linear_attn,,unsqueeze,"[[B, T, n_h_lin_k, d_head_lin_k]]",,,"[[B, T, n_h_lin_k, 1, d_head_lin_k]]",[71],0,linear_attn,,1,model.layers.0.linear_attn,aten.unsqueeze.default,[],prefill,True
83,linear_attn,,expand,"[[B, T, n_h_lin_k, 1, d_head_lin_k]]",,,"[[B, T, n_h_lin_k, n_v/n_k, d_head_lin_k]]",[82],0,linear_attn,,1,model.layers.0.linear_attn,aten.expand.default,[],prefill,True
84,linear_attn,,clone,"[[B, T, n_h_lin_k, n_v/n_k, d_head_lin_k]]",,,"[[B, T, n_h_lin_k, n_v/n_k, d_head_lin_k]]",[83],0,linear_attn,,1,model.layers.0.linear_attn,aten.clone.default,[],prefill,True
85,linear_attn,,view,"[[B, T, n_h_lin_k, n_v/n_k, d_head_lin_k]]",,,"[[B, T, n_h_lin_v, d_head_lin_k]]",[84],0,linear_attn,,1,model.layers.0.linear_attn,aten.view.default,[],prefill,True
86,linear_attn,,unsqueeze,"[[B, T, n_h_lin_k, d_head_lin_k]]",,,"[[B, T, n_h_lin_k, 1, d_head_lin_k]]",[72],0,linear_attn,,1,model.layers.0.linear_attn,aten.unsqueeze.default,[],prefill,True
87,linear_attn,,expand,"[[B, T, n_h_lin_k, 1, d_head_lin_k]]",,,"[[B, T, n_h_lin_k, n_v/n_k, d_head_lin_k]]",[86],0,linear_attn,,1,model.layers.0.linear_attn,aten.expand.default,[],prefill,True
88,linear_attn,,clone,"[[B, T, n_h_lin_k, n_v/n_k, d_head_lin_k]]",,,"[[B, T, n_h_lin_k, n_v/n_k, d_head_lin_k]]",[87],0,linear_attn,,1,model.layers.0.linear_attn,aten.clone.default,[],prefill,True
89,linear_attn,,view,"[[B, T, n_h_lin_k, n_v/n_k, d_head_lin_k]]",,,"[[B, T, n_h_lin_v, d_head_lin_k]]",[88],0,linear_attn,,1,model.layers.0.linear_attn,aten.view.default,[],prefill,True
90,linear_attn,,elementwise_mul,"[[B, T, n_h_lin_v, d_head_lin_k], [B, T, n_h_lin_v, d_head_lin_k]]",,,"[[B, T, n_h_lin_v, d_head_lin_k]]",[85],0,linear_attn,,1,model.layers.0.linear_attn,aten.mul.Tensor,[],prefill,False
91,linear_attn,,sum,"[[B, T, n_h_lin_v, d_head_lin_k]]",,,"[[B, T, n_h_lin_v, 1]]",[90],0,linear_attn,,1,model.layers.0.linear_attn,aten.sum.dim_IntList,[],prefill,True
92,linear_attn,,elementwise_add,"[[B, T, n_h_lin_v, 1]]",,,"[[B, T, n_h_lin_v, 1]]",[91],0,linear_attn,,1,model.layers.0.linear_attn,aten.add.Tensor,[],prefill,False
93,linear_attn,,rsqrt,"[[B, T, n_h_lin_v, 1]]",,,"[[B, T, n_h_lin_v, 1]]",[92],0,linear_attn,,1,model.layers.0.linear_attn,aten.rsqrt.default,[],prefill,False
94,linear_attn,,elementwise_mul,"[[B, T, n_h_lin_v, d_head_lin_k], [B, T, n_h_lin_v, 1]]",,,"[[B, T, n_h_lin_v, d_head_lin_k]]","[85, 93]",0,linear_attn,,1,model.layers.0.linear_attn,aten.mul.Tensor,[],prefill,False
95,linear_attn,,elementwise_mul,"[[B, T, n_h_lin_v, d_head_lin_k], [B, T, n_h_lin_v, d_head_lin_k]]",,,"[[B, T, n_h_lin_v, d_head_lin_k]]",[89],0,linear_attn,,1,model.layers.0.linear_attn,aten.mul.Tensor,[],prefill,False
96,linear_attn,,sum,"[[B, T, n_h_lin_v, d_head_lin_k]]",,,"[[B, T, n_h_lin_v, 1]]",[95],0,linear_attn,,1,model.layers.0.linear_attn,aten.sum.dim_IntList,[],prefill,True
97,linear_attn,,elementwise_add,"[[B, T, n_h_lin_v, 1]]",,,"[[B, T, n_h_lin_v, 1]]",[96],0,linear_attn,,1,model.layers.0.linear_attn,aten.add.Tensor,[],prefill,False
98,linear_attn,,rsqrt,"[[B, T, n_h_lin_v, 1]]",,,"[[B, T, n_h_lin_v, 1]]",[97],0,linear_attn,,1,model.layers.0.linear_attn,aten.rsqrt.default,[],prefill,False
99,linear_attn,,elementwise_mul,"[[B, T, n_h_lin_v, d_head_lin_k], [B, T, n_h_lin_v, 1]]",,,"[[B, T, n_h_lin_v, d_head_lin_k]]","[89, 98]",0,linear_attn,,1,model.layers.0.linear_attn,aten.mul.Tensor,[],prefill,False
100,linear_attn,,transpose,"[[B, T, n_h_lin_v, d_head_lin_k]]",,,"[[B, n_h_lin_v, T, d_head_lin_k]]",[94],0,linear_attn,,1,model.layers.0.linear_attn,aten.transpose.int,[],prefill,True
101,linear_attn,,clone,"[[B, n_h_lin_v, T, d_head_lin_k]]",,,"[[B, n_h_lin_v, T, d_head_lin_k]]",[100],0,linear_attn,,1,model.layers.0.linear_attn,aten.clone.default,[],prefill,True
102,linear_attn,,_to_copy,"[[B, n_h_lin_v, T, d_head_lin_k]]",,,"[[B, n_h_lin_v, T, d_head_lin_k]]",[101],0,linear_attn,,1,model.layers.0.linear_attn,aten._to_copy.default,[],prefill,True
103,linear_attn,,transpose,"[[B, T, n_h_lin_v, d_head_lin_k]]",,,"[[B, n_h_lin_v, T, d_head_lin_k]]",[99],0,linear_attn,,1,model.layers.0.linear_attn,aten.transpose.int,[],prefill,True
104,linear_attn,,clone,"[[B, n_h_lin_v, T, d_head_lin_k]]",,,"[[B, n_h_lin_v, T, d_head_lin_k]]",[103],0,linear_attn,,1,model.layers.0.linear_attn,aten.clone.default,[],prefill,True
105,linear_attn,,_to_copy,"[[B, n_h_lin_v, T, d_head_lin_k]]",,,"[[B, n_h_lin_v, T, d_head_lin_k]]",[104],0,linear_attn,,1,model.layers.0.linear_attn,aten._to_copy.default,[],prefill,True
106,linear_attn,,transpose,"[[B, T, n_h_lin_v, d_head_lin_v]]",,,"[[B, n_h_lin_v, T, d_head_lin_v]]",[73],0,linear_attn,,1,model.layers.0.linear_attn,aten.transpose.int,[],prefill,True
107,linear_attn,,clone,"[[B, n_h_lin_v, T, d_head_lin_v]]",,,"[[B, n_h_lin_v, T, d_head_lin_v]]",[106],0,linear_attn,,1,model.layers.0.linear_attn,aten.clone.default,[],prefill,True
108,linear_attn,,_to_copy,"[[B, n_h_lin_v, T, d_head_lin_v]]",,,"[[B, n_h_lin_v, T, d_head_lin_v]]",[107],0,linear_attn,,1,model.layers.0.linear_attn,aten._to_copy.default,[],prefill,True
109,linear_attn,,transpose,"[[B, T, n_h_lin_v]]",,,"[[B, n_h_lin_v, T]]",[74],0,linear_attn,,1,model.layers.0.linear_attn,aten.transpose.int,[],prefill,True
110,linear_attn,,clone,"[[B, n_h_lin_v, T]]",,,"[[B, n_h_lin_v, T]]",[109],0,linear_attn,,1,model.layers.0.linear_attn,aten.clone.default,[],prefill,True
111,linear_attn,,_to_copy,"[[B, n_h_lin_v, T]]",,,"[[B, n_h_lin_v, T]]",[110],0,linear_attn,,1,model.layers.0.linear_attn,aten._to_copy.default,[],prefill,True
112,linear_attn,,transpose,"[[B, T, n_h_lin_v]]",,,"[[B, n_h_lin_v, T]]",[81],0,linear_attn,,1,model.layers.0.linear_attn,aten.transpose.int,[],prefill,True
113,linear_attn,,clone,"[[B, n_h_lin_v, T]]",,,"[[B, n_h_lin_v, T]]",[112],0,linear_attn,,1,model.layers.0.linear_attn,aten.clone.default,[],prefill,True
114,linear_attn,,constant_pad_nd,"[[B, n_h_lin_v, T, d_head_lin_k]]",,,"[[B, n_h_lin_v, d_chunk, d_head_lin_k]]",[102],0,linear_attn,,1,model.layers.0.linear_attn,aten.constant_pad_nd.default,[],prefill,True
115,linear_attn,,constant_pad_nd,"[[B, n_h_lin_v, T, d_head_lin_k]]",,,"[[B, n_h_lin_v, d_chunk, d_head_lin_k]]",[105],0,linear_attn,,1,model.layers.0.linear_attn,aten.constant_pad_nd.default,[],prefill,True
116,linear_attn,,constant_pad_nd,"[[B, n_h_lin_v, T, d_head_lin_v]]",,,"[[B, n_h_lin_v, d_chunk, d_head_lin_k]]",[108],0,linear_attn,,1,model.layers.0.linear_attn,aten.constant_pad_nd.default,[],prefill,True
117,linear_attn,,constant_pad_nd,"[[B, n_h_lin_v, T]]",,,"[[B, n_h_lin_v, d_chunk]]",[111],0,linear_attn,,1,model.layers.0.linear_attn,aten.constant_pad_nd.default,[],prefill,True
118,linear_attn,,constant_pad_nd,"[[B, n_h_lin_v, T]]",,,"[[B, n_h_lin_v, d_chunk]]",[113],0,linear_attn,,1,model.layers.0.linear_attn,aten.constant_pad_nd.default,[],prefill,True
119,linear_attn,,elementwise_mul,"[[B, n_h_lin_v, d_chunk, d_head_lin_k]]",,,"[[B, n_h_lin_v, d_chunk, d_head_lin_k]]",[114],0,linear_attn,,1,model.layers.0.linear_attn,aten.mul.Tensor,[],prefill,False
120,linear_attn,,unsqueeze,"[[B, n_h_lin_v, d_chunk]]",,,"[[B, n_h_lin_v, d_chunk, 1]]",[117],0,linear_attn,,1,model.layers.0.linear_attn,aten.unsqueeze.default,[],prefill,True
121,linear_attn,,elementwise_mul,"[[B, n_h_lin_v, d_chunk, d_head_lin_k], [B, n_h_lin_v, d_chunk, 1]]",,,"[[B, n_h_lin_v, d_chunk, d_head_lin_k]]","[116, 120]",0,linear_attn,,1,model.layers.0.linear_attn,aten.mul.Tensor,[],prefill,False
122,linear_attn,,unsqueeze,"[[B, n_h_lin_v, d_chunk]]",,,"[[B, n_h_lin_v, d_chunk, 1]]",[117],0,linear_attn,,1,model.layers.0.linear_attn,aten.unsqueeze.default,[],prefill,True
123,linear_attn,,elementwise_mul,"[[B, n_h_lin_v, d_chunk, d_head_lin_k], [B, n_h_lin_v, d_chunk, 1]]",,,"[[B, n_h_lin_v, d_chunk, d_head_lin_k]]","[115, 122]",0,linear_attn,,1,model.layers.0.linear_attn,aten.mul.Tensor,[],prefill,False
124,linear_attn,,view,"[[B, n_h_lin_v, d_chunk, d_head_lin_k]]",,,"[[B, n_h_lin_v, 1, d_chunk, d_head_lin_k]]",[119],0,linear_attn,,1,model.layers.0.linear_attn,aten.view.default,[],prefill,True
125,linear_attn,,view,"[[B, n_h_lin_v, d_chunk, d_head_lin_k]]",,,"[[B, n_h_lin_v, 1, d_chunk, d_head_lin_k]]",[115],0,linear_attn,,1,model.layers.0.linear_attn,aten.view.default,[],prefill,True
126,linear_attn,,view,"[[B, n_h_lin_v, d_chunk, d_head_lin_k]]",,,"[[B, n_h_lin_v, 1, d_chunk, d_head_lin_k]]",[116],0,linear_attn,,1,model.layers.0.linear_attn,aten.view.default,[],prefill,True
127,linear_attn,,view,"[[B, n_h_lin_v, d_chunk, d_head_lin_k]]",,,"[[B, n_h_lin_v, 1, d_chunk, d_head_lin_k]]",[123],0,linear_attn,,1,model.layers.0.linear_attn,aten.view.default,[],prefill,True
128,linear_attn,,view,"[[B, n_h_lin_v, d_chunk, d_head_lin_k]]",,,"[[B, n_h_lin_v, 1, d_chunk, d_head_lin_k]]",[121],0,linear_attn,,1,model.layers.0.linear_attn,aten.view.default,[],prefill,True
