op_id,h1,h2,op_type,input_shape,weight_shape,weight_pos,output_shape,depends_on,layer_idx,block,sub_block,depth,module_path,raw_op,params,phase,unmapped
47,backbone,,zeros,[],,,"[[B, n_h, d_model*qk_f/n_h]]",[],,other,,1,backbone,aten.zeros.default,[],decode,True
48,backbone,,zeros,[],,,"[[B, n_h, 1]]",[],,other,,1,backbone,aten.zeros.default,[],decode,True
49,backbone,,zeros,[],,,"[[B, n_h, d_model*qk_f/n_h, d_head]]",[],,other,,1,backbone,aten.zeros.default,[],decode,True
50,backbone,,zeros,[],,,"[[B, n_h, d_model*qk_f/n_h]]",[],,other,,1,backbone,aten.zeros.default,[],decode,True
51,backbone,,zeros,[],,,"[[B, n_h, 1]]",[],,other,,1,backbone,aten.zeros.default,[],decode,True
52,backbone,,zeros,[],,,"[[B, n_h, d_model*qk_f/n_h, d_head]]",[],,other,,1,backbone,aten.zeros.default,[],decode,True
53,backbone,,zeros,[],,,"[[B, n_h, d_model*qk_f/n_h]]",[],,other,,1,backbone,aten.zeros.default,[],decode,True
54,backbone,,zeros,[],,,"[[B, n_h, 1]]",[],,other,,1,backbone,aten.zeros.default,[],decode,True
55,backbone,,zeros,[],,,"[[B, n_h, d_model*qk_f/n_h, d_head]]",[],,other,,1,backbone,aten.zeros.default,[],decode,True
56,backbone,,zeros,[],,,"[[B, n_h, d_model*qk_f/n_h]]",[],,other,,1,backbone,aten.zeros.default,[],decode,True
57,backbone,,zeros,[],,,"[[B, n_h, 1]]",[],,other,,1,backbone,aten.zeros.default,[],decode,True
58,backbone,,zeros,[],,,"[[B, n_h, d_model*qk_f/n_h, d_head]]",[],,other,,1,backbone,aten.zeros.default,[],decode,True
59,backbone,,zeros,[],,,"[[B, n_h, d_model*qk_f/n_h]]",[],,other,,1,backbone,aten.zeros.default,[],decode,True
60,backbone,,zeros,[],,,"[[B, n_h, 1]]",[],,other,,1,backbone,aten.zeros.default,[],decode,True
61,backbone,,zeros,[],,,"[[B, n_h, d_model*qk_f/n_h, d_head]]",[],,other,,1,backbone,aten.zeros.default,[],decode,True
62,backbone,,zeros,[],,,"[[B, n_h, d_model*qk_f/n_h]]",[],,other,,1,backbone,aten.zeros.default,[],decode,True
63,backbone,,zeros,[],,,"[[B, n_h, 1]]",[],,other,,1,backbone,aten.zeros.default,[],decode,True
64,backbone,,zeros,[],,,"[[B, n_h, d_model*qk_f/n_h, d_head]]",[],,other,,1,backbone,aten.zeros.default,[],decode,True
65,backbone,,zeros,[],,,"[[B, n_h, d_model*qk_f/n_h]]",[],,other,,1,backbone,aten.zeros.default,[],decode,True
66,backbone,,zeros,[],,,"[[B, n_h, 1]]",[],,other,,1,backbone,aten.zeros.default,[],decode,True
67,backbone,,zeros,[],,,"[[B, n_h, d_model*qk_f/n_h, d_head]]",[],,other,,1,backbone,aten.zeros.default,[],decode,True
68,backbone,,zeros,[],,,"[[B, n_h, d_model*qk_f/n_h]]",[],,other,,1,backbone,aten.zeros.default,[],decode,True
69,backbone,,zeros,[],,,"[[B, n_h, 1]]",[],,other,,1,backbone,aten.zeros.default,[],decode,True
70,backbone,,zeros,[],,,"[[B, n_h, d_model*qk_f/n_h, d_head]]",[],,other,,1,backbone,aten.zeros.default,[],decode,True
71,backbone,,zeros,[],,,"[[B, n_h, d_model*qk_f/n_h]]",[],,other,,1,backbone,aten.zeros.default,[],decode,True
72,backbone,,zeros,[],,,"[[B, n_h, 1]]",[],,other,,1,backbone,aten.zeros.default,[],decode,True
73,backbone,,zeros,[],,,"[[B, n_h, d_model*qk_f/n_h, d_head]]",[],,other,,1,backbone,aten.zeros.default,[],decode,True
74,backbone,,zeros,[],,,"[[B, n_h, d_model*qk_f/n_h]]",[],,other,,1,backbone,aten.zeros.default,[],decode,True
75,backbone,,zeros,[],,,"[[B, n_h, 1]]",[],,other,,1,backbone,aten.zeros.default,[],decode,True
76,backbone,,zeros,[],,,"[[B, n_h, d_model*qk_f/n_h, d_head]]",[],,other,,1,backbone,aten.zeros.default,[],decode,True
77,backbone,,zeros,[],,,"[[B, n_h, d_model*qk_f/n_h]]",[],,other,,1,backbone,aten.zeros.default,[],decode,True
78,backbone,,zeros,[],,,"[[B, n_h, 1]]",[],,other,,1,backbone,aten.zeros.default,[],decode,True
79,backbone,,zeros,[],,,"[[B, n_h, d_model*qk_f/n_h, d_head]]",[],,other,,1,backbone,aten.zeros.default,[],decode,True
80,backbone,,zeros,[],,,"[[B, n_h, d_model*qk_f/n_h]]",[],,other,,1,backbone,aten.zeros.default,[],decode,True
81,backbone,,zeros,[],,,"[[B, n_h, 1]]",[],,other,,1,backbone,aten.zeros.default,[],decode,True
82,backbone,,zeros,[],,,"[[B, n_h, d_model*qk_f/n_h, d_head]]",[],,other,,1,backbone,aten.zeros.default,[],decode,True
83,backbone,,zeros,[],,,"[[B, n_h, d_model*qk_f/n_h]]",[],,other,,1,backbone,aten.zeros.default,[],decode,True
84,backbone,,zeros,[],,,"[[B, n_h, 1]]",[],,other,,1,backbone,aten.zeros.default,[],decode,True
85,backbone,,zeros,[],,,"[[B, n_h, d_model*qk_f/n_h, d_head]]",[],,other,,1,backbone,aten.zeros.default,[],decode,True
86,backbone,,zeros,[],,,"[[B, n_h, d_model*qk_f/n_h]]",[],,other,,1,backbone,aten.zeros.default,[],decode,True
87,backbone,,zeros,[],,,"[[B, n_h, 1]]",[],,other,,1,backbone,aten.zeros.default,[],decode,True
88,backbone,,zeros,[],,,"[[B, n_h, d_model*qk_f/n_h, d_head]]",[],,other,,1,backbone,aten.zeros.default,[],decode,True
89,backbone,,zeros,[],,,"[[B, n_h, d_model*qk_f/n_h]]",[],,other,,1,backbone,aten.zeros.default,[],decode,True
90,backbone,,zeros,[],,,"[[B, n_h, 1]]",[],,other,,1,backbone,aten.zeros.default,[],decode,True
91,backbone,,zeros,[],,,"[[B, n_h, d_model*qk_f/n_h, d_head]]",[],,other,,1,backbone,aten.zeros.default,[],decode,True
92,backbone,,zeros,[],,,"[[B, n_h, d_model*qk_f/n_h]]",[],,other,,1,backbone,aten.zeros.default,[],decode,True
93,backbone,,zeros,[],,,"[[B, n_h, 1]]",[],,other,,1,backbone,aten.zeros.default,[],decode,True
94,backbone,,zeros,[],,,"[[B, n_h, d_model*qk_f/n_h, d_head]]",[],,other,,1,backbone,aten.zeros.default,[],decode,True
95,backbone,,zeros,[],,,"[[B, n_h, d_model*qk_f/n_h]]",[],,other,,1,backbone,aten.zeros.default,[],decode,True
96,backbone,,zeros,[],,,"[[B, n_h, 1]]",[],,other,,1,backbone,aten.zeros.default,[],decode,True
97,norm_mlstm,,pow,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[0],0,norm_mlstm,,1,backbone.blocks.0.norm_mlstm,aten.pow.Tensor_Scalar,[],decode,False
98,norm_mlstm,,mean,"[[B, 1, d_model]]",,,"[[B, 1, 1]]",[97],0,norm_mlstm,,1,backbone.blocks.0.norm_mlstm,aten.mean.dim,[],decode,False
99,norm_mlstm,,elementwise_add,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[98],0,norm_mlstm,,1,backbone.blocks.0.norm_mlstm,aten.add.Tensor,[],decode,False
100,norm_mlstm,,rsqrt,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[99],0,norm_mlstm,,1,backbone.blocks.0.norm_mlstm,aten.rsqrt.default,[],decode,False
101,norm_mlstm,,elementwise_mul,"[[B, 1, d_model], [B, 1, 1]]",,,"[[B, 1, d_model]]","[0, 100]",0,norm_mlstm,,1,backbone.blocks.0.norm_mlstm,aten.mul.Tensor,[],decode,False
102,norm_mlstm,,elementwise_mul,"[[B, 1, d_model], [d_model]]",,,"[[B, 1, d_model]]",[101],0,norm_mlstm,,1,backbone.blocks.0.norm_mlstm,aten.mul.Tensor,[backbone.blocks.0.norm_mlstm.weight],decode,False
103,mlstm_layer,q,t,"[[d_model*qk_f, d_model]]","[d_model*qk_f, d_model]",0,"[[d_model, d_model*qk_f]]",[],0,mlstm_layer,q,2,backbone.blocks.0.mlstm_layer.q,aten.t.default,[backbone.blocks.0.mlstm_layer.q.weight],decode,True
104,mlstm_layer,q,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[102],0,mlstm_layer,q,2,backbone.blocks.0.mlstm_layer.q,aten.view.default,[],decode,True
105,mlstm_layer,q,matmul,"[[B, d_model], [d_model, d_model*qk_f]]","[d_model*qk_f, d_model]",1,"[[B, d_model*qk_f]]","[103, 104]",0,mlstm_layer,q,2,backbone.blocks.0.mlstm_layer.q,aten.mm.default,[backbone.blocks.0.mlstm_layer.q.weight],decode,False
106,mlstm_layer,q,_unsafe_view,"[[B, d_model*qk_f]]",,,"[[B, 1, d_model*qk_f]]",[105],0,mlstm_layer,q,2,backbone.blocks.0.mlstm_layer.q,aten._unsafe_view.default,[],decode,True
107,mlstm_layer,k,t,"[[d_model*qk_f, d_model]]","[d_model*qk_f, d_model]",0,"[[d_model, d_model*qk_f]]",[],0,mlstm_layer,k,2,backbone.blocks.0.mlstm_layer.k,aten.t.default,[backbone.blocks.0.mlstm_layer.k.weight],decode,True
108,mlstm_layer,k,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[102],0,mlstm_layer,k,2,backbone.blocks.0.mlstm_layer.k,aten.view.default,[],decode,True
109,mlstm_layer,k,matmul,"[[B, d_model], [d_model, d_model*qk_f]]","[d_model*qk_f, d_model]",1,"[[B, d_model*qk_f]]","[107, 108]",0,mlstm_layer,k,2,backbone.blocks.0.mlstm_layer.k,aten.mm.default,[backbone.blocks.0.mlstm_layer.k.weight],decode,False
110,mlstm_layer,k,_unsafe_view,"[[B, d_model*qk_f]]",,,"[[B, 1, d_model*qk_f]]",[109],0,mlstm_layer,k,2,backbone.blocks.0.mlstm_layer.k,aten._unsafe_view.default,[],decode,True
111,mlstm_layer,v,t,"[[d_model, d_model]]","[d_model, d_model]",0,"[[d_model, d_model]]",[],0,mlstm_layer,v,2,backbone.blocks.0.mlstm_layer.v,aten.t.default,[backbone.blocks.0.mlstm_layer.v.weight],decode,True
112,mlstm_layer,v,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[102],0,mlstm_layer,v,2,backbone.blocks.0.mlstm_layer.v,aten.view.default,[],decode,True
113,mlstm_layer,v,matmul,"[[B, d_model], [d_model, d_model]]","[d_model, d_model]",1,"[[B, d_model]]","[111, 112]",0,mlstm_layer,v,2,backbone.blocks.0.mlstm_layer.v,aten.mm.default,[backbone.blocks.0.mlstm_layer.v.weight],decode,False
114,mlstm_layer,v,_unsafe_view,"[[B, d_model]]",,,"[[B, 1, d_model]]",[113],0,mlstm_layer,v,2,backbone.blocks.0.mlstm_layer.v,aten._unsafe_view.default,[],decode,True
115,mlstm_layer,ogate_preact,t,"[[d_model, d_model]]","[d_model, d_model]",0,"[[d_model, d_model]]",[],0,mlstm_layer,ogate_preact,2,backbone.blocks.0.mlstm_layer.ogate_preact,aten.t.default,[backbone.blocks.0.mlstm_layer.ogate_preact.weight],decode,True
116,mlstm_layer,ogate_preact,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[102],0,mlstm_layer,ogate_preact,2,backbone.blocks.0.mlstm_layer.ogate_preact,aten.view.default,[],decode,True
117,mlstm_layer,ogate_preact,matmul,"[[B, d_model], [d_model, d_model]]","[d_model, d_model]",1,"[[B, d_model]]","[115, 116]",0,mlstm_layer,ogate_preact,2,backbone.blocks.0.mlstm_layer.ogate_preact,aten.mm.default,[backbone.blocks.0.mlstm_layer.ogate_preact.weight],decode,False
118,mlstm_layer,ogate_preact,_unsafe_view,"[[B, d_model]]",,,"[[B, 1, d_model]]",[117],0,mlstm_layer,ogate_preact,2,backbone.blocks.0.mlstm_layer.ogate_preact,aten._unsafe_view.default,[],decode,True
119,mlstm_layer,igate_preact,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[102],0,mlstm_layer,igate_preact,2,backbone.blocks.0.mlstm_layer.igate_preact,aten.view.default,[],decode,True
120,mlstm_layer,igate_preact,t,"[[n_h, d_model]]","[n_h, d_model]",0,"[[d_model, n_h]]",[],0,mlstm_layer,igate_preact,2,backbone.blocks.0.mlstm_layer.igate_preact,aten.t.default,[backbone.blocks.0.mlstm_layer.igate_preact.weight],decode,True
121,mlstm_layer,igate_preact,linear,"[[n_h], [B, d_model], [d_model, n_h]]","[n_h, d_model]",2,"[[B, n_h]]","[119, 120]",0,mlstm_layer,igate_preact,2,backbone.blocks.0.mlstm_layer.igate_preact,aten.addmm.default,"[backbone.blocks.0.mlstm_layer.igate_preact.bias, backbone.blocks.0.mlstm_layer.igate_preact.weight]",decode,False
122,mlstm_layer,igate_preact,view,"[[B, n_h]]",,,"[[B, 1, n_h]]",[121],0,mlstm_layer,igate_preact,2,backbone.blocks.0.mlstm_layer.igate_preact,aten.view.default,[],decode,True
123,mlstm_layer,,div,"[[B, 1, n_h]]",,,"[[B, 1, n_h]]",[122],0,mlstm_layer,,1,backbone.blocks.0.mlstm_layer,aten.div.Tensor,[],decode,True
124,mlstm_layer,,tanh,"[[B, 1, n_h]]",,,"[[B, 1, n_h]]",[123],0,mlstm_layer,,1,backbone.blocks.0.mlstm_layer,aten.tanh.default,[],decode,False
125,mlstm_layer,,elementwise_mul,"[[B, 1, n_h]]",,,"[[B, 1, n_h]]",[124],0,mlstm_layer,,1,backbone.blocks.0.mlstm_layer,aten.mul.Tensor,[],decode,False
126,mlstm_layer,fgate_preact,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[102],0,mlstm_layer,fgate_preact,2,backbone.blocks.0.mlstm_layer.fgate_preact,aten.view.default,[],decode,True
127,mlstm_layer,fgate_preact,t,"[[n_h, d_model]]","[n_h, d_model]",0,"[[d_model, n_h]]",[],0,mlstm_layer,fgate_preact,2,backbone.blocks.0.mlstm_layer.fgate_preact,aten.t.default,[backbone.blocks.0.mlstm_layer.fgate_preact.weight],decode,True
128,mlstm_layer,fgate_preact,linear,"[[n_h], [B, d_model], [d_model, n_h]]","[n_h, d_model]",2,"[[B, n_h]]","[126, 127]",0,mlstm_layer,fgate_preact,2,backbone.blocks.0.mlstm_layer.fgate_preact,aten.addmm.default,"[backbone.blocks.0.mlstm_layer.fgate_preact.bias, backbone.blocks.0.mlstm_layer.fgate_preact.weight]",decode,False
129,mlstm_layer,fgate_preact,view,"[[B, n_h]]",,,"[[B, 1, n_h]]",[128],0,mlstm_layer,fgate_preact,2,backbone.blocks.0.mlstm_layer.fgate_preact,aten.view.default,[],decode,True
130,mlstm_layer,,div,"[[B, 1, n_h]]",,,"[[B, 1, n_h]]",[129],0,mlstm_layer,,1,backbone.blocks.0.mlstm_layer,aten.div.Tensor,[],decode,True
131,mlstm_layer,,tanh,"[[B, 1, n_h]]",,,"[[B, 1, n_h]]",[130],0,mlstm_layer,,1,backbone.blocks.0.mlstm_layer,aten.tanh.default,[],decode,False
132,mlstm_layer,,elementwise_mul,"[[B, 1, n_h]]",,,"[[B, 1, n_h]]",[131],0,mlstm_layer,,1,backbone.blocks.0.mlstm_layer,aten.mul.Tensor,[],decode,False
133,mlstm_layer,,view,"[[B, 1, d_model*qk_f]]",,,"[[B, 1, n_h, d_model*qk_f/n_h]]",[106],0,mlstm_layer,,1,backbone.blocks.0.mlstm_layer,aten.view.default,[],decode,True
134,mlstm_layer,,transpose,"[[B, 1, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, 1, d_model*qk_f/n_h]]",[133],0,mlstm_layer,,1,backbone.blocks.0.mlstm_layer,aten.transpose.int,[],decode,True
135,mlstm_layer,,view,"[[B, 1, d_model*qk_f]]",,,"[[B, 1, n_h, d_model*qk_f/n_h]]",[110],0,mlstm_layer,,1,backbone.blocks.0.mlstm_layer,aten.view.default,[],decode,True
136,mlstm_layer,,transpose,"[[B, 1, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, 1, d_model*qk_f/n_h]]",[135],0,mlstm_layer,,1,backbone.blocks.0.mlstm_layer,aten.transpose.int,[],decode,True
137,mlstm_layer,,view,"[[B, 1, d_model]]",,,"[[B, 1, n_h, d_head]]",[114],0,mlstm_layer,,1,backbone.blocks.0.mlstm_layer,aten.view.default,[],decode,True
138,mlstm_layer,,transpose,"[[B, 1, n_h, d_head]]",,,"[[B, n_h, 1, d_head]]",[137],0,mlstm_layer,,1,backbone.blocks.0.mlstm_layer,aten.transpose.int,[],decode,True
139,mlstm_layer,,transpose,"[[B, 1, n_h]]",,,"[[B, n_h, 1]]",[125],0,mlstm_layer,,1,backbone.blocks.0.mlstm_layer,aten.transpose.int,[],decode,True
140,mlstm_layer,,transpose,"[[B, 1, n_h]]",,,"[[B, n_h, 1]]",[132],0,mlstm_layer,,1,backbone.blocks.0.mlstm_layer,aten.transpose.int,[],decode,True
141,mlstm_layer,mlstm_backend,squeeze,"[[B, n_h, 1, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]",[134],0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.squeeze.dim,[],decode,True
142,mlstm_layer,mlstm_backend,squeeze,"[[B, n_h, 1, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]",[136],0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.squeeze.dim,[],decode,True
143,mlstm_layer,mlstm_backend,squeeze,"[[B, n_h, 1, d_head]]",,,"[[B, n_h, d_head]]",[138],0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.squeeze.dim,[],decode,True
144,mlstm_layer,mlstm_backend,log_sigmoid_forward,"[[B, n_h, 1]]",,,"[[B, n_h, 1], [B, n_h, 1]]",[140],0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.log_sigmoid_forward.default,[],decode,True
145,mlstm_layer,mlstm_backend,elementwise_add,"[[B, n_h, 1], [B, n_h, 1]]",,,"[[B, n_h, 1]]","[3, 144]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.add.Tensor,[],decode,False
146,mlstm_layer,mlstm_backend,maximum,"[[B, n_h, 1], [B, n_h, 1]]",,,"[[B, n_h, 1]]","[139, 145]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.maximum.default,[],decode,True
147,mlstm_layer,mlstm_backend,elementwise_add,"[[B, n_h, 1], [B, n_h, 1]]",,,"[[B, n_h, 1]]","[3, 144]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.add.Tensor,[],decode,False
148,mlstm_layer,mlstm_backend,sub,"[[B, n_h, 1], [B, n_h, 1]]",,,"[[B, n_h, 1]]","[146, 147]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.sub.Tensor,[],decode,True
149,mlstm_layer,mlstm_backend,exp,"[[B, n_h, 1]]",,,"[[B, n_h, 1]]",[148],0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.exp.default,[],decode,False
150,mlstm_layer,mlstm_backend,sub,"[[B, n_h, 1], [B, n_h, 1]]",,,"[[B, n_h, 1]]","[139, 146]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.sub.Tensor,[],decode,True
151,mlstm_layer,mlstm_backend,exp,"[[B, n_h, 1]]",,,"[[B, n_h, 1]]",[150],0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.exp.default,[],decode,False
152,mlstm_layer,mlstm_backend,elementwise_mul,"[[B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]",[141],0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.mul.Tensor,[],decode,False
153,mlstm_layer,mlstm_backend,unsqueeze,"[[B, n_h, 1]]",,,"[[B, n_h, 1, 1]]",[149],0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.unsqueeze.default,[],decode,True
154,mlstm_layer,mlstm_backend,clone,"[[B, n_h, d_model*qk_f/n_h, d_head]]",,,"[[B, n_h, d_model*qk_f/n_h, d_head]]",[1],0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.clone.default,[],decode,True
155,mlstm_layer,mlstm_backend,elementwise_mul,"[[B, n_h, 1, 1], [B, n_h, d_model*qk_f/n_h, d_head]]",,,"[[B, n_h, d_model*qk_f/n_h, d_head]]","[153, 154]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.mul.Tensor,[],decode,False
156,mlstm_layer,mlstm_backend,unsqueeze,"[[B, n_h, 1]]",,,"[[B, n_h, 1, 1]]",[151],0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.unsqueeze.default,[],decode,True
157,mlstm_layer,mlstm_backend,unsqueeze,"[[B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h, 1]]",[142],0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.unsqueeze.default,[],decode,True
