op_id,block_type,repeat,layers,h1,h2,h3,op_type,input_shape,weight_shape,weight_pos,output_shape,depends_on,layer_idx,block,sub_block,depth,module_path,raw_op,params,phase,unmapped
10,attn+FFN,24,"0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46",post_attention_layernorm,,,rmsnorm,"[[B, B, d_model]]",[d_model],-1,"[[B, B, d_model]]",[9],0,post_attention_layernorm,,1,model.layers.0.post_attention_layernorm,_to_copy+pow+mean+add+rsqrt+mul+_to_copy+mul,[model.layers.0.post_attention_layernorm.weight],decode,False
11,attn+FFN,24,"0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46",feed_forward,gate_proj,,matmul,"[[B, d_model], [d_model, d_ff]]","[d_ff, d_model]",1,"[[B, d_ff]]",[10],0,feed_forward,gate_proj,2,model.layers.0.feed_forward.gate_proj,aten.mm.default,[model.layers.0.feed_forward.gate_proj.weight],decode,False
12,attn+FFN,24,"0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46",feed_forward,activation_fn,,silu,"[[B, B, d_ff]]",,,"[[B, B, d_ff]]",[11],0,feed_forward,activation_fn,2,model.layers.0.feed_forward.activation_fn,aten.silu.default,[],decode,False
13,attn+FFN,24,"0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46",feed_forward,up_proj,,matmul,"[[B, d_model], [d_model, d_ff]]","[d_ff, d_model]",1,"[[B, d_ff]]",[10],0,feed_forward,up_proj,2,model.layers.0.feed_forward.up_proj,aten.mm.default,[model.layers.0.feed_forward.up_proj.weight],decode,False
14,attn+FFN,24,"0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46",feed_forward,,,elementwise_mul,"[[B, B, d_ff], [B, B, d_ff]]",,,"[[B, B, d_ff]]","[12, 13]",0,feed_forward,,1,model.layers.0.feed_forward,aten.mul.Tensor,[],decode,False
15,attn+FFN,24,"0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46",feed_forward,down_proj,,matmul,"[[B, d_ff], [d_ff, d_model]]","[d_model, d_ff]",1,"[[B, d_model]]",[14],0,feed_forward,down_proj,2,model.layers.0.feed_forward.down_proj,aten.mm.default,[model.layers.0.feed_forward.down_proj.weight],decode,False
16,attn+FFN,24,"0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46",,,,elementwise_add,"[[B, B, d_model], [B, B, d_model]]",,,"[[B, B, d_model]]","[9, 15]",0,,,0,model.layers.0,aten.add.Tensor,[],decode,False
17,attn+MoE,12,"1,5,9,13,17,21,25,29,33,37,41,45",input_layernorm,,,rmsnorm,"[[B, B, d_model]]",[d_model],-1,"[[B, B, d_model]]",[16],1,input_layernorm,,1,model.layers.1.input_layernorm,_to_copy+pow+mean+add+rsqrt+mul+_to_copy+mul,[model.layers.1.input_layernorm.weight],decode,False
18,attn+MoE,12,"1,5,9,13,17,21,25,29,33,37,41,45",self_attn,q_proj,,matmul,"[[B, d_model], [n_h*d_head, n_h*d_head]]","[n_h*d_head, n_h*d_head]",1,"[[B, d_model]]",[17],1,self_attn,q_proj,2,model.layers.1.self_attn.q_proj,aten.mm.default,[model.layers.1.self_attn.q_proj.weight],decode,False
19,attn+MoE,12,"1,5,9,13,17,21,25,29,33,37,41,45",self_attn,k_proj,,matmul,"[[B, d_model], [n_h*d_head, n_kv*d_head]]","[n_kv*d_head, n_h*d_head]",1,"[[B, n_kv*d_head]]",[17],1,self_attn,k_proj,2,model.layers.1.self_attn.k_proj,aten.mm.default,[model.layers.1.self_attn.k_proj.weight],decode,False
20,attn+MoE,12,"1,5,9,13,17,21,25,29,33,37,41,45",self_attn,v_proj,,matmul,"[[B, d_model], [n_h*d_head, n_kv*d_head]]","[n_kv*d_head, n_h*d_head]",1,"[[B, n_kv*d_head]]",[17],1,self_attn,v_proj,2,model.layers.1.self_attn.v_proj,aten.mm.default,[model.layers.1.self_attn.v_proj.weight],decode,False
21,attn+MoE,12,"1,5,9,13,17,21,25,29,33,37,41,45",self_attn,,,batched_matmul,"[[n_h, B, d_head], [n_h, d_head, T+1]]",,,"[[n_h, B, T+1]]","[18, 19]",1,self_attn,,1,model.layers.1.self_attn,aten.bmm.default,[],decode,False
22,attn+MoE,12,"1,5,9,13,17,21,25,29,33,37,41,45",self_attn,,,softmax,"[[B, n_h, B, T+1]]",,,"[[B, n_h, B, T+1]]",[21],1,self_attn,,1,model.layers.1.self_attn,aten._safe_softmax.default,[],decode,False
23,attn+MoE,12,"1,5,9,13,17,21,25,29,33,37,41,45",self_attn,,,batched_matmul,"[[n_h, B, T+1], [n_h, T+1, d_head]]",,,"[[n_h, B, d_head]]","[20, 22]",1,self_attn,,1,model.layers.1.self_attn,aten.bmm.default,[],decode,False
24,attn+MoE,12,"1,5,9,13,17,21,25,29,33,37,41,45",self_attn,o_proj,,matmul,"[[B, n_h*d_head], [n_h*d_head, n_h*d_head]]","[n_h*d_head, n_h*d_head]",1,"[[B, n_h*d_head]]",[23],1,self_attn,o_proj,2,model.layers.1.self_attn.o_proj,aten.mm.default,[model.layers.1.self_attn.o_proj.weight],decode,False
25,attn+MoE,12,"1,5,9,13,17,21,25,29,33,37,41,45",,,,elementwise_add,"[[B, B, d_model], [B, B, d_model]]",,,"[[B, B, d_model]]","[16, 24]",1,,,0,model.layers.1,aten.add.Tensor,[],decode,False
26,attn+MoE,12,"1,5,9,13,17,21,25,29,33,37,41,45",post_attention_layernorm,,,rmsnorm,"[[B, B, d_model]]",[d_model],-1,"[[B, B, d_model]]",[25],1,post_attention_layernorm,,1,model.layers.1.post_attention_layernorm,_to_copy+pow+mean+add+rsqrt+mul+_to_copy+mul,[model.layers.1.post_attention_layernorm.weight],decode,False
27,attn+MoE,12,"1,5,9,13,17,21,25,29,33,37,41,45",feed_forward,router,,matmul,"[[B, d_model], [d_model, E]]","[E, d_model]",1,"[[B, E]]",[26],1,feed_forward,router,2,model.layers.1.feed_forward.router,aten.mm.default,[model.layers.1.feed_forward.router.weight],decode,False
28,attn+MoE,12,"1,5,9,13,17,21,25,29,33,37,41,45",feed_forward,router,,sigmoid,"[[B, E]]",,,"[[B, E]]",[27],1,feed_forward,router,2,model.layers.1.feed_forward.router,aten.sigmoid.default,[],decode,False
29,attn+MoE,12,"1,5,9,13,17,21,25,29,33,37,41,45",feed_forward,,,elementwise_mul,"[[E, d_model], [E, B]]",,,"[[E, d_model]]","[26, 28]",1,feed_forward,,1,model.layers.1.feed_forward,aten.mul.Tensor,[],decode,False
30,attn+MoE,12,"1,5,9,13,17,21,25,29,33,37,41,45",feed_forward,experts,,batched_matmul,"[[E, B, d_model], [E, d_model, d_ff]]","[E, d_model, d_ff]",1,"[[E, B, d_ff]]",[29],1,feed_forward,experts,2,model.layers.1.feed_forward.experts,aten.bmm.default,[model.layers.1.feed_forward.experts.gate_up_proj],decode,False
31,attn+MoE,12,"1,5,9,13,17,21,25,29,33,37,41,45",feed_forward,experts,act_fn,silu,"[[E, B, d_moe]]",,,"[[E, B, d_moe]]",[30],1,feed_forward,experts,3,model.layers.1.feed_forward.experts.act_fn,aten.silu.default,[],decode,False
32,attn+MoE,12,"1,5,9,13,17,21,25,29,33,37,41,45",feed_forward,experts,,elementwise_mul,"[[E, B, d_moe], [E, B, d_moe]]",,,"[[E, B, d_moe]]","[30, 31]",1,feed_forward,experts,2,model.layers.1.feed_forward.experts,aten.mul.Tensor,[],decode,False
33,attn+MoE,12,"1,5,9,13,17,21,25,29,33,37,41,45",feed_forward,experts,,batched_matmul,"[[E, B, d_moe], [E, d_moe, d_model]]","[E, d_moe, d_model]",1,"[[E, B, d_model]]",[32],1,feed_forward,experts,2,model.layers.1.feed_forward.experts,aten.bmm.default,[model.layers.1.feed_forward.experts.down_proj],decode,False
34,attn+MoE,12,"1,5,9,13,17,21,25,29,33,37,41,45",feed_forward,shared_expert,gate_proj,matmul,"[[B, d_model], [d_model, d_moe]]","[d_moe, d_model]",1,"[[B, d_moe]]",[26],1,feed_forward,shared_expert,3,model.layers.1.feed_forward.shared_expert.gate_proj,aten.mm.default,[model.layers.1.feed_forward.shared_expert.gate_proj.weight],decode,False
35,attn+MoE,12,"1,5,9,13,17,21,25,29,33,37,41,45",feed_forward,shared_expert,activation_fn,silu,"[[B, d_moe]]",,,"[[B, d_moe]]",[34],1,feed_forward,shared_expert,3,model.layers.1.feed_forward.shared_expert.activation_fn,aten.silu.default,[],decode,False
36,attn+MoE,12,"1,5,9,13,17,21,25,29,33,37,41,45",feed_forward,shared_expert,up_proj,matmul,"[[B, d_model], [d_model, d_moe]]","[d_moe, d_model]",1,"[[B, d_moe]]",[26],1,feed_forward,shared_expert,3,model.layers.1.feed_forward.shared_expert.up_proj,aten.mm.default,[model.layers.1.feed_forward.shared_expert.up_proj.weight],decode,False
37,attn+MoE,12,"1,5,9,13,17,21,25,29,33,37,41,45",feed_forward,shared_expert,,elementwise_mul,"[[B, d_moe], [B, d_moe]]",,,"[[B, d_moe]]","[35, 36]",1,feed_forward,shared_expert,2,model.layers.1.feed_forward.shared_expert,aten.mul.Tensor,[],decode,False
38,attn+MoE,12,"1,5,9,13,17,21,25,29,33,37,41,45",feed_forward,shared_expert,down_proj,matmul,"[[B, d_moe], [d_moe, d_model]]","[d_model, d_moe]",1,"[[B, d_model]]",[37],1,feed_forward,shared_expert,3,model.layers.1.feed_forward.shared_expert.down_proj,aten.mm.default,[model.layers.1.feed_forward.shared_expert.down_proj.weight],decode,False
39,attn+MoE,12,"1,5,9,13,17,21,25,29,33,37,41,45",feed_forward,,,sum,"[[E, B, d_model]]",,,"[[B, d_model]]",[33],1,feed_forward,,1,model.layers.1.feed_forward,aten.sum.dim_IntList,[],decode,True
40,attn+MoE,12,"1,5,9,13,17,21,25,29,33,37,41,45",,,,elementwise_add,"[[B, B, d_model], [B, B, d_model]]",,,"[[B, B, d_model]]","[25, 38, 39]",1,,,0,model.layers.1,aten.add.Tensor,[],decode,False
41,attn+MoE,12,"3,7,11,15,19,23,27,31,35,39,43,47",input_layernorm,,,rmsnorm,"[[B, B, d_model]]",[d_model],-1,"[[B, B, d_model]]",[16],3,input_layernorm,,1,model.layers.3.input_layernorm,_to_copy+pow+mean+add+rsqrt+mul+_to_copy+mul,[model.layers.3.input_layernorm.weight],decode,False
42,attn+MoE,12,"3,7,11,15,19,23,27,31,35,39,43,47",self_attn,q_proj,,matmul,"[[B, d_model], [n_h*d_head, n_h*d_head]]","[n_h*d_head, n_h*d_head]",1,"[[B, d_model]]",[41],3,self_attn,q_proj,2,model.layers.3.self_attn.q_proj,aten.mm.default,[model.layers.3.self_attn.q_proj.weight],decode,False
43,attn+MoE,12,"3,7,11,15,19,23,27,31,35,39,43,47",self_attn,k_proj,,matmul,"[[B, d_model], [n_h*d_head, n_kv*d_head]]","[n_kv*d_head, n_h*d_head]",1,"[[B, n_kv*d_head]]",[41],3,self_attn,k_proj,2,model.layers.3.self_attn.k_proj,aten.mm.default,[model.layers.3.self_attn.k_proj.weight],decode,False
44,attn+MoE,12,"3,7,11,15,19,23,27,31,35,39,43,47",self_attn,v_proj,,matmul,"[[B, d_model], [n_h*d_head, n_kv*d_head]]","[n_kv*d_head, n_h*d_head]",1,"[[B, n_kv*d_head]]",[41],3,self_attn,v_proj,2,model.layers.3.self_attn.v_proj,aten.mm.default,[model.layers.3.self_attn.v_proj.weight],decode,False
45,attn+MoE,12,"3,7,11,15,19,23,27,31,35,39,43,47",self_attn,,,batched_matmul,"[[n_h, B, d_head], [n_h, d_head, T+1]]",,,"[[n_h, B, T+1]]","[42, 43]",3,self_attn,,1,model.layers.3.self_attn,aten.bmm.default,[],decode,False
46,attn+MoE,12,"3,7,11,15,19,23,27,31,35,39,43,47",self_attn,,,softmax,"[[B, n_h, B, T+1]]",,,"[[B, n_h, B, T+1]]",[45],3,self_attn,,1,model.layers.3.self_attn,aten._safe_softmax.default,[],decode,False
47,attn+MoE,12,"3,7,11,15,19,23,27,31,35,39,43,47",self_attn,,,batched_matmul,"[[n_h, B, T+1], [n_h, T+1, d_head]]",,,"[[n_h, B, d_head]]","[44, 46]",3,self_attn,,1,model.layers.3.self_attn,aten.bmm.default,[],decode,False
48,attn+MoE,12,"3,7,11,15,19,23,27,31,35,39,43,47",self_attn,o_proj,,matmul,"[[B, n_h*d_head], [n_h*d_head, n_h*d_head]]","[n_h*d_head, n_h*d_head]",1,"[[B, n_h*d_head]]",[47],3,self_attn,o_proj,2,model.layers.3.self_attn.o_proj,aten.mm.default,[model.layers.3.self_attn.o_proj.weight],decode,False
49,attn+MoE,12,"3,7,11,15,19,23,27,31,35,39,43,47",,,,elementwise_add,"[[B, B, d_model], [B, B, d_model]]",,,"[[B, B, d_model]]","[16, 48]",3,,,0,model.layers.3,aten.add.Tensor,[],decode,False
50,attn+MoE,12,"3,7,11,15,19,23,27,31,35,39,43,47",post_attention_layernorm,,,rmsnorm,"[[B, B, d_model]]",[d_model],-1,"[[B, B, d_model]]",[49],3,post_attention_layernorm,,1,model.layers.3.post_attention_layernorm,_to_copy+pow+mean+add+rsqrt+mul+_to_copy+mul,[model.layers.3.post_attention_layernorm.weight],decode,False
51,attn+MoE,12,"3,7,11,15,19,23,27,31,35,39,43,47",feed_forward,router,,matmul,"[[B, d_model], [d_model, E]]","[E, d_model]",1,"[[B, E]]",[50],3,feed_forward,router,2,model.layers.3.feed_forward.router,aten.mm.default,[model.layers.3.feed_forward.router.weight],decode,False
52,attn+MoE,12,"3,7,11,15,19,23,27,31,35,39,43,47",feed_forward,router,,sigmoid,"[[B, E]]",,,"[[B, E]]",[51],3,feed_forward,router,2,model.layers.3.feed_forward.router,aten.sigmoid.default,[],decode,False
53,attn+MoE,12,"3,7,11,15,19,23,27,31,35,39,43,47",feed_forward,,,elementwise_mul,"[[E, d_model], [E, B]]",,,"[[E, d_model]]","[50, 52]",3,feed_forward,,1,model.layers.3.feed_forward,aten.mul.Tensor,[],decode,False
54,attn+MoE,12,"3,7,11,15,19,23,27,31,35,39,43,47",feed_forward,experts,,batched_matmul,"[[E, B, d_model], [E, d_model, d_ff]]","[E, d_model, d_ff]",1,"[[E, B, d_ff]]",[53],3,feed_forward,experts,2,model.layers.3.feed_forward.experts,aten.bmm.default,[model.layers.3.feed_forward.experts.gate_up_proj],decode,False
55,attn+MoE,12,"3,7,11,15,19,23,27,31,35,39,43,47",feed_forward,experts,act_fn,silu,"[[E, B, d_moe]]",,,"[[E, B, d_moe]]",[54],3,feed_forward,experts,3,model.layers.3.feed_forward.experts.act_fn,aten.silu.default,[],decode,False
56,attn+MoE,12,"3,7,11,15,19,23,27,31,35,39,43,47",feed_forward,experts,,elementwise_mul,"[[E, B, d_moe], [E, B, d_moe]]",,,"[[E, B, d_moe]]","[54, 55]",3,feed_forward,experts,2,model.layers.3.feed_forward.experts,aten.mul.Tensor,[],decode,False
57,attn+MoE,12,"3,7,11,15,19,23,27,31,35,39,43,47",feed_forward,experts,,batched_matmul,"[[E, B, d_moe], [E, d_moe, d_model]]","[E, d_moe, d_model]",1,"[[E, B, d_model]]",[56],3,feed_forward,experts,2,model.layers.3.feed_forward.experts,aten.bmm.default,[model.layers.3.feed_forward.experts.down_proj],decode,False
58,attn+MoE,12,"3,7,11,15,19,23,27,31,35,39,43,47",feed_forward,shared_expert,gate_proj,matmul,"[[B, d_model], [d_model, d_moe]]","[d_moe, d_model]",1,"[[B, d_moe]]",[50],3,feed_forward,shared_expert,3,model.layers.3.feed_forward.shared_expert.gate_proj,aten.mm.default,[model.layers.3.feed_forward.shared_expert.gate_proj.weight],decode,False
59,attn+MoE,12,"3,7,11,15,19,23,27,31,35,39,43,47",feed_forward,shared_expert,activation_fn,silu,"[[B, d_moe]]",,,"[[B, d_moe]]",[58],3,feed_forward,shared_expert,3,model.layers.3.feed_forward.shared_expert.activation_fn,aten.silu.default,[],decode,False
60,attn+MoE,12,"3,7,11,15,19,23,27,31,35,39,43,47",feed_forward,shared_expert,up_proj,matmul,"[[B, d_model], [d_model, d_moe]]","[d_moe, d_model]",1,"[[B, d_moe]]",[50],3,feed_forward,shared_expert,3,model.layers.3.feed_forward.shared_expert.up_proj,aten.mm.default,[model.layers.3.feed_forward.shared_expert.up_proj.weight],decode,False
61,attn+MoE,12,"3,7,11,15,19,23,27,31,35,39,43,47",feed_forward,shared_expert,,elementwise_mul,"[[B, d_moe], [B, d_moe]]",,,"[[B, d_moe]]","[59, 60]",3,feed_forward,shared_expert,2,model.layers.3.feed_forward.shared_expert,aten.mul.Tensor,[],decode,False
62,attn+MoE,12,"3,7,11,15,19,23,27,31,35,39,43,47",feed_forward,shared_expert,down_proj,matmul,"[[B, d_moe], [d_moe, d_model]]","[d_model, d_moe]",1,"[[B, d_model]]",[61],3,feed_forward,shared_expert,3,model.layers.3.feed_forward.shared_expert.down_proj,aten.mm.default,[model.layers.3.feed_forward.shared_expert.down_proj.weight],decode,False
63,attn+MoE,12,"3,7,11,15,19,23,27,31,35,39,43,47",feed_forward,,,sum,"[[E, B, d_model]]",,,"[[B, d_model]]",[57],3,feed_forward,,1,model.layers.3.feed_forward,aten.sum.dim_IntList,[],decode,True
64,attn+MoE,12,"3,7,11,15,19,23,27,31,35,39,43,47",,,,elementwise_add,"[[B, B, d_model], [B, B, d_model]]",,,"[[B, B, d_model]]","[49, 62, 63]",3,,,0,model.layers.3,aten.add.Tensor,[],decode,False
65,norm,1,,model,norm,,rmsnorm,"[[B, B, d_model]]",[d_model],-1,"[[B, B, d_model]]",[64],,other,,2,model.norm,_to_copy+pow+mean+add+rsqrt+mul+_to_copy+mul,[model.norm.weight],decode,False
66,head,1,,lm_head,,,matmul,"[[B, d_model], [d_model, V]]","[V, d_model]",1,"[[B, V]]",[65],,other,,1,lm_head,aten.mm.default,[lm_head.weight],decode,False
