op_id,h1,h2,h3,op_type,input_shape,weight_shape,weight_pos,output_shape,depends_on,layer_idx,block,sub_block,depth,module_path,raw_op,params,phase,unmapped
20,model,,,expand,"[[B, 1, 1, T+1]]",,,"[[B, 1, 1, T+1]]",[19],,other,,1,model,aten.expand.default,[],decode,True
21,model,,,scalar_tensor,[],,,[[]],[],,other,,1,model,aten.scalar_tensor.default,[],decode,True
22,model,,,where,"[[B, 1, 1, T+1], [], []]",,,"[[B, 1, 1, T+1]]","[20, 21]",,other,,1,model,aten.where.self,[],decode,True
23,model,rotary_emb,,unsqueeze,[[d_rope/2]],,,"[[B, d_rope/2]]",[],,other,,2,model.rotary_emb,aten.unsqueeze.default,[model.rotary_emb.inv_freq],decode,True
24,model,rotary_emb,,unsqueeze,"[[B, d_rope/2]]",,,"[[B, d_rope/2, 1]]",[23],,other,,2,model.rotary_emb,aten.unsqueeze.default,[],decode,True
25,model,rotary_emb,,expand,"[[B, d_rope/2, 1]]",,,"[[B, d_rope/2, 1]]",[24],,other,,2,model.rotary_emb,aten.expand.default,[],decode,True
26,model,rotary_emb,,unsqueeze,"[[B, 1]]",,,"[[B, 1, 1]]",[],,other,,2,model.rotary_emb,aten.unsqueeze.default,[],decode,True
27,model,rotary_emb,,_to_copy,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[26],,other,,2,model.rotary_emb,aten._to_copy.default,[],decode,True
28,model,rotary_emb,,expand,"[[B, d_rope/2, 1]]",,,"[[B, d_rope/2, 1]]",[25],,other,,2,model.rotary_emb,aten.expand.default,[],decode,True
29,model,rotary_emb,,view,"[[B, d_rope/2, 1]]",,,"[[B, d_rope/2, 1]]",[28],,other,,2,model.rotary_emb,aten.view.default,[],decode,True
30,model,rotary_emb,,expand,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[27],,other,,2,model.rotary_emb,aten.expand.default,[],decode,True
31,model,rotary_emb,,view,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[30],,other,,2,model.rotary_emb,aten.view.default,[],decode,True
32,model,rotary_emb,,batched_matmul,"[[B, d_rope/2, 1], [B, 1, 1]]",,,"[[B, d_rope/2, 1]]","[29, 31]",,other,,2,model.rotary_emb,aten.bmm.default,[],decode,False
33,model,rotary_emb,,_unsafe_view,"[[B, d_rope/2, 1]]",,,"[[B, d_rope/2, 1]]",[32],,other,,2,model.rotary_emb,aten._unsafe_view.default,[],decode,True
34,model,rotary_emb,,transpose,"[[B, d_rope/2, 1]]",,,"[[B, 1, d_rope/2]]",[33],,other,,2,model.rotary_emb,aten.transpose.int,[],decode,True
35,model,rotary_emb,,concat,"[[B, 1, d_rope/2], [B, 1, d_rope/2]]",,,"[[B, 1, d_head]]",[34],,other,,2,model.rotary_emb,aten.cat.default,[],decode,False
36,model,rotary_emb,,cos,"[[B, 1, d_head]]",,,"[[B, 1, d_head]]",[35],,other,,2,model.rotary_emb,aten.cos.default,[],decode,False
37,model,rotary_emb,,elementwise_mul,"[[B, 1, d_head]]",,,"[[B, 1, d_head]]",[36],,other,,2,model.rotary_emb,aten.mul.Tensor,[],decode,False
38,model,rotary_emb,,sin,"[[B, 1, d_head]]",,,"[[B, 1, d_head]]",[35],,other,,2,model.rotary_emb,aten.sin.default,[],decode,False
39,model,rotary_emb,,elementwise_mul,"[[B, 1, d_head]]",,,"[[B, 1, d_head]]",[38],,other,,2,model.rotary_emb,aten.mul.Tensor,[],decode,False
40,model,rotary_emb,,_to_copy,"[[B, 1, d_head]]",,,"[[B, 1, d_head]]",[37],,other,,2,model.rotary_emb,aten._to_copy.default,[],decode,True
41,model,rotary_emb,,_to_copy,"[[B, 1, d_head]]",,,"[[B, 1, d_head]]",[39],,other,,2,model.rotary_emb,aten._to_copy.default,[],decode,True
42,input_layernorm,,,_to_copy,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[0],0,input_layernorm,,1,model.layers.0.input_layernorm,aten._to_copy.default,[],decode,True
43,input_layernorm,,,pow,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[42],0,input_layernorm,,1,model.layers.0.input_layernorm,aten.pow.Tensor_Scalar,[],decode,False
44,input_layernorm,,,mean,"[[B, 1, d_model]]",,,"[[B, 1, 1]]",[43],0,input_layernorm,,1,model.layers.0.input_layernorm,aten.mean.dim,[],decode,False
45,input_layernorm,,,elementwise_add,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[44],0,input_layernorm,,1,model.layers.0.input_layernorm,aten.add.Tensor,[],decode,False
46,input_layernorm,,,rsqrt,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[45],0,input_layernorm,,1,model.layers.0.input_layernorm,aten.rsqrt.default,[],decode,False
47,input_layernorm,,,elementwise_mul,"[[B, 1, d_model], [B, 1, 1]]",,,"[[B, 1, d_model]]","[42, 46]",0,input_layernorm,,1,model.layers.0.input_layernorm,aten.mul.Tensor,[],decode,False
48,input_layernorm,,,_to_copy,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[47],0,input_layernorm,,1,model.layers.0.input_layernorm,aten._to_copy.default,[],decode,True
49,input_layernorm,,,elementwise_mul,"[[d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]",[48],0,input_layernorm,,1,model.layers.0.input_layernorm,aten.mul.Tensor,[model.layers.0.input_layernorm.weight],decode,False
50,self_attn,q_a_proj,,t,"[[c_q, d_model]]","[c_q, d_model]",0,"[[d_model, c_q]]",[],0,self_attn,q_a_proj,2,model.layers.0.self_attn.q_a_proj,aten.t.default,[model.layers.0.self_attn.q_a_proj.weight],decode,True
51,self_attn,q_a_proj,,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[49],0,self_attn,q_a_proj,2,model.layers.0.self_attn.q_a_proj,aten.view.default,[],decode,True
52,self_attn,q_a_proj,,matmul,"[[B, d_model], [d_model, c_q]]","[c_q, d_model]",1,"[[B, c_q]]","[50, 51]",0,self_attn,q_a_proj,2,model.layers.0.self_attn.q_a_proj,aten.mm.default,[model.layers.0.self_attn.q_a_proj.weight],decode,False
53,self_attn,q_a_proj,,_unsafe_view,"[[B, c_q]]",,,"[[B, 1, c_q]]",[52],0,self_attn,q_a_proj,2,model.layers.0.self_attn.q_a_proj,aten._unsafe_view.default,[],decode,True
54,self_attn,q_a_layernorm,,_to_copy,"[[B, 1, c_q]]",,,"[[B, 1, c_q]]",[53],0,self_attn,q_a_layernorm,2,model.layers.0.self_attn.q_a_layernorm,aten._to_copy.default,[],decode,True
55,self_attn,q_a_layernorm,,pow,"[[B, 1, c_q]]",,,"[[B, 1, c_q]]",[54],0,self_attn,q_a_layernorm,2,model.layers.0.self_attn.q_a_layernorm,aten.pow.Tensor_Scalar,[],decode,False
56,self_attn,q_a_layernorm,,mean,"[[B, 1, c_q]]",,,"[[B, 1, 1]]",[55],0,self_attn,q_a_layernorm,2,model.layers.0.self_attn.q_a_layernorm,aten.mean.dim,[],decode,False
57,self_attn,q_a_layernorm,,elementwise_add,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[56],0,self_attn,q_a_layernorm,2,model.layers.0.self_attn.q_a_layernorm,aten.add.Tensor,[],decode,False
58,self_attn,q_a_layernorm,,rsqrt,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[57],0,self_attn,q_a_layernorm,2,model.layers.0.self_attn.q_a_layernorm,aten.rsqrt.default,[],decode,False
59,self_attn,q_a_layernorm,,elementwise_mul,"[[B, 1, c_q], [B, 1, 1]]",,,"[[B, 1, c_q]]","[54, 58]",0,self_attn,q_a_layernorm,2,model.layers.0.self_attn.q_a_layernorm,aten.mul.Tensor,[],decode,False
60,self_attn,q_a_layernorm,,_to_copy,"[[B, 1, c_q]]",,,"[[B, 1, c_q]]",[59],0,self_attn,q_a_layernorm,2,model.layers.0.self_attn.q_a_layernorm,aten._to_copy.default,[],decode,True
61,self_attn,q_a_layernorm,,elementwise_mul,"[[c_q], [B, 1, c_q]]",,,"[[B, 1, c_q]]",[60],0,self_attn,q_a_layernorm,2,model.layers.0.self_attn.q_a_layernorm,aten.mul.Tensor,[model.layers.0.self_attn.q_a_layernorm.weight],decode,False
62,self_attn,q_b_proj,,t,"[[n_h*(d_nope+d_rope), c_q]]","[n_h*(d_nope+d_rope), c_q]",0,"[[c_q, n_h*(d_nope+d_rope)]]",[],0,self_attn,q_b_proj,2,model.layers.0.self_attn.q_b_proj,aten.t.default,[model.layers.0.self_attn.q_b_proj.weight],decode,True
63,self_attn,q_b_proj,,view,"[[B, 1, c_q]]",,,"[[B, c_q]]",[61],0,self_attn,q_b_proj,2,model.layers.0.self_attn.q_b_proj,aten.view.default,[],decode,True
64,self_attn,q_b_proj,,matmul,"[[B, c_q], [c_q, n_h*(d_nope+d_rope)]]","[n_h*(d_nope+d_rope), c_q]",1,"[[B, n_h*(d_nope+d_rope)]]","[62, 63]",0,self_attn,q_b_proj,2,model.layers.0.self_attn.q_b_proj,aten.mm.default,[model.layers.0.self_attn.q_b_proj.weight],decode,False
65,self_attn,q_b_proj,,_unsafe_view,"[[B, n_h*(d_nope+d_rope)]]",,,"[[B, 1, n_h*(d_nope+d_rope)]]",[64],0,self_attn,q_b_proj,2,model.layers.0.self_attn.q_b_proj,aten._unsafe_view.default,[],decode,True
66,self_attn,,,view,"[[B, 1, n_h*(d_nope+d_rope)]]",,,"[[B, 1, n_h, d_v]]",[65],0,self_attn,,1,model.layers.0.self_attn,aten.view.default,[],decode,True
67,self_attn,,,transpose,"[[B, 1, n_h, d_v]]",,,"[[B, n_h, 1, d_v]]",[66],0,self_attn,,1,model.layers.0.self_attn,aten.transpose.int,[],decode,True
68,self_attn,,,split_with_sizes,"[[B, n_h, 1, d_v]]",,,"[[B, n_h, 1, d_nope], [B, n_h, 1, d_head]]",[67],0,self_attn,,1,model.layers.0.self_attn,aten.split_with_sizes.default,[],decode,True
69,self_attn,kv_a_proj_with_mqa,,t,"[[c_kv+d_rope, d_model]]","[c_kv+d_rope, d_model]",0,"[[d_model, c_kv+d_rope]]",[],0,self_attn,kv_a_proj_with_mqa,2,model.layers.0.self_attn.kv_a_proj_with_mqa,aten.t.default,[model.layers.0.self_attn.kv_a_proj_with_mqa.weight],decode,True
70,self_attn,kv_a_proj_with_mqa,,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[49],0,self_attn,kv_a_proj_with_mqa,2,model.layers.0.self_attn.kv_a_proj_with_mqa,aten.view.default,[],decode,True
71,self_attn,kv_a_proj_with_mqa,,matmul,"[[B, d_model], [d_model, c_kv+d_rope]]","[c_kv+d_rope, d_model]",1,"[[B, c_kv+d_rope]]","[69, 70]",0,self_attn,kv_a_proj_with_mqa,2,model.layers.0.self_attn.kv_a_proj_with_mqa,aten.mm.default,[model.layers.0.self_attn.kv_a_proj_with_mqa.weight],decode,False
72,self_attn,kv_a_proj_with_mqa,,_unsafe_view,"[[B, c_kv+d_rope]]",,,"[[B, 1, c_kv+d_rope]]",[71],0,self_attn,kv_a_proj_with_mqa,2,model.layers.0.self_attn.kv_a_proj_with_mqa,aten._unsafe_view.default,[],decode,True
73,self_attn,,,split_with_sizes,"[[B, 1, c_kv+d_rope]]",,,"[[B, 1, c_kv], [B, 1, n_h]]",[72],0,self_attn,,1,model.layers.0.self_attn,aten.split_with_sizes.default,[],decode,True
74,self_attn,kv_a_layernorm,,_to_copy,"[[B, 1, c_kv]]",,,"[[B, 1, c_kv]]",[73],0,self_attn,kv_a_layernorm,2,model.layers.0.self_attn.kv_a_layernorm,aten._to_copy.default,[],decode,True
75,self_attn,kv_a_layernorm,,pow,"[[B, 1, c_kv]]",,,"[[B, 1, c_kv]]",[74],0,self_attn,kv_a_layernorm,2,model.layers.0.self_attn.kv_a_layernorm,aten.pow.Tensor_Scalar,[],decode,False
76,self_attn,kv_a_layernorm,,mean,"[[B, 1, c_kv]]",,,"[[B, 1, 1]]",[75],0,self_attn,kv_a_layernorm,2,model.layers.0.self_attn.kv_a_layernorm,aten.mean.dim,[],decode,False
77,self_attn,kv_a_layernorm,,elementwise_add,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[76],0,self_attn,kv_a_layernorm,2,model.layers.0.self_attn.kv_a_layernorm,aten.add.Tensor,[],decode,False
78,self_attn,kv_a_layernorm,,rsqrt,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[77],0,self_attn,kv_a_layernorm,2,model.layers.0.self_attn.kv_a_layernorm,aten.rsqrt.default,[],decode,False
79,self_attn,kv_a_layernorm,,elementwise_mul,"[[B, 1, c_kv], [B, 1, 1]]",,,"[[B, 1, c_kv]]","[74, 78]",0,self_attn,kv_a_layernorm,2,model.layers.0.self_attn.kv_a_layernorm,aten.mul.Tensor,[],decode,False
80,self_attn,kv_a_layernorm,,_to_copy,"[[B, 1, c_kv]]",,,"[[B, 1, c_kv]]",[79],0,self_attn,kv_a_layernorm,2,model.layers.0.self_attn.kv_a_layernorm,aten._to_copy.default,[],decode,True
81,self_attn,kv_a_layernorm,,elementwise_mul,"[[c_kv], [B, 1, c_kv]]",,,"[[B, 1, c_kv]]",[80],0,self_attn,kv_a_layernorm,2,model.layers.0.self_attn.kv_a_layernorm,aten.mul.Tensor,[model.layers.0.self_attn.kv_a_layernorm.weight],decode,False
82,self_attn,kv_b_proj,,t,"[[n_h*(d_nope+d_v), c_kv]]","[n_h*(d_nope+d_v), c_kv]",0,"[[c_kv, n_h*(d_nope+d_v)]]",[],0,self_attn,kv_b_proj,2,model.layers.0.self_attn.kv_b_proj,aten.t.default,[model.layers.0.self_attn.kv_b_proj.weight],decode,True
83,self_attn,kv_b_proj,,view,"[[B, 1, c_kv]]",,,"[[B, c_kv]]",[81],0,self_attn,kv_b_proj,2,model.layers.0.self_attn.kv_b_proj,aten.view.default,[],decode,True
84,self_attn,kv_b_proj,,matmul,"[[B, c_kv], [c_kv, n_h*(d_nope+d_v)]]","[n_h*(d_nope+d_v), c_kv]",1,"[[B, n_h*(d_nope+d_v)]]","[82, 83]",0,self_attn,kv_b_proj,2,model.layers.0.self_attn.kv_b_proj,aten.mm.default,[model.layers.0.self_attn.kv_b_proj.weight],decode,False
85,self_attn,kv_b_proj,,_unsafe_view,"[[B, n_h*(d_nope+d_v)]]",,,"[[B, 1, n_h*(d_nope+d_v)]]",[84],0,self_attn,kv_b_proj,2,model.layers.0.self_attn.kv_b_proj,aten._unsafe_view.default,[],decode,True
86,self_attn,,,view,"[[B, 1, n_h*(d_nope+d_v)]]",,,"[[B, 1, n_h, d_nope+d_v]]",[85],0,self_attn,,1,model.layers.0.self_attn,aten.view.default,[],decode,True
87,self_attn,,,transpose,"[[B, 1, n_h, d_nope+d_v]]",,,"[[B, n_h, 1, d_nope+d_v]]",[86],0,self_attn,,1,model.layers.0.self_attn,aten.transpose.int,[],decode,True
88,self_attn,,,split_with_sizes,"[[B, n_h, 1, d_nope+d_v]]",,,"[[B, n_h, 1, d_nope], [B, n_h, 1, d_v]]",[87],0,self_attn,,1,model.layers.0.self_attn,aten.split_with_sizes.default,[],decode,True
89,self_attn,,,view,"[[B, 1, n_h]]",,,"[[B, 1, 1, n_h]]",[73],0,self_attn,,1,model.layers.0.self_attn,aten.view.default,[],decode,True
90,self_attn,,,slice,"[[B, 1, n_h]]",,,"[[B, 1, d_rope/2]]",[40],0,self_attn,,1,model.layers.0.self_attn,aten.slice.Tensor,[],decode,True
91,self_attn,,,unsqueeze,"[[B, 1, d_rope/2]]",,,"[[B, 1, 1, d_rope/2]]",[90],0,self_attn,,1,model.layers.0.self_attn,aten.unsqueeze.default,[],decode,True
92,self_attn,,,slice,"[[B, 1, n_h]]",,,"[[B, 1, d_rope/2]]",[41],0,self_attn,,1,model.layers.0.self_attn,aten.slice.Tensor,[],decode,True
93,self_attn,,,unsqueeze,"[[B, 1, d_rope/2]]",,,"[[B, 1, 1, d_rope/2]]",[92],0,self_attn,,1,model.layers.0.self_attn,aten.unsqueeze.default,[],decode,True
94,self_attn,,,slice,"[[B, n_h, 1, d_head]]",,,"[[B, n_h, 1, d_rope/2]]",[68],0,self_attn,,1,model.layers.0.self_attn,aten.slice.Tensor,[],decode,True
95,self_attn,,,slice,"[[B, n_h, 1, d_head]]",,,"[[B, n_h, 1, d_rope/2]]",[68],0,self_attn,,1,model.layers.0.self_attn,aten.slice.Tensor,[],decode,True
96,self_attn,,,slice,"[[B, 1, 1, n_h]]",,,"[[B, 1, 1, d_rope/2]]",[89],0,self_attn,,1,model.layers.0.self_attn,aten.slice.Tensor,[],decode,True
97,self_attn,,,slice,"[[B, 1, 1, n_h]]",,,"[[B, 1, 1, d_rope/2]]",[89],0,self_attn,,1,model.layers.0.self_attn,aten.slice.Tensor,[],decode,True
98,self_attn,,,elementwise_mul,"[[B, n_h, 1, d_rope/2], [B, 1, 1, d_rope/2]]",,,"[[B, n_h, 1, d_rope/2]]","[91, 94]",0,self_attn,,1,model.layers.0.self_attn,aten.mul.Tensor,[],decode,False
99,self_attn,,,elementwise_mul,"[[B, n_h, 1, d_rope/2], [B, 1, 1, d_rope/2]]",,,"[[B, n_h, 1, d_rope/2]]","[93, 95]",0,self_attn,,1,model.layers.0.self_attn,aten.mul.Tensor,[],decode,False
100,self_attn,,,sub,"[[B, n_h, 1, d_rope/2], [B, n_h, 1, d_rope/2]]",,,"[[B, n_h, 1, d_rope/2]]","[98, 99]",0,self_attn,,1,model.layers.0.self_attn,aten.sub.Tensor,[],decode,True
101,self_attn,,,elementwise_mul,"[[B, n_h, 1, d_rope/2], [B, 1, 1, d_rope/2]]",,,"[[B, n_h, 1, d_rope/2]]","[91, 95]",0,self_attn,,1,model.layers.0.self_attn,aten.mul.Tensor,[],decode,False
102,self_attn,,,elementwise_mul,"[[B, n_h, 1, d_rope/2], [B, 1, 1, d_rope/2]]",,,"[[B, n_h, 1, d_rope/2]]","[93, 94]",0,self_attn,,1,model.layers.0.self_attn,aten.mul.Tensor,[],decode,False
103,self_attn,,,elementwise_add,"[[B, n_h, 1, d_rope/2], [B, n_h, 1, d_rope/2]]",,,"[[B, n_h, 1, d_rope/2]]","[101, 102]",0,self_attn,,1,model.layers.0.self_attn,aten.add.Tensor,[],decode,False
104,self_attn,,,concat,"[[B, n_h, 1, d_rope/2], [B, n_h, 1, d_rope/2]]",,,"[[B, n_h, 1, d_head]]","[100, 103]",0,self_attn,,1,model.layers.0.self_attn,aten.cat.default,[],decode,False
105,self_attn,,,elementwise_mul,"[[B, 1, 1, d_rope/2], [B, 1, 1, d_rope/2]]",,,"[[B, 1, 1, d_rope/2]]","[91, 96]",0,self_attn,,1,model.layers.0.self_attn,aten.mul.Tensor,[],decode,False
106,self_attn,,,elementwise_mul,"[[B, 1, 1, d_rope/2], [B, 1, 1, d_rope/2]]",,,"[[B, 1, 1, d_rope/2]]","[93, 97]",0,self_attn,,1,model.layers.0.self_attn,aten.mul.Tensor,[],decode,False
107,self_attn,,,sub,"[[B, 1, 1, d_rope/2], [B, 1, 1, d_rope/2]]",,,"[[B, 1, 1, d_rope/2]]","[105, 106]",0,self_attn,,1,model.layers.0.self_attn,aten.sub.Tensor,[],decode,True
108,self_attn,,,elementwise_mul,"[[B, 1, 1, d_rope/2], [B, 1, 1, d_rope/2]]",,,"[[B, 1, 1, d_rope/2]]","[91, 97]",0,self_attn,,1,model.layers.0.self_attn,aten.mul.Tensor,[],decode,False
109,self_attn,,,elementwise_mul,"[[B, 1, 1, d_rope/2], [B, 1, 1, d_rope/2]]",,,"[[B, 1, 1, d_rope/2]]","[93, 96]",0,self_attn,,1,model.layers.0.self_attn,aten.mul.Tensor,[],decode,False
110,self_attn,,,elementwise_add,"[[B, 1, 1, d_rope/2], [B, 1, 1, d_rope/2]]",,,"[[B, 1, 1, d_rope/2]]","[108, 109]",0,self_attn,,1,model.layers.0.self_attn,aten.add.Tensor,[],decode,False
111,self_attn,,,concat,"[[B, 1, 1, d_rope/2], [B, 1, 1, d_rope/2]]",,,"[[B, 1, 1, n_h]]","[107, 110]",0,self_attn,,1,model.layers.0.self_attn,aten.cat.default,[],decode,False
112,self_attn,,,expand,"[[B, 1, 1, n_h]]",,,"[[B, n_h, 1, d_head]]",[111],0,self_attn,,1,model.layers.0.self_attn,aten.expand.default,[],decode,True
113,self_attn,,,concat,"[[B, n_h, 1, d_nope], [B, n_h, 1, d_head]]",,,"[[B, n_h, 1, d_v]]","[68, 104]",0,self_attn,,1,model.layers.0.self_attn,aten.cat.default,[],decode,False
114,self_attn,,,concat,"[[B, n_h, 1, d_nope], [B, n_h, 1, d_head]]",,,"[[B, n_h, 1, d_v]]","[88, 112]",0,self_attn,,1,model.layers.0.self_attn,aten.cat.default,[],decode,False
115,self_attn,,,concat,"[[B, n_h, T, d_v], [B, n_h, 1, d_v]]",,,"[[B, n_h, T+1, d_v]]",[114],0,self_attn,,1,model.layers.0.self_attn,aten.cat.default,[],decode,False
116,self_attn,,,concat,"[[B, n_h, T, d_v], [B, n_h, 1, d_v]]",,,"[[B, n_h, T+1, d_v]]",[88],0,self_attn,,1,model.layers.0.self_attn,aten.cat.default,[],decode,False
117,self_attn,,,select,"[[B, 1, 1, T+1]]",,,"[[B, 1, T+1]]",[22],0,self_attn,,1,model.layers.0.self_attn,aten.select.int,[],decode,True
118,self_attn,indexer,wq_b,t,"[[n_h_I*c_I, c_q]]","[n_h_I*c_I, c_q]",0,"[[c_q, n_h_I*c_I]]",[],0,self_attn,indexer,3,model.layers.0.self_attn.indexer.wq_b,aten.t.default,[model.layers.0.self_attn.indexer.wq_b.weight],decode,True
119,self_attn,indexer,wq_b,view,"[[B, 1, c_q]]",,,"[[B, c_q]]",[61],0,self_attn,indexer,3,model.layers.0.self_attn.indexer.wq_b,aten.view.default,[],decode,True
120,self_attn,indexer,wq_b,matmul,"[[B, c_q], [c_q, n_h_I*c_I]]","[n_h_I*c_I, c_q]",1,"[[B, n_h_I*c_I]]","[118, 119]",0,self_attn,indexer,3,model.layers.0.self_attn.indexer.wq_b,aten.mm.default,[model.layers.0.self_attn.indexer.wq_b.weight],decode,False
121,self_attn,indexer,wq_b,_unsafe_view,"[[B, n_h_I*c_I]]",,,"[[B, 1, n_h_I*c_I]]",[120],0,self_attn,indexer,3,model.layers.0.self_attn.indexer.wq_b,aten._unsafe_view.default,[],decode,True
122,self_attn,indexer,,view,"[[B, 1, n_h_I*c_I]]",,,"[[B, 1, n_h_I, 2*d_head]]",[121],0,self_attn,indexer,2,model.layers.0.self_attn.indexer,aten.view.default,[],decode,True
123,self_attn,indexer,,split_with_sizes,"[[B, 1, n_h_I, 2*d_head]]",,,"[[B, 1, n_h_I, d_head], [B, 1, n_h_I, d_head]]",[122],0,self_attn,indexer,2,model.layers.0.self_attn.indexer,aten.split_with_sizes.default,[],decode,True
124,self_attn,indexer,wk,t,"[[c_I, d_model]]","[c_I, d_model]",0,"[[d_model, c_I]]",[],0,self_attn,indexer,3,model.layers.0.self_attn.indexer.wk,aten.t.default,[model.layers.0.self_attn.indexer.wk.weight],decode,True
125,self_attn,indexer,wk,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[49],0,self_attn,indexer,3,model.layers.0.self_attn.indexer.wk,aten.view.default,[],decode,True
126,self_attn,indexer,wk,matmul,"[[B, d_model], [d_model, c_I]]","[c_I, d_model]",1,"[[B, c_I]]","[124, 125]",0,self_attn,indexer,3,model.layers.0.self_attn.indexer.wk,aten.mm.default,[model.layers.0.self_attn.indexer.wk.weight],decode,False
127,self_attn,indexer,wk,_unsafe_view,"[[B, c_I]]",,,"[[B, 1, c_I]]",[126],0,self_attn,indexer,3,model.layers.0.self_attn.indexer.wk,aten._unsafe_view.default,[],decode,True
128,self_attn,indexer,k_norm,layernorm,"[[B, 1, c_I], [c_I], [c_I]]",,,"[[B, 1, c_I], [B, 1, 1], [B, 1, 1]]",[127],0,self_attn,indexer,3,model.layers.0.self_attn.indexer.k_norm,aten.native_layer_norm.default,"[model.layers.0.self_attn.indexer.k_norm.bias, model.layers.0.self_attn.indexer.k_norm.weight]",decode,False
129,self_attn,indexer,,unsqueeze,"[[B, 1, 2*n_h]]",,,"[[B, 1, 1, 2*n_h]]",[128],0,self_attn,indexer,2,model.layers.0.self_attn.indexer,aten.unsqueeze.default,[],decode,True
130,self_attn,indexer,,split_with_sizes,"[[B, 1, 1, 2*n_h]]",,,"[[B, 1, 1, n_h], [B, 1, 1, n_h]]",[129],0,self_attn,indexer,2,model.layers.0.self_attn.indexer,aten.split_with_sizes.default,[],decode,True
131,self_attn,indexer,,slice,"[[B, 1, n_h]]",,,"[[B, 1, n_h_I]]",[40],0,self_attn,indexer,2,model.layers.0.self_attn.indexer,aten.slice.Tensor,[],decode,True
132,self_attn,indexer,,unsqueeze,"[[B, 1, n_h_I]]",,,"[[B, 1, 1, n_h_I]]",[131],0,self_attn,indexer,2,model.layers.0.self_attn.indexer,aten.unsqueeze.default,[],decode,True
133,self_attn,indexer,,slice,"[[B, 1, n_h]]",,,"[[B, 1, n_h_I]]",[41],0,self_attn,indexer,2,model.layers.0.self_attn.indexer,aten.slice.Tensor,[],decode,True
