op_id,h1,h2,h3,op_type,input_shape,weight_shape,weight_pos,output_shape,depends_on,layer_idx,block,sub_block,depth,module_path,raw_op,params,phase,unmapped
65,mixer,,,exp,"[[B, n_h_ssm, d_head_ssm, d_state]]",,,"[[B, n_h_ssm, d_head_ssm, d_state]]",[64],0,mixer,,1,model.layers.0.mixer,aten.exp.default,[],decode,False
66,mixer,,,view,"[[B, 1, n_g*d_state]]",,,"[[B, n_g_ssm, d_state]]",[47],0,mixer,,1,model.layers.0.mixer,aten.view.default,[],decode,True
67,mixer,,,unsqueeze,"[[B, n_g_ssm, d_state]]",,,"[[B, n_g_ssm, 1, d_state]]",[66],0,mixer,,1,model.layers.0.mixer,aten.unsqueeze.default,[],decode,True
68,mixer,,,expand,"[[B, n_g_ssm, 1, d_state]]",,,"[[B, n_g_ssm, n_h_ssm/n_g_ssm, d_state]]",[67],0,mixer,,1,model.layers.0.mixer,aten.expand.default,[],decode,True
69,mixer,,,clone,"[[B, n_g_ssm, n_h_ssm/n_g_ssm, d_state]]",,,"[[B, n_g_ssm, n_h_ssm/n_g_ssm, d_state]]",[68],0,mixer,,1,model.layers.0.mixer,aten.clone.default,[],decode,True
70,mixer,,,view,"[[B, n_g_ssm, n_h_ssm/n_g_ssm, d_state]]",,,"[[B, n_h_ssm, d_state]]",[69],0,mixer,,1,model.layers.0.mixer,aten.view.default,[],decode,True
71,mixer,,,unsqueeze,"[[B, n_h_ssm, d_head_ssm]]",,,"[[B, n_h_ssm, d_head_ssm, 1]]",[59],0,mixer,,1,model.layers.0.mixer,aten.unsqueeze.default,[],decode,True
72,mixer,,,unsqueeze,"[[B, n_h_ssm, d_state]]",,,"[[B, n_h_ssm, 1, d_state]]",[70],0,mixer,,1,model.layers.0.mixer,aten.unsqueeze.default,[],decode,True
73,mixer,,,elementwise_mul,"[[B, n_h_ssm, d_head_ssm, 1], [B, n_h_ssm, 1, d_state]]",,,"[[B, n_h_ssm, d_head_ssm, d_state]]","[71, 72]",0,mixer,,1,model.layers.0.mixer,aten.mul.Tensor,[],decode,False
74,mixer,,,view,"[[B, 1, d_inner]]",,,"[[B, n_h_ssm, d_head_ssm]]",[47],0,mixer,,1,model.layers.0.mixer,aten.view.default,[],decode,True
75,mixer,,,unsqueeze,"[[B, n_h_ssm, d_head_ssm]]",,,"[[B, n_h_ssm, d_head_ssm, 1]]",[74],0,mixer,,1,model.layers.0.mixer,aten.unsqueeze.default,[],decode,True
76,mixer,,,elementwise_mul,"[[B, n_h_ssm, d_head_ssm, d_state], [B, n_h_ssm, d_head_ssm, 1]]",,,"[[B, n_h_ssm, d_head_ssm, d_state]]","[73, 75]",0,mixer,,1,model.layers.0.mixer,aten.mul.Tensor,[],decode,False
77,mixer,,,clone,"[[B, n_h_ssm, d_head_ssm, d_state]]",,,"[[B, n_h_ssm, d_head_ssm, d_state]]",[],0,mixer,,1,model.layers.0.mixer,aten.clone.default,[],decode,True
78,mixer,,,elementwise_mul,"[[B, n_h_ssm, d_head_ssm, d_state], [B, n_h_ssm, d_head_ssm, d_state]]",,,"[[B, n_h_ssm, d_head_ssm, d_state]]","[65, 77]",0,mixer,,1,model.layers.0.mixer,aten.mul.Tensor,[],decode,False
79,mixer,,,elementwise_add,"[[B, n_h_ssm, d_head_ssm, d_state], [B, n_h_ssm, d_head_ssm, d_state]]",,,"[[B, n_h_ssm, d_head_ssm, d_state]]","[76, 78]",0,mixer,,1,model.layers.0.mixer,aten.add.Tensor,[],decode,False
80,mixer,,,copy_,"[[B, n_h_ssm, d_head_ssm, d_state], [B, n_h_ssm, d_head_ssm, d_state]]",,,"[[B, n_h_ssm, d_head_ssm, d_state]]",[79],0,mixer,,1,model.layers.0.mixer,aten.copy_.default,[],decode,True
81,mixer,,,view,"[[B, 1, n_g*d_state]]",,,"[[B, n_g_ssm, d_state]]",[47],0,mixer,,1,model.layers.0.mixer,aten.view.default,[],decode,True
82,mixer,,,unsqueeze,"[[B, n_g_ssm, d_state]]",,,"[[B, n_g_ssm, 1, d_state]]",[81],0,mixer,,1,model.layers.0.mixer,aten.unsqueeze.default,[],decode,True
83,mixer,,,expand,"[[B, n_g_ssm, 1, d_state]]",,,"[[B, n_g_ssm, n_h_ssm/n_g_ssm, d_state]]",[82],0,mixer,,1,model.layers.0.mixer,aten.expand.default,[],decode,True
84,mixer,,,clone,"[[B, n_g_ssm, n_h_ssm/n_g_ssm, d_state]]",,,"[[B, n_g_ssm, n_h_ssm/n_g_ssm, d_state]]",[83],0,mixer,,1,model.layers.0.mixer,aten.clone.default,[],decode,True
85,mixer,,,view,"[[B, n_g_ssm, n_h_ssm/n_g_ssm, d_state]]",,,"[[B, n_h_ssm, d_state]]",[84],0,mixer,,1,model.layers.0.mixer,aten.view.default,[],decode,True
86,mixer,,,_to_copy,"[[B, n_h_ssm, d_head_ssm, d_state]]",,,"[[B, n_h_ssm, d_head_ssm, d_state]]",[80],0,mixer,,1,model.layers.0.mixer,aten._to_copy.default,[],decode,True
87,mixer,,,view,"[[B, n_h_ssm, d_head_ssm, d_state]]",,,"[[n_h_ssm, d_head_ssm, d_state]]",[86],0,mixer,,1,model.layers.0.mixer,aten.view.default,[],decode,True
88,mixer,,,view,"[[B, n_h_ssm, d_state]]",,,"[[n_h_ssm, d_state, B]]",[85],0,mixer,,1,model.layers.0.mixer,aten.view.default,[],decode,True
89,mixer,,,batched_matmul,"[[n_h_ssm, d_head_ssm, d_state], [n_h_ssm, d_state, B]]",,,"[[n_h_ssm, d_head_ssm, B]]","[87, 88]",0,mixer,,1,model.layers.0.mixer,aten.bmm.default,[],decode,False
90,mixer,,,view,"[[n_h_ssm, d_head_ssm, B]]",,,"[[B, n_h_ssm, d_head_ssm]]",[89],0,mixer,,1,model.layers.0.mixer,aten.view.default,[],decode,True
91,mixer,,,unsqueeze,[[n_h_ssm]],,,"[[n_h_ssm, B]]",[],0,mixer,,1,model.layers.0.mixer,aten.unsqueeze.default,[model.layers.0.mixer.D],decode,True
92,mixer,,,expand,"[[n_h_ssm, B]]",,,"[[n_h_ssm, d_head_ssm]]",[91],0,mixer,,1,model.layers.0.mixer,aten.expand.default,[],decode,True
93,mixer,,,elementwise_mul,"[[B, n_h_ssm, d_head_ssm], [n_h_ssm, d_head_ssm]]",,,"[[B, n_h_ssm, d_head_ssm]]","[74, 92]",0,mixer,,1,model.layers.0.mixer,aten.mul.Tensor,[],decode,False
94,mixer,,,elementwise_add,"[[B, n_h_ssm, d_head_ssm], [B, n_h_ssm, d_head_ssm]]",,,"[[B, n_h_ssm, d_head_ssm]]","[90, 93]",0,mixer,,1,model.layers.0.mixer,aten.add.Tensor,[],decode,False
95,mixer,,,view,"[[B, n_h_ssm, d_head_ssm]]",,,"[[B, d_inner]]",[94],0,mixer,,1,model.layers.0.mixer,aten.view.default,[],decode,True
96,mixer,,,unsqueeze,"[[B, d_inner]]",,,"[[B, 1, d_inner]]",[95],0,mixer,,1,model.layers.0.mixer,aten.unsqueeze.default,[],decode,True
97,mixer,norm,,_to_copy,"[[B, 1, d_inner]]",,,"[[B, 1, d_inner]]",[96],0,mixer,norm,2,model.layers.0.mixer.norm,aten._to_copy.default,[],decode,True
98,mixer,norm,,_to_copy,"[[B, 1, d_inner]]",,,"[[B, 1, d_inner]]",[35],0,mixer,norm,2,model.layers.0.mixer.norm,aten._to_copy.default,[],decode,True
99,mixer,norm,,silu,"[[B, 1, d_inner]]",,,"[[B, 1, d_inner]]",[98],0,mixer,norm,2,model.layers.0.mixer.norm,aten.silu.default,[],decode,False
100,mixer,norm,,elementwise_mul,"[[B, 1, d_inner], [B, 1, d_inner]]",,,"[[B, 1, d_inner]]","[97, 99]",0,mixer,norm,2,model.layers.0.mixer.norm,aten.mul.Tensor,[],decode,False
101,mixer,norm,,view,"[[B, 1, d_inner]]",,,"[[B, 1, n_g_ssm, d_inner/n_g]]",[100],0,mixer,norm,2,model.layers.0.mixer.norm,aten.view.default,[],decode,True
102,mixer,norm,,pow,"[[B, 1, n_g_ssm, d_inner/n_g]]",,,"[[B, 1, n_g_ssm, d_inner/n_g]]",[101],0,mixer,norm,2,model.layers.0.mixer.norm,aten.pow.Tensor_Scalar,[],decode,False
103,mixer,norm,,mean,"[[B, 1, n_g_ssm, d_inner/n_g]]",,,"[[B, 1, n_g_ssm, 1]]",[102],0,mixer,norm,2,model.layers.0.mixer.norm,aten.mean.dim,[],decode,False
104,mixer,norm,,elementwise_add,"[[B, 1, n_g_ssm, 1]]",,,"[[B, 1, n_g_ssm, 1]]",[103],0,mixer,norm,2,model.layers.0.mixer.norm,aten.add.Tensor,[],decode,False
105,mixer,norm,,rsqrt,"[[B, 1, n_g_ssm, 1]]",,,"[[B, 1, n_g_ssm, 1]]",[104],0,mixer,norm,2,model.layers.0.mixer.norm,aten.rsqrt.default,[],decode,False
106,mixer,norm,,elementwise_mul,"[[B, 1, n_g_ssm, d_inner/n_g], [B, 1, n_g_ssm, 1]]",,,"[[B, 1, n_g_ssm, d_inner/n_g]]","[101, 105]",0,mixer,norm,2,model.layers.0.mixer.norm,aten.mul.Tensor,[],decode,False
107,mixer,norm,,view,"[[B, 1, n_g_ssm, d_inner/n_g]]",,,"[[B, 1, d_inner]]",[106],0,mixer,norm,2,model.layers.0.mixer.norm,aten.view.default,[],decode,True
108,mixer,norm,,_to_copy,"[[B, 1, d_inner]]",,,"[[B, 1, d_inner]]",[107],0,mixer,norm,2,model.layers.0.mixer.norm,aten._to_copy.default,[],decode,True
109,mixer,norm,,elementwise_mul,"[[d_inner], [B, 1, d_inner]]",,,"[[B, 1, d_inner]]",[108],0,mixer,norm,2,model.layers.0.mixer.norm,aten.mul.Tensor,[model.layers.0.mixer.norm.weight],decode,False
110,mixer,out_proj,,t,"[[d_model, d_inner]]","[d_model, d_inner]",0,"[[d_inner, d_model]]",[],0,mixer,out_proj,2,model.layers.0.mixer.out_proj,aten.t.default,[model.layers.0.mixer.out_proj.weight],decode,True
111,mixer,out_proj,,view,"[[B, 1, d_inner]]",,,"[[B, d_inner]]",[109],0,mixer,out_proj,2,model.layers.0.mixer.out_proj,aten.view.default,[],decode,True
112,mixer,out_proj,,matmul,"[[B, d_inner], [d_inner, d_model]]","[d_model, d_inner]",1,"[[B, d_model]]","[110, 111]",0,mixer,out_proj,2,model.layers.0.mixer.out_proj,aten.mm.default,[model.layers.0.mixer.out_proj.weight],decode,False
113,mixer,out_proj,,_unsafe_view,"[[B, d_model]]",,,"[[B, 1, d_model]]",[112],0,mixer,out_proj,2,model.layers.0.mixer.out_proj,aten._unsafe_view.default,[],decode,True
114,,,,elementwise_add,"[[B, 1, d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]","[0, 113]",0,,,0,model.layers.0,aten.add.Tensor,[],decode,False
115,norm,,,_to_copy,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[114],1,norm,,1,model.layers.1.norm,aten._to_copy.default,[],decode,True
116,norm,,,pow,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[115],1,norm,,1,model.layers.1.norm,aten.pow.Tensor_Scalar,[],decode,False
117,norm,,,mean,"[[B, 1, d_model]]",,,"[[B, 1, 1]]",[116],1,norm,,1,model.layers.1.norm,aten.mean.dim,[],decode,False
118,norm,,,elementwise_add,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[117],1,norm,,1,model.layers.1.norm,aten.add.Tensor,[],decode,False
119,norm,,,rsqrt,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[118],1,norm,,1,model.layers.1.norm,aten.rsqrt.default,[],decode,False
120,norm,,,elementwise_mul,"[[B, 1, d_model], [B, 1, 1]]",,,"[[B, 1, d_model]]","[115, 119]",1,norm,,1,model.layers.1.norm,aten.mul.Tensor,[],decode,False
121,norm,,,_to_copy,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[120],1,norm,,1,model.layers.1.norm,aten._to_copy.default,[],decode,True
122,norm,,,elementwise_mul,"[[d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]",[121],1,norm,,1,model.layers.1.norm,aten.mul.Tensor,[model.layers.1.norm.weight],decode,False
123,mixer,gate,,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[122],1,mixer,gate,2,model.layers.1.mixer.gate,aten.view.default,[],decode,True
124,mixer,gate,,_to_copy,"[[B, d_model]]",,,"[[B, d_model]]",[123],1,mixer,gate,2,model.layers.1.mixer.gate,aten._to_copy.default,[],decode,True
125,mixer,gate,,_to_copy,"[[E, d_model]]","[E, d_model]",0,"[[E, d_model]]",[],1,mixer,gate,2,model.layers.1.mixer.gate,aten._to_copy.default,[model.layers.1.mixer.gate.weight],decode,True
126,mixer,gate,,t,"[[E, d_model]]","[E, d_model]",0,"[[d_model, E]]",[125],1,mixer,gate,2,model.layers.1.mixer.gate,aten.t.default,[model.layers.1.mixer.gate.weight],decode,True
127,mixer,gate,,matmul,"[[B, d_model], [d_model, E]]","[E, d_model]",1,"[[B, E]]","[124, 126]",1,mixer,gate,2,model.layers.1.mixer.gate,aten.mm.default,[model.layers.1.mixer.gate.weight],decode,False
128,mixer,gate,,sigmoid,"[[B, E]]",,,"[[B, E]]",[127],1,mixer,gate,2,model.layers.1.mixer.gate,aten.sigmoid.default,[],decode,False
129,mixer,gate,,elementwise_add,"[[B, E], [E]]",,,"[[B, E]]",[128],1,mixer,gate,2,model.layers.1.mixer.gate,aten.add.Tensor,[model.layers.1.mixer.gate.e_score_correction_bias],decode,False
130,mixer,gate,,view,"[[B, E]]",,,"[[B, 1, E]]",[129],1,mixer,gate,2,model.layers.1.mixer.gate,aten.view.default,[],decode,True
131,mixer,gate,,topk,"[[B, 1, E]]",,,"[[B, 1, 2], [B, 1, 2]]",[130],1,mixer,gate,2,model.layers.1.mixer.gate,aten.topk.default,[],decode,False
132,mixer,gate,,sum,"[[B, 1, 2]]",,,"[[B, 1]]",[131],1,mixer,gate,2,model.layers.1.mixer.gate,aten.sum.dim_IntList,[],decode,True
133,mixer,gate,,topk,"[[B, 1]]",,,"[[B, 1], [B, 1]]",[132],1,mixer,gate,2,model.layers.1.mixer.gate,aten.topk.default,[],decode,False
134,mixer,gate,,zeros_like,"[[B, 1]]",,,"[[B, 1]]",[132],1,mixer,gate,2,model.layers.1.mixer.gate,aten.zeros_like.default,[],decode,True
135,mixer,gate,,scatter_,"[[B, 1], [B, 1]]",,,"[[B, 1]]","[133, 134]",1,mixer,gate,2,model.layers.1.mixer.gate,aten.scatter_.value,[],decode,True
136,mixer,gate,,unsqueeze,"[[B, 1]]",,,"[[B, 1, 1]]",[135],1,mixer,gate,2,model.layers.1.mixer.gate,aten.unsqueeze.default,[],decode,True
137,mixer,gate,,expand,"[[B, 1, 1]]",,,"[[B, 1, E]]",[136],1,mixer,gate,2,model.layers.1.mixer.gate,aten.expand.default,[],decode,True
138,mixer,gate,,view,"[[B, 1, E]]",,,"[[B, E]]",[137],1,mixer,gate,2,model.layers.1.mixer.gate,aten.view.default,[],decode,True
139,mixer,gate,,_to_copy,"[[B, E]]",,,"[[B, E]]",[138],1,mixer,gate,2,model.layers.1.mixer.gate,aten._to_copy.default,[],decode,True
140,mixer,gate,,bitwise_not,"[[B, E]]",,,"[[B, E]]",[139],1,mixer,gate,2,model.layers.1.mixer.gate,aten.bitwise_not.default,[],decode,True
141,mixer,gate,,masked_fill,"[[B, E], [B, E]]",,,"[[B, E]]","[129, 140]",1,mixer,gate,2,model.layers.1.mixer.gate,aten.masked_fill.Scalar,[],decode,True
142,mixer,gate,,topk,"[[B, E]]",,,"[[B, k], [B, k]]",[141],1,mixer,gate,2,model.layers.1.mixer.gate,aten.topk.default,[],decode,False
