op_id,h1,h2,h3,op_type,input_shape,weight_shape,weight_pos,output_shape,depends_on,layer_idx,block,sub_block,depth,module_path,raw_op,params,phase,unmapped
29,model,rotary_emb,,_local_scalar_dense,[[]],,,[],[28],,other,,2,model.rotary_emb,aten._local_scalar_dense.default,[],prefill,True
32,model,rotary_emb,,unsqueeze,[[d_head/2]],,,"[[B, d_head/2]]",[],,other,,2,model.rotary_emb,aten.unsqueeze.default,[model.rotary_emb.inv_freq],prefill,True
34,model,rotary_emb,,unsqueeze,"[[B, d_head/2]]",,,"[[B, d_head/2, 1]]",[32],,other,,2,model.rotary_emb,aten.unsqueeze.default,[],prefill,True
37,model,rotary_emb,,expand,"[[B, d_head/2, 1]]",,,"[[B, d_head/2, 1]]",[34],,other,,2,model.rotary_emb,aten.expand.default,[],prefill,True
41,model,rotary_emb,,unsqueeze,"[[B, T]]",,,"[[B, 1, T]]",[],,other,,2,model.rotary_emb,aten.unsqueeze.default,[],prefill,True
42,model,rotary_emb,,_to_copy,"[[B, 1, T]]",,,"[[B, 1, T]]",[41],,other,,2,model.rotary_emb,aten._to_copy.default,[],prefill,True
44,model,rotary_emb,,expand,"[[B, d_head/2, 1]]",,,"[[B, d_head/2, 1]]",[37],,other,,2,model.rotary_emb,aten.expand.default,[],prefill,True
46,model,rotary_emb,,view,"[[B, d_head/2, 1]]",,,"[[B, d_head/2, 1]]",[44],,other,,2,model.rotary_emb,aten.view.default,[],prefill,True
48,model,rotary_emb,,expand,"[[B, 1, T]]",,,"[[B, 1, T]]",[42],,other,,2,model.rotary_emb,aten.expand.default,[],prefill,True
49,model,rotary_emb,,view,"[[B, 1, T]]",,,"[[B, 1, T]]",[48],,other,,2,model.rotary_emb,aten.view.default,[],prefill,True
50,model,rotary_emb,,batched_matmul,"[[B, d_head/2, 1], [B, 1, T]]",,,"[[B, d_head/2, T]]","[46, 49]",,other,,2,model.rotary_emb,aten.bmm.default,[],prefill,False
51,model,rotary_emb,,_unsafe_view,"[[B, d_head/2, T]]",,,"[[B, d_head/2, T]]",[50],,other,,2,model.rotary_emb,aten._unsafe_view.default,[],prefill,True
52,model,rotary_emb,,transpose,"[[B, d_head/2, T]]",,,"[[B, T, d_head/2]]",[51],,other,,2,model.rotary_emb,aten.transpose.int,[],prefill,True
54,model,rotary_emb,,concat,"[[B, T, d_head/2], [B, T, d_head/2]]",,,"[[B, T, d_head]]",[52],,other,,2,model.rotary_emb,aten.cat.default,[],prefill,False
55,model,rotary_emb,,cos,"[[B, T, d_head]]",,,"[[B, T, d_head]]",[54],,other,,2,model.rotary_emb,aten.cos.default,[],prefill,False
56,model,rotary_emb,,elementwise_mul,"[[B, T, d_head]]",,,"[[B, T, d_head]]",[55],,other,,2,model.rotary_emb,aten.mul.Tensor,[],prefill,False
57,model,rotary_emb,,sin,"[[B, T, d_head]]",,,"[[B, T, d_head]]",[54],,other,,2,model.rotary_emb,aten.sin.default,[],prefill,False
58,model,rotary_emb,,elementwise_mul,"[[B, T, d_head]]",,,"[[B, T, d_head]]",[57],,other,,2,model.rotary_emb,aten.mul.Tensor,[],prefill,False
59,model,rotary_emb,,_to_copy,"[[B, T, d_head]]",,,"[[B, T, d_head]]",[56],,other,,2,model.rotary_emb,aten._to_copy.default,[],prefill,True
60,model,rotary_emb,,_to_copy,"[[B, T, d_head]]",,,"[[B, T, d_head]]",[58],,other,,2,model.rotary_emb,aten._to_copy.default,[],prefill,True
61,input_layernorm,,,_to_copy,"[[B, T, d_model]]",,,"[[B, T, d_model]]",[0],0,input_layernorm,,1,model.layers.0.input_layernorm,aten._to_copy.default,[],prefill,True
62,input_layernorm,,,pow,"[[B, T, d_model]]",,,"[[B, T, d_model]]",[61],0,input_layernorm,,1,model.layers.0.input_layernorm,aten.pow.Tensor_Scalar,[],prefill,False
63,input_layernorm,,,mean,"[[B, T, d_model]]",,,"[[B, T, 1]]",[62],0,input_layernorm,,1,model.layers.0.input_layernorm,aten.mean.dim,[],prefill,False
64,input_layernorm,,,elementwise_add,"[[B, T, 1]]",,,"[[B, T, 1]]",[63],0,input_layernorm,,1,model.layers.0.input_layernorm,aten.add.Tensor,[],prefill,False
65,input_layernorm,,,rsqrt,"[[B, T, 1]]",,,"[[B, T, 1]]",[64],0,input_layernorm,,1,model.layers.0.input_layernorm,aten.rsqrt.default,[],prefill,False
66,input_layernorm,,,elementwise_mul,"[[B, T, d_model], [B, T, 1]]",,,"[[B, T, d_model]]","[61, 65]",0,input_layernorm,,1,model.layers.0.input_layernorm,aten.mul.Tensor,[],prefill,False
67,input_layernorm,,,_to_copy,"[[B, T, d_model]]",,,"[[B, T, d_model]]",[66],0,input_layernorm,,1,model.layers.0.input_layernorm,aten._to_copy.default,[],prefill,True
68,input_layernorm,,,elementwise_mul,"[[d_model], [B, T, d_model]]",,,"[[B, T, d_model]]",[67],0,input_layernorm,,1,model.layers.0.input_layernorm,aten.mul.Tensor,[model.layers.0.input_layernorm.weight],prefill,False
69,self_attn,q_proj,,t,"[[n_h*d_head, d_model]]","[n_h*d_head, d_model]",0,"[[d_model, n_h*d_head]]",[],0,self_attn,q_proj,2,model.layers.0.self_attn.q_proj,aten.t.default,[model.layers.0.self_attn.q_proj.weight],prefill,True
71,self_attn,q_proj,,view,"[[B, T, d_model]]",,,"[[T, d_model]]",[68],0,self_attn,q_proj,2,model.layers.0.self_attn.q_proj,aten.view.default,[],prefill,True
73,self_attn,q_proj,,matmul,"[[T, d_model], [d_model, n_h*d_head]]","[n_h*d_head, d_model]",1,"[[T, n_h*d_head]]","[69, 71]",0,self_attn,q_proj,2,model.layers.0.self_attn.q_proj,aten.mm.default,[model.layers.0.self_attn.q_proj.weight],prefill,False
74,self_attn,q_proj,,_unsafe_view,"[[T, n_h*d_head]]",,,"[[B, T, n_h*d_head]]",[73],0,self_attn,q_proj,2,model.layers.0.self_attn.q_proj,aten._unsafe_view.default,[],prefill,True
75,self_attn,,,view,"[[B, T, n_h*d_head]]",,,"[[B, T, n_h, d_head]]",[74],0,self_attn,,1,model.layers.0.self_attn,aten.view.default,[],prefill,True
77,self_attn,,,transpose,"[[B, T, n_h, d_head]]",,,"[[B, n_h, T, d_head]]",[75],0,self_attn,,1,model.layers.0.self_attn,aten.transpose.int,[],prefill,True
79,self_attn,k_proj,,t,"[[n_kv*d_head, d_model]]","[n_kv*d_head, d_model]",0,"[[d_model, n_kv*d_head]]",[],0,self_attn,k_proj,2,model.layers.0.self_attn.k_proj,aten.t.default,[model.layers.0.self_attn.k_proj.weight],prefill,True
81,self_attn,k_proj,,view,"[[B, T, d_model]]",,,"[[T, d_model]]",[68],0,self_attn,k_proj,2,model.layers.0.self_attn.k_proj,aten.view.default,[],prefill,True
83,self_attn,k_proj,,matmul,"[[T, d_model], [d_model, n_kv*d_head]]","[n_kv*d_head, d_model]",1,"[[T, n_kv*d_head]]","[79, 81]",0,self_attn,k_proj,2,model.layers.0.self_attn.k_proj,aten.mm.default,[model.layers.0.self_attn.k_proj.weight],prefill,False
84,self_attn,k_proj,,_unsafe_view,"[[T, n_kv*d_head]]",,,"[[B, T, n_kv*d_head]]",[83],0,self_attn,k_proj,2,model.layers.0.self_attn.k_proj,aten._unsafe_view.default,[],prefill,True
85,self_attn,,,view,"[[B, T, n_kv*d_head]]",,,"[[B, T, n_kv, d_head]]",[84],0,self_attn,,1,model.layers.0.self_attn,aten.view.default,[],prefill,True
87,self_attn,,,transpose,"[[B, T, n_kv, d_head]]",,,"[[B, n_kv, T, d_head]]",[85],0,self_attn,,1,model.layers.0.self_attn,aten.transpose.int,[],prefill,True
89,self_attn,v_proj,,t,"[[n_kv*d_head, d_model]]","[n_kv*d_head, d_model]",0,"[[d_model, n_kv*d_head]]",[],0,self_attn,v_proj,2,model.layers.0.self_attn.v_proj,aten.t.default,[model.layers.0.self_attn.v_proj.weight],prefill,True
91,self_attn,v_proj,,view,"[[B, T, d_model]]",,,"[[T, d_model]]",[68],0,self_attn,v_proj,2,model.layers.0.self_attn.v_proj,aten.view.default,[],prefill,True
93,self_attn,v_proj,,matmul,"[[T, d_model], [d_model, n_kv*d_head]]","[n_kv*d_head, d_model]",1,"[[T, n_kv*d_head]]","[89, 91]",0,self_attn,v_proj,2,model.layers.0.self_attn.v_proj,aten.mm.default,[model.layers.0.self_attn.v_proj.weight],prefill,False
94,self_attn,v_proj,,_unsafe_view,"[[T, n_kv*d_head]]",,,"[[B, T, n_kv*d_head]]",[93],0,self_attn,v_proj,2,model.layers.0.self_attn.v_proj,aten._unsafe_view.default,[],prefill,True
95,self_attn,,,view,"[[B, T, n_kv*d_head]]",,,"[[B, T, n_kv, d_head]]",[94],0,self_attn,,1,model.layers.0.self_attn,aten.view.default,[],prefill,True
97,self_attn,,,transpose,"[[B, T, n_kv, d_head]]",,,"[[B, n_kv, T, d_head]]",[95],0,self_attn,,1,model.layers.0.self_attn,aten.transpose.int,[],prefill,True
99,self_attn,,,unsqueeze,"[[B, T, d_head]]",,,"[[B, 1, T, d_head]]",[59],0,self_attn,,1,model.layers.0.self_attn,aten.unsqueeze.default,[],prefill,True
101,self_attn,,,unsqueeze,"[[B, T, d_head]]",,,"[[B, 1, T, d_head]]",[60],0,self_attn,,1,model.layers.0.self_attn,aten.unsqueeze.default,[],prefill,True
103,self_attn,,,elementwise_mul,"[[B, n_h, T, d_head], [B, 1, T, d_head]]",,,"[[B, n_h, T, d_head]]","[77, 99]",0,self_attn,,1,model.layers.0.self_attn,aten.mul.Tensor,[],prefill,False
106,self_attn,,,slice,"[[B, n_h, T, d_head]]",,,"[[B, n_h, T, d_head/2]]",[77],0,self_attn,,1,model.layers.0.self_attn,aten.slice.Tensor,[],prefill,True
110,self_attn,,,slice,"[[B, n_h, T, d_head]]",,,"[[B, n_h, T, d_head/2]]",[77],0,self_attn,,1,model.layers.0.self_attn,aten.slice.Tensor,[],prefill,True
112,self_attn,,,neg,"[[B, n_h, T, d_head/2]]",,,"[[B, n_h, T, d_head/2]]",[110],0,self_attn,,1,model.layers.0.self_attn,aten.neg.default,[],prefill,False
113,self_attn,,,concat,"[[B, n_h, T, d_head/2], [B, n_h, T, d_head/2]]",,,"[[B, n_h, T, d_head]]","[106, 112]",0,self_attn,,1,model.layers.0.self_attn,aten.cat.default,[],prefill,False
114,self_attn,,,elementwise_mul,"[[B, n_h, T, d_head], [B, 1, T, d_head]]",,,"[[B, n_h, T, d_head]]","[101, 113]",0,self_attn,,1,model.layers.0.self_attn,aten.mul.Tensor,[],prefill,False
115,self_attn,,,elementwise_add,"[[B, n_h, T, d_head], [B, n_h, T, d_head]]",,,"[[B, n_h, T, d_head]]","[103, 114]",0,self_attn,,1,model.layers.0.self_attn,aten.add.Tensor,[],prefill,False
116,self_attn,,,elementwise_mul,"[[B, n_kv, T, d_head], [B, 1, T, d_head]]",,,"[[B, n_kv, T, d_head]]","[87, 99]",0,self_attn,,1,model.layers.0.self_attn,aten.mul.Tensor,[],prefill,False
119,self_attn,,,slice,"[[B, n_kv, T, d_head]]",,,"[[B, n_kv, T, d_head/2]]",[87],0,self_attn,,1,model.layers.0.self_attn,aten.slice.Tensor,[],prefill,True
123,self_attn,,,slice,"[[B, n_kv, T, d_head]]",,,"[[B, n_kv, T, d_head/2]]",[87],0,self_attn,,1,model.layers.0.self_attn,aten.slice.Tensor,[],prefill,True
125,self_attn,,,neg,"[[B, n_kv, T, d_head/2]]",,,"[[B, n_kv, T, d_head/2]]",[123],0,self_attn,,1,model.layers.0.self_attn,aten.neg.default,[],prefill,False
126,self_attn,,,concat,"[[B, n_kv, T, d_head/2], [B, n_kv, T, d_head/2]]",,,"[[B, n_kv, T, d_head]]","[119, 125]",0,self_attn,,1,model.layers.0.self_attn,aten.cat.default,[],prefill,False
127,self_attn,,,elementwise_mul,"[[B, n_kv, T, d_head], [B, 1, T, d_head]]",,,"[[B, n_kv, T, d_head]]","[101, 126]",0,self_attn,,1,model.layers.0.self_attn,aten.mul.Tensor,[],prefill,False
128,self_attn,,,elementwise_add,"[[B, n_kv, T, d_head], [B, n_kv, T, d_head]]",,,"[[B, n_kv, T, d_head]]","[116, 127]",0,self_attn,,1,model.layers.0.self_attn,aten.add.Tensor,[],prefill,False
129,self_attn,query_layernorm,,_to_copy,"[[B, n_h, T, d_head]]",,,"[[B, n_h, T, d_head]]",[115],0,self_attn,query_layernorm,2,model.layers.0.self_attn.query_layernorm,aten._to_copy.default,[],prefill,True
130,self_attn,query_layernorm,,pow,"[[B, n_h, T, d_head]]",,,"[[B, n_h, T, d_head]]",[129],0,self_attn,query_layernorm,2,model.layers.0.self_attn.query_layernorm,aten.pow.Tensor_Scalar,[],prefill,False
131,self_attn,query_layernorm,,mean,"[[B, n_h, T, d_head]]",,,"[[B, n_h, T, 1]]",[130],0,self_attn,query_layernorm,2,model.layers.0.self_attn.query_layernorm,aten.mean.dim,[],prefill,False
132,self_attn,query_layernorm,,elementwise_add,"[[B, n_h, T, 1]]",,,"[[B, n_h, T, 1]]",[131],0,self_attn,query_layernorm,2,model.layers.0.self_attn.query_layernorm,aten.add.Tensor,[],prefill,False
133,self_attn,query_layernorm,,rsqrt,"[[B, n_h, T, 1]]",,,"[[B, n_h, T, 1]]",[132],0,self_attn,query_layernorm,2,model.layers.0.self_attn.query_layernorm,aten.rsqrt.default,[],prefill,False
134,self_attn,query_layernorm,,elementwise_mul,"[[B, n_h, T, d_head], [B, n_h, T, 1]]",,,"[[B, n_h, T, d_head]]","[129, 133]",0,self_attn,query_layernorm,2,model.layers.0.self_attn.query_layernorm,aten.mul.Tensor,[],prefill,False
135,self_attn,query_layernorm,,_to_copy,"[[B, n_h, T, d_head]]",,,"[[B, n_h, T, d_head]]",[134],0,self_attn,query_layernorm,2,model.layers.0.self_attn.query_layernorm,aten._to_copy.default,[],prefill,True
136,self_attn,query_layernorm,,elementwise_mul,"[[d_head], [B, n_h, T, d_head]]",,,"[[B, n_h, T, d_head]]",[135],0,self_attn,query_layernorm,2,model.layers.0.self_attn.query_layernorm,aten.mul.Tensor,[model.layers.0.self_attn.query_layernorm.weight],prefill,False
137,self_attn,key_layernorm,,_to_copy,"[[B, n_kv, T, d_head]]",,,"[[B, n_kv, T, d_head]]",[128],0,self_attn,key_layernorm,2,model.layers.0.self_attn.key_layernorm,aten._to_copy.default,[],prefill,True
138,self_attn,key_layernorm,,pow,"[[B, n_kv, T, d_head]]",,,"[[B, n_kv, T, d_head]]",[137],0,self_attn,key_layernorm,2,model.layers.0.self_attn.key_layernorm,aten.pow.Tensor_Scalar,[],prefill,False
139,self_attn,key_layernorm,,mean,"[[B, n_kv, T, d_head]]",,,"[[B, n_kv, T, 1]]",[138],0,self_attn,key_layernorm,2,model.layers.0.self_attn.key_layernorm,aten.mean.dim,[],prefill,False
140,self_attn,key_layernorm,,elementwise_add,"[[B, n_kv, T, 1]]",,,"[[B, n_kv, T, 1]]",[139],0,self_attn,key_layernorm,2,model.layers.0.self_attn.key_layernorm,aten.add.Tensor,[],prefill,False
141,self_attn,key_layernorm,,rsqrt,"[[B, n_kv, T, 1]]",,,"[[B, n_kv, T, 1]]",[140],0,self_attn,key_layernorm,2,model.layers.0.self_attn.key_layernorm,aten.rsqrt.default,[],prefill,False
142,self_attn,key_layernorm,,elementwise_mul,"[[B, n_kv, T, d_head], [B, n_kv, T, 1]]",,,"[[B, n_kv, T, d_head]]","[137, 141]",0,self_attn,key_layernorm,2,model.layers.0.self_attn.key_layernorm,aten.mul.Tensor,[],prefill,False
143,self_attn,key_layernorm,,_to_copy,"[[B, n_kv, T, d_head]]",,,"[[B, n_kv, T, d_head]]",[142],0,self_attn,key_layernorm,2,model.layers.0.self_attn.key_layernorm,aten._to_copy.default,[],prefill,True
144,self_attn,key_layernorm,,elementwise_mul,"[[d_head], [B, n_kv, T, d_head]]",,,"[[B, n_kv, T, d_head]]",[143],0,self_attn,key_layernorm,2,model.layers.0.self_attn.key_layernorm,aten.mul.Tensor,[model.layers.0.self_attn.key_layernorm.weight],prefill,False
145,self_attn,,,lift_fresh,[[0]],,,[[0]],[],0,self_attn,,1,model.layers.0.self_attn,aten.lift_fresh.default,[],prefill,True
146,self_attn,,,lift_fresh,[[0]],,,[[0]],[],0,self_attn,,1,model.layers.0.self_attn,aten.lift_fresh.default,[],prefill,True
147,self_attn,,,concat,"[[0], [B, n_kv, T, d_head]]",,,"[[B, n_kv, T, d_head]]","[144, 145]",0,self_attn,,1,model.layers.0.self_attn,aten.cat.default,[],prefill,False
148,self_attn,,,concat,"[[0], [B, n_kv, T, d_head]]",,,"[[B, n_kv, T, d_head]]","[97, 146]",0,self_attn,,1,model.layers.0.self_attn,aten.cat.default,[],prefill,False
151,self_attn,,,unsqueeze,"[[B, n_kv, T, d_head]]",,,"[[B, n_kv, 1, T, d_head]]",[147],0,self_attn,,1,model.layers.0.self_attn,aten.unsqueeze.default,[],prefill,True
153,self_attn,,,expand,"[[B, n_kv, 1, T, d_head]]",,,"[[B, n_kv, n_h/n_kv, T, d_head]]",[151],0,self_attn,,1,model.layers.0.self_attn,aten.expand.default,[],prefill,True
155,self_attn,,,clone,"[[B, n_kv, n_h/n_kv, T, d_head]]",,,"[[B, n_kv, n_h/n_kv, T, d_head]]",[153],0,self_attn,,1,model.layers.0.self_attn,aten.clone.default,[],prefill,True
156,self_attn,,,_unsafe_view,"[[B, n_kv, n_h/n_kv, T, d_head]]",,,"[[B, n_h, T, d_head]]",[155],0,self_attn,,1,model.layers.0.self_attn,aten._unsafe_view.default,[],prefill,True
159,self_attn,,,unsqueeze,"[[B, n_kv, T, d_head]]",,,"[[B, n_kv, 1, T, d_head]]",[148],0,self_attn,,1,model.layers.0.self_attn,aten.unsqueeze.default,[],prefill,True
161,self_attn,,,expand,"[[B, n_kv, 1, T, d_head]]",,,"[[B, n_kv, n_h/n_kv, T, d_head]]",[159],0,self_attn,,1,model.layers.0.self_attn,aten.expand.default,[],prefill,True
163,self_attn,,,clone,"[[B, n_kv, n_h/n_kv, T, d_head]]",,,"[[B, n_kv, n_h/n_kv, T, d_head]]",[161],0,self_attn,,1,model.layers.0.self_attn,aten.clone.default,[],prefill,True
164,self_attn,,,_unsafe_view,"[[B, n_kv, n_h/n_kv, T, d_head]]",,,"[[B, n_h, T, d_head]]",[163],0,self_attn,,1,model.layers.0.self_attn,aten._unsafe_view.default,[],prefill,True
165,self_attn,,,transpose,"[[B, n_h, T, d_head]]",,,"[[B, n_h, d_head, T]]",[156],0,self_attn,,1,model.layers.0.self_attn,aten.transpose.int,[],prefill,True
167,self_attn,,,expand,"[[B, n_h, T, d_head]]",,,"[[B, n_h, T, d_head]]",[136],0,self_attn,,1,model.layers.0.self_attn,aten.expand.default,[],prefill,True
172,self_attn,,,view,"[[B, n_h, T, d_head]]",,,"[[n_h, T, d_head]]",[167],0,self_attn,,1,model.layers.0.self_attn,aten.view.default,[],prefill,True
174,self_attn,,,expand,"[[B, n_h, d_head, T]]",,,"[[B, n_h, d_head, T]]",[165],0,self_attn,,1,model.layers.0.self_attn,aten.expand.default,[],prefill,True
179,self_attn,,,view,"[[B, n_h, d_head, T]]",,,"[[n_h, d_head, T]]",[174],0,self_attn,,1,model.layers.0.self_attn,aten.view.default,[],prefill,True
181,self_attn,,,batched_matmul,"[[n_h, T, d_head], [n_h, d_head, T]]",,,"[[n_h, T, T]]","[172, 179]",0,self_attn,,1,model.layers.0.self_attn,aten.bmm.default,[],prefill,False
182,self_attn,,,_unsafe_view,"[[n_h, T, T]]",,,"[[B, n_h, T, T]]",[181],0,self_attn,,1,model.layers.0.self_attn,aten._unsafe_view.default,[],prefill,True
183,self_attn,,,elementwise_mul,"[[B, n_h, T, T]]",,,"[[B, n_h, T, T]]",[182],0,self_attn,,1,model.layers.0.self_attn,aten.mul.Tensor,[],prefill,False
184,self_attn,,,elementwise_add,"[[B, n_h, T, T], [B, 1, T, T]]",,,"[[B, n_h, T, T]]","[23, 183]",0,self_attn,,1,model.layers.0.self_attn,aten.add.Tensor,[],prefill,False
187,self_attn,,,_to_copy,"[[B, n_h, T, T]]",,,"[[B, n_h, T, T]]",[184],0,self_attn,,1,model.layers.0.self_attn,aten._to_copy.default,[],prefill,True
188,self_attn,,,softmax,"[[B, n_h, T, T]]",,,"[[B, n_h, T, T]]",[187],0,self_attn,,1,model.layers.0.self_attn,aten._softmax.default,[],prefill,False
189,self_attn,,,_to_copy,"[[B, n_h, T, T]]",,,"[[B, n_h, T, T]]",[188],0,self_attn,,1,model.layers.0.self_attn,aten._to_copy.default,[],prefill,True
190,self_attn,,,expand,"[[B, n_h, T, T]]",,,"[[B, n_h, T, T]]",[189],0,self_attn,,1,model.layers.0.self_attn,aten.expand.default,[],prefill,True
192,self_attn,,,view,"[[B, n_h, T, T]]",,,"[[n_h, T, T]]",[190],0,self_attn,,1,model.layers.0.self_attn,aten.view.default,[],prefill,True
194,self_attn,,,expand,"[[B, n_h, T, d_head]]",,,"[[B, n_h, T, d_head]]",[164],0,self_attn,,1,model.layers.0.self_attn,aten.expand.default,[],prefill,True
196,self_attn,,,view,"[[B, n_h, T, d_head]]",,,"[[n_h, T, d_head]]",[194],0,self_attn,,1,model.layers.0.self_attn,aten.view.default,[],prefill,True
198,self_attn,,,batched_matmul,"[[n_h, T, T], [n_h, T, d_head]]",,,"[[n_h, T, d_head]]","[192, 196]",0,self_attn,,1,model.layers.0.self_attn,aten.bmm.default,[],prefill,False
199,self_attn,,,_unsafe_view,"[[n_h, T, d_head]]",,,"[[B, n_h, T, d_head]]",[198],0,self_attn,,1,model.layers.0.self_attn,aten._unsafe_view.default,[],prefill,True
200,self_attn,,,transpose,"[[B, n_h, T, d_head]]",,,"[[B, T, n_h, d_head]]",[199],0,self_attn,,1,model.layers.0.self_attn,aten.transpose.int,[],prefill,True
203,self_attn,,,clone,"[[B, T, n_h, d_head]]",,,"[[B, T, n_h, d_head]]",[200],0,self_attn,,1,model.layers.0.self_attn,aten.clone.default,[],prefill,True
204,self_attn,,,view,"[[B, T, n_h, d_head]]",,,"[[B, T, n_h*d_head]]",[203],0,self_attn,,1,model.layers.0.self_attn,aten.view.default,[],prefill,True
206,self_attn,o_proj,,t,"[[d_model, n_h*d_head]]","[d_model, n_h*d_head]",0,"[[n_h*d_head, d_model]]",[],0,self_attn,o_proj,2,model.layers.0.self_attn.o_proj,aten.t.default,[model.layers.0.self_attn.o_proj.weight],prefill,True
208,self_attn,o_proj,,view,"[[B, T, n_h*d_head]]",,,"[[T, n_h*d_head]]",[204],0,self_attn,o_proj,2,model.layers.0.self_attn.o_proj,aten.view.default,[],prefill,True
210,self_attn,o_proj,,matmul,"[[T, n_h*d_head], [n_h*d_head, d_model]]","[d_model, n_h*d_head]",1,"[[T, d_model]]","[206, 208]",0,self_attn,o_proj,2,model.layers.0.self_attn.o_proj,aten.mm.default,[model.layers.0.self_attn.o_proj.weight],prefill,False
211,self_attn,o_proj,,_unsafe_view,"[[T, d_model]]",,,"[[B, T, d_model]]",[210],0,self_attn,o_proj,2,model.layers.0.self_attn.o_proj,aten._unsafe_view.default,[],prefill,True
212,,,,elementwise_add,"[[B, T, d_model], [B, T, d_model]]",,,"[[B, T, d_model]]","[0, 211]",0,,,0,model.layers.0,aten.add.Tensor,[],prefill,False
213,post_attention_layernorm,,,_to_copy,"[[B, T, d_model]]",,,"[[B, T, d_model]]",[212],0,post_attention_layernorm,,1,model.layers.0.post_attention_layernorm,aten._to_copy.default,[],prefill,True
214,post_attention_layernorm,,,pow,"[[B, T, d_model]]",,,"[[B, T, d_model]]",[213],0,post_attention_layernorm,,1,model.layers.0.post_attention_layernorm,aten.pow.Tensor_Scalar,[],prefill,False
215,post_attention_layernorm,,,mean,"[[B, T, d_model]]",,,"[[B, T, 1]]",[214],0,post_attention_layernorm,,1,model.layers.0.post_attention_layernorm,aten.mean.dim,[],prefill,False
