op_id,h1,h2,h3,op_type,input_shape,weight_shape,weight_pos,output_shape,depends_on,layer_idx,block,sub_block,depth,module_path,raw_op,params,phase,unmapped
18,model,rotary_emb,,_to_copy,"[[B, T, d_rope]]",,,"[[B, T, d_rope]]",[15],,other,,2,model.rotary_emb,aten._to_copy.default,[],prefill,True
19,model,rotary_emb,,_to_copy,"[[B, T, d_rope]]",,,"[[B, T, d_rope]]",[17],,other,,2,model.rotary_emb,aten._to_copy.default,[],prefill,True
20,input_layernorm,,,_to_copy,"[[B, T, d_model]]",,,"[[B, T, d_model]]",[0],0,input_layernorm,,1,model.layers.0.input_layernorm,aten._to_copy.default,[],prefill,True
21,input_layernorm,,,pow,"[[B, T, d_model]]",,,"[[B, T, d_model]]",[20],0,input_layernorm,,1,model.layers.0.input_layernorm,aten.pow.Tensor_Scalar,[],prefill,False
22,input_layernorm,,,mean,"[[B, T, d_model]]",,,"[[B, T, 1]]",[21],0,input_layernorm,,1,model.layers.0.input_layernorm,aten.mean.dim,[],prefill,False
23,input_layernorm,,,elementwise_add,"[[B, T, 1]]",,,"[[B, T, 1]]",[22],0,input_layernorm,,1,model.layers.0.input_layernorm,aten.add.Tensor,[],prefill,False
24,input_layernorm,,,rsqrt,"[[B, T, 1]]",,,"[[B, T, 1]]",[23],0,input_layernorm,,1,model.layers.0.input_layernorm,aten.rsqrt.default,[],prefill,False
25,input_layernorm,,,elementwise_mul,"[[B, T, d_model], [B, T, 1]]",,,"[[B, T, d_model]]","[20, 24]",0,input_layernorm,,1,model.layers.0.input_layernorm,aten.mul.Tensor,[],prefill,False
26,input_layernorm,,,_to_copy,[[d_model]],,,[[d_model]],[],0,input_layernorm,,1,model.layers.0.input_layernorm,aten._to_copy.default,[model.layers.0.input_layernorm.weight],prefill,True
27,input_layernorm,,,elementwise_add,[[d_model]],,,[[d_model]],[26],0,input_layernorm,,1,model.layers.0.input_layernorm,aten.add.Tensor,[model.layers.0.input_layernorm.weight],prefill,False
28,input_layernorm,,,elementwise_mul,"[[B, T, d_model], [d_model]]",,,"[[B, T, d_model]]","[25, 27]",0,input_layernorm,,1,model.layers.0.input_layernorm,aten.mul.Tensor,[],prefill,False
29,input_layernorm,,,_to_copy,"[[B, T, d_model]]",,,"[[B, T, d_model]]",[28],0,input_layernorm,,1,model.layers.0.input_layernorm,aten._to_copy.default,[],prefill,True
30,linear_attn,in_proj_qkvz,,t,"[[2*n_k*d_k+2*n_v*d_v, d_model]]","[2*n_k*d_k+2*n_v*d_v, d_model]",0,"[[d_model, 2*n_k*d_k+2*n_v*d_v]]",[],0,linear_attn,in_proj_qkvz,2,model.layers.0.linear_attn.in_proj_qkvz,aten.t.default,[model.layers.0.linear_attn.in_proj_qkvz.weight],prefill,True
31,linear_attn,in_proj_qkvz,,view,"[[B, T, d_model]]",,,"[[T, d_model]]",[29],0,linear_attn,in_proj_qkvz,2,model.layers.0.linear_attn.in_proj_qkvz,aten.view.default,[],prefill,True
32,linear_attn,in_proj_qkvz,,matmul,"[[T, d_model], [d_model, 2*n_k*d_k+2*n_v*d_v]]","[2*n_k*d_k+2*n_v*d_v, d_model]",1,"[[T, 2*n_k*d_k+2*n_v*d_v]]","[30, 31]",0,linear_attn,in_proj_qkvz,2,model.layers.0.linear_attn.in_proj_qkvz,aten.mm.default,[model.layers.0.linear_attn.in_proj_qkvz.weight],prefill,False
33,linear_attn,in_proj_qkvz,,_unsafe_view,"[[T, 2*n_k*d_k+2*n_v*d_v]]",,,"[[B, T, 2*n_k*d_k+2*n_v*d_v]]",[32],0,linear_attn,in_proj_qkvz,2,model.layers.0.linear_attn.in_proj_qkvz,aten._unsafe_view.default,[],prefill,True
34,linear_attn,in_proj_ba,,t,"[[d_chunk, d_model]]","[d_chunk, d_model]",0,"[[d_model, d_chunk]]",[],0,linear_attn,in_proj_ba,2,model.layers.0.linear_attn.in_proj_ba,aten.t.default,[model.layers.0.linear_attn.in_proj_ba.weight],prefill,True
35,linear_attn,in_proj_ba,,view,"[[B, T, d_model]]",,,"[[T, d_model]]",[29],0,linear_attn,in_proj_ba,2,model.layers.0.linear_attn.in_proj_ba,aten.view.default,[],prefill,True
36,linear_attn,in_proj_ba,,matmul,"[[T, d_model], [d_model, d_chunk]]","[d_chunk, d_model]",1,"[[T, d_chunk]]","[34, 35]",0,linear_attn,in_proj_ba,2,model.layers.0.linear_attn.in_proj_ba,aten.mm.default,[model.layers.0.linear_attn.in_proj_ba.weight],prefill,False
37,linear_attn,in_proj_ba,,_unsafe_view,"[[T, d_chunk]]",,,"[[B, T, d_chunk]]",[36],0,linear_attn,in_proj_ba,2,model.layers.0.linear_attn.in_proj_ba,aten._unsafe_view.default,[],prefill,True
38,linear_attn,,,view,"[[B, T, 2*n_k*d_k+2*n_v*d_v]]",,,"[[B, T, n_h_lin_k, 2*d_k+2*(n_v/n_k)*d_v]]",[33],0,linear_attn,,1,model.layers.0.linear_attn,aten.view.default,[],prefill,True
39,linear_attn,,,view,"[[B, T, d_chunk]]",,,"[[B, T, n_h_lin_k, d_conv_lin]]",[37],0,linear_attn,,1,model.layers.0.linear_attn,aten.view.default,[],prefill,True
40,linear_attn,,,split_with_sizes,"[[B, T, n_h_lin_k, 2*d_k+2*(n_v/n_k)*d_v]]",,,"[[B, T, n_h_lin_k, d_head_lin_k], [B, T, n_h_lin_k, d_head_lin_k], [B, T, n_h_lin_k, (n_v/n_k)*d_v], [B, T, n_h_lin_k, (n_v/n_k)*d_v]]",[38],0,linear_attn,,1,model.layers.0.linear_attn,aten.split_with_sizes.default,[],prefill,True
41,linear_attn,,,split_with_sizes,"[[B, T, n_h_lin_k, d_conv_lin]]",,,"[[B, T, n_h_lin_k, n_v/n_k], [B, T, n_h_lin_k, n_v/n_k]]",[39],0,linear_attn,,1,model.layers.0.linear_attn,aten.split_with_sizes.default,[],prefill,True
42,linear_attn,,,clone,"[[B, T, n_h_lin_k, (n_v/n_k)*d_v]]",,,"[[B, T, n_h_lin_k, (n_v/n_k)*d_v]]",[40],0,linear_attn,,1,model.layers.0.linear_attn,aten.clone.default,[],prefill,True
43,linear_attn,,,_unsafe_view,"[[B, T, n_h_lin_k, (n_v/n_k)*d_v]]",,,"[[B, T, n_h_lin_v, d_head_lin_v]]",[42],0,linear_attn,,1,model.layers.0.linear_attn,aten._unsafe_view.default,[],prefill,True
44,linear_attn,,,clone,"[[B, T, n_h_lin_k, (n_v/n_k)*d_v]]",,,"[[B, T, n_h_lin_k, (n_v/n_k)*d_v]]",[40],0,linear_attn,,1,model.layers.0.linear_attn,aten.clone.default,[],prefill,True
45,linear_attn,,,_unsafe_view,"[[B, T, n_h_lin_k, (n_v/n_k)*d_v]]",,,"[[B, T, n_h_lin_v, d_head_lin_v]]",[44],0,linear_attn,,1,model.layers.0.linear_attn,aten._unsafe_view.default,[],prefill,True
46,linear_attn,,,clone,"[[B, T, n_h_lin_k, n_v/n_k]]",,,"[[B, T, n_h_lin_k, n_v/n_k]]",[41],0,linear_attn,,1,model.layers.0.linear_attn,aten.clone.default,[],prefill,True
47,linear_attn,,,_unsafe_view,"[[B, T, n_h_lin_k, n_v/n_k]]",,,"[[B, T, n_h_lin_v]]",[46],0,linear_attn,,1,model.layers.0.linear_attn,aten._unsafe_view.default,[],prefill,True
48,linear_attn,,,clone,"[[B, T, n_h_lin_k, n_v/n_k]]",,,"[[B, T, n_h_lin_k, n_v/n_k]]",[41],0,linear_attn,,1,model.layers.0.linear_attn,aten.clone.default,[],prefill,True
49,linear_attn,,,_unsafe_view,"[[B, T, n_h_lin_k, n_v/n_k]]",,,"[[B, T, n_h_lin_v]]",[48],0,linear_attn,,1,model.layers.0.linear_attn,aten._unsafe_view.default,[],prefill,True
50,linear_attn,,,clone,"[[B, T, n_h_lin_k, d_head_lin_k]]",,,"[[B, T, n_h_lin_k, d_head_lin_k]]",[40],0,linear_attn,,1,model.layers.0.linear_attn,aten.clone.default,[],prefill,True
51,linear_attn,,,_unsafe_view,"[[B, T, n_h_lin_k, d_head_lin_k]]",,,"[[B, T, d_model]]",[50],0,linear_attn,,1,model.layers.0.linear_attn,aten._unsafe_view.default,[],prefill,True
52,linear_attn,,,clone,"[[B, T, n_h_lin_k, d_head_lin_k]]",,,"[[B, T, n_h_lin_k, d_head_lin_k]]",[40],0,linear_attn,,1,model.layers.0.linear_attn,aten.clone.default,[],prefill,True
53,linear_attn,,,_unsafe_view,"[[B, T, n_h_lin_k, d_head_lin_k]]",,,"[[B, T, d_model]]",[52],0,linear_attn,,1,model.layers.0.linear_attn,aten._unsafe_view.default,[],prefill,True
54,linear_attn,,,view,"[[B, T, n_h_lin_v, d_head_lin_v]]",,,"[[B, T, n_v*d_v]]",[43],0,linear_attn,,1,model.layers.0.linear_attn,aten.view.default,[],prefill,True
55,linear_attn,,,concat,"[[B, T, d_model], [B, T, d_model], [B, T, n_v*d_v]]",,,"[[B, T, 2*n_h*d_head]]","[51, 53, 54]",0,linear_attn,,1,model.layers.0.linear_attn,aten.cat.default,[],prefill,False
56,linear_attn,,,transpose,"[[B, T, 2*n_h*d_head]]",,,"[[B, 2*n_h*d_head, T]]",[55],0,linear_attn,,1,model.layers.0.linear_attn,aten.transpose.int,[],prefill,True
57,linear_attn,,,constant_pad_nd,"[[B, 2*n_h*d_head, T]]",,,"[[B, 2*n_h*d_head, d_conv_lin]]",[56],0,linear_attn,,1,model.layers.0.linear_attn,aten.constant_pad_nd.default,[],prefill,True
58,linear_attn,,,zeros,[],,,"[[B, 2*n_h*d_head, d_conv_lin]]",[],0,linear_attn,,1,model.layers.0.linear_attn,aten.zeros.default,[],prefill,True
59,linear_attn,,,slice,"[[B, 2*n_h*d_head, d_conv_lin]]",,,"[[B, 2*n_h*d_head, d_conv_lin]]",[57],0,linear_attn,,1,model.layers.0.linear_attn,aten.slice.Tensor,[],prefill,True
60,linear_attn,,,copy_,"[[B, 2*n_h*d_head, d_conv_lin], [B, 2*n_h*d_head, d_conv_lin]]",,,"[[B, 2*n_h*d_head, d_conv_lin]]","[58, 59]",0,linear_attn,,1,model.layers.0.linear_attn,aten.copy_.default,[],prefill,True
61,linear_attn,conv1d,,conv1d,"[[B, 2*n_h*d_head, T], [2*n_h*d_head, 1, d_conv_lin]]","[2*n_h*d_head, 1, d_conv_lin]",1,"[[B, 2*n_h*d_head, n_h+2*n_kv]]",[56],0,linear_attn,conv1d,2,model.layers.0.linear_attn.conv1d,aten.convolution.default,[model.layers.0.linear_attn.conv1d.weight],prefill,False
62,linear_attn,,,slice,"[[B, 2*n_h*d_head, n_h+2*n_kv]]",,,"[[B, 2*n_h*d_head, T]]",[61],0,linear_attn,,1,model.layers.0.linear_attn,aten.slice.Tensor,[],prefill,True
63,linear_attn,,,silu,"[[B, 2*n_h*d_head, T]]",,,"[[B, 2*n_h*d_head, T]]",[62],0,linear_attn,,1,model.layers.0.linear_attn,aten.silu.default,[],prefill,False
64,linear_attn,,,transpose,"[[B, 2*n_h*d_head, T]]",,,"[[B, T, 2*n_h*d_head]]",[63],0,linear_attn,,1,model.layers.0.linear_attn,aten.transpose.int,[],prefill,True
65,linear_attn,,,split_with_sizes,"[[B, T, 2*n_h*d_head]]",,,"[[B, T, d_model], [B, T, d_model], [B, T, n_v*d_v]]",[64],0,linear_attn,,1,model.layers.0.linear_attn,aten.split_with_sizes.default,[],prefill,True
66,linear_attn,,,view,"[[B, T, d_model]]",,,"[[B, T, n_h_lin_k, d_head_lin_k]]",[65],0,linear_attn,,1,model.layers.0.linear_attn,aten.view.default,[],prefill,True
67,linear_attn,,,view,"[[B, T, d_model]]",,,"[[B, T, n_h_lin_k, d_head_lin_k]]",[65],0,linear_attn,,1,model.layers.0.linear_attn,aten.view.default,[],prefill,True
68,linear_attn,,,view,"[[B, T, n_v*d_v]]",,,"[[B, T, n_h_lin_v, d_head_lin_v]]",[65],0,linear_attn,,1,model.layers.0.linear_attn,aten.view.default,[],prefill,True
69,linear_attn,,,sigmoid,"[[B, T, n_h_lin_v]]",,,"[[B, T, n_h_lin_v]]",[47],0,linear_attn,,1,model.layers.0.linear_attn,aten.sigmoid.default,[],prefill,False
70,linear_attn,,,_to_copy,[[n_h_lin_v]],,,[[n_h_lin_v]],[],0,linear_attn,,1,model.layers.0.linear_attn,aten._to_copy.default,[model.layers.0.linear_attn.A_log],prefill,True
71,linear_attn,,,exp,[[n_h_lin_v]],,,[[n_h_lin_v]],[70],0,linear_attn,,1,model.layers.0.linear_attn,aten.exp.default,[model.layers.0.linear_attn.A_log],prefill,False
72,linear_attn,,,neg,[[n_h_lin_v]],,,[[n_h_lin_v]],[71],0,linear_attn,,1,model.layers.0.linear_attn,aten.neg.default,[],prefill,False
73,linear_attn,,,_to_copy,"[[B, T, n_h_lin_v]]",,,"[[B, T, n_h_lin_v]]",[49],0,linear_attn,,1,model.layers.0.linear_attn,aten._to_copy.default,[],prefill,True
74,linear_attn,,,elementwise_add,"[[B, T, n_h_lin_v], [n_h_lin_v]]",,,"[[B, T, n_h_lin_v]]",[73],0,linear_attn,,1,model.layers.0.linear_attn,aten.add.Tensor,[model.layers.0.linear_attn.dt_bias],prefill,False
75,linear_attn,,,softplus,"[[B, T, n_h_lin_v]]",,,"[[B, T, n_h_lin_v]]",[74],0,linear_attn,,1,model.layers.0.linear_attn,aten.softplus.default,[],prefill,True
76,linear_attn,,,elementwise_mul,"[[n_h_lin_v], [B, T, n_h_lin_v]]",,,"[[B, T, n_h_lin_v]]","[72, 75]",0,linear_attn,,1,model.layers.0.linear_attn,aten.mul.Tensor,[],prefill,False
77,linear_attn,,,unsqueeze,"[[B, T, n_h_lin_k, d_head_lin_k]]",,,"[[B, T, n_h_lin_k, 1, d_head_lin_k]]",[66],0,linear_attn,,1,model.layers.0.linear_attn,aten.unsqueeze.default,[],prefill,True
78,linear_attn,,,expand,"[[B, T, n_h_lin_k, 1, d_head_lin_k]]",,,"[[B, T, n_h_lin_k, n_v/n_k, d_head_lin_k]]",[77],0,linear_attn,,1,model.layers.0.linear_attn,aten.expand.default,[],prefill,True
79,linear_attn,,,clone,"[[B, T, n_h_lin_k, n_v/n_k, d_head_lin_k]]",,,"[[B, T, n_h_lin_k, n_v/n_k, d_head_lin_k]]",[78],0,linear_attn,,1,model.layers.0.linear_attn,aten.clone.default,[],prefill,True
80,linear_attn,,,view,"[[B, T, n_h_lin_k, n_v/n_k, d_head_lin_k]]",,,"[[B, T, n_h_lin_v, d_head_lin_k]]",[79],0,linear_attn,,1,model.layers.0.linear_attn,aten.view.default,[],prefill,True
81,linear_attn,,,unsqueeze,"[[B, T, n_h_lin_k, d_head_lin_k]]",,,"[[B, T, n_h_lin_k, 1, d_head_lin_k]]",[67],0,linear_attn,,1,model.layers.0.linear_attn,aten.unsqueeze.default,[],prefill,True
82,linear_attn,,,expand,"[[B, T, n_h_lin_k, 1, d_head_lin_k]]",,,"[[B, T, n_h_lin_k, n_v/n_k, d_head_lin_k]]",[81],0,linear_attn,,1,model.layers.0.linear_attn,aten.expand.default,[],prefill,True
83,linear_attn,,,clone,"[[B, T, n_h_lin_k, n_v/n_k, d_head_lin_k]]",,,"[[B, T, n_h_lin_k, n_v/n_k, d_head_lin_k]]",[82],0,linear_attn,,1,model.layers.0.linear_attn,aten.clone.default,[],prefill,True
84,linear_attn,,,view,"[[B, T, n_h_lin_k, n_v/n_k, d_head_lin_k]]",,,"[[B, T, n_h_lin_v, d_head_lin_k]]",[83],0,linear_attn,,1,model.layers.0.linear_attn,aten.view.default,[],prefill,True
85,linear_attn,,,elementwise_mul,"[[B, T, n_h_lin_v, d_head_lin_k], [B, T, n_h_lin_v, d_head_lin_k]]",,,"[[B, T, n_h_lin_v, d_head_lin_k]]",[80],0,linear_attn,,1,model.layers.0.linear_attn,aten.mul.Tensor,[],prefill,False
86,linear_attn,,,sum,"[[B, T, n_h_lin_v, d_head_lin_k]]",,,"[[B, T, n_h_lin_v, 1]]",[85],0,linear_attn,,1,model.layers.0.linear_attn,aten.sum.dim_IntList,[],prefill,True
87,linear_attn,,,elementwise_add,"[[B, T, n_h_lin_v, 1]]",,,"[[B, T, n_h_lin_v, 1]]",[86],0,linear_attn,,1,model.layers.0.linear_attn,aten.add.Tensor,[],prefill,False
88,linear_attn,,,rsqrt,"[[B, T, n_h_lin_v, 1]]",,,"[[B, T, n_h_lin_v, 1]]",[87],0,linear_attn,,1,model.layers.0.linear_attn,aten.rsqrt.default,[],prefill,False
89,linear_attn,,,elementwise_mul,"[[B, T, n_h_lin_v, d_head_lin_k], [B, T, n_h_lin_v, 1]]",,,"[[B, T, n_h_lin_v, d_head_lin_k]]","[80, 88]",0,linear_attn,,1,model.layers.0.linear_attn,aten.mul.Tensor,[],prefill,False
90,linear_attn,,,elementwise_mul,"[[B, T, n_h_lin_v, d_head_lin_k], [B, T, n_h_lin_v, d_head_lin_k]]",,,"[[B, T, n_h_lin_v, d_head_lin_k]]",[84],0,linear_attn,,1,model.layers.0.linear_attn,aten.mul.Tensor,[],prefill,False
91,linear_attn,,,sum,"[[B, T, n_h_lin_v, d_head_lin_k]]",,,"[[B, T, n_h_lin_v, 1]]",[90],0,linear_attn,,1,model.layers.0.linear_attn,aten.sum.dim_IntList,[],prefill,True
92,linear_attn,,,elementwise_add,"[[B, T, n_h_lin_v, 1]]",,,"[[B, T, n_h_lin_v, 1]]",[91],0,linear_attn,,1,model.layers.0.linear_attn,aten.add.Tensor,[],prefill,False
93,linear_attn,,,rsqrt,"[[B, T, n_h_lin_v, 1]]",,,"[[B, T, n_h_lin_v, 1]]",[92],0,linear_attn,,1,model.layers.0.linear_attn,aten.rsqrt.default,[],prefill,False
94,linear_attn,,,elementwise_mul,"[[B, T, n_h_lin_v, d_head_lin_k], [B, T, n_h_lin_v, 1]]",,,"[[B, T, n_h_lin_v, d_head_lin_k]]","[84, 93]",0,linear_attn,,1,model.layers.0.linear_attn,aten.mul.Tensor,[],prefill,False
95,linear_attn,,,transpose,"[[B, T, n_h_lin_v, d_head_lin_k]]",,,"[[B, n_h_lin_v, T, d_head_lin_k]]",[89],0,linear_attn,,1,model.layers.0.linear_attn,aten.transpose.int,[],prefill,True
96,linear_attn,,,clone,"[[B, n_h_lin_v, T, d_head_lin_k]]",,,"[[B, n_h_lin_v, T, d_head_lin_k]]",[95],0,linear_attn,,1,model.layers.0.linear_attn,aten.clone.default,[],prefill,True
97,linear_attn,,,_to_copy,"[[B, n_h_lin_v, T, d_head_lin_k]]",,,"[[B, n_h_lin_v, T, d_head_lin_k]]",[96],0,linear_attn,,1,model.layers.0.linear_attn,aten._to_copy.default,[],prefill,True
98,linear_attn,,,transpose,"[[B, T, n_h_lin_v, d_head_lin_k]]",,,"[[B, n_h_lin_v, T, d_head_lin_k]]",[94],0,linear_attn,,1,model.layers.0.linear_attn,aten.transpose.int,[],prefill,True
99,linear_attn,,,clone,"[[B, n_h_lin_v, T, d_head_lin_k]]",,,"[[B, n_h_lin_v, T, d_head_lin_k]]",[98],0,linear_attn,,1,model.layers.0.linear_attn,aten.clone.default,[],prefill,True
100,linear_attn,,,_to_copy,"[[B, n_h_lin_v, T, d_head_lin_k]]",,,"[[B, n_h_lin_v, T, d_head_lin_k]]",[99],0,linear_attn,,1,model.layers.0.linear_attn,aten._to_copy.default,[],prefill,True
101,linear_attn,,,transpose,"[[B, T, n_h_lin_v, d_head_lin_v]]",,,"[[B, n_h_lin_v, T, d_head_lin_v]]",[68],0,linear_attn,,1,model.layers.0.linear_attn,aten.transpose.int,[],prefill,True
102,linear_attn,,,clone,"[[B, n_h_lin_v, T, d_head_lin_v]]",,,"[[B, n_h_lin_v, T, d_head_lin_v]]",[101],0,linear_attn,,1,model.layers.0.linear_attn,aten.clone.default,[],prefill,True
103,linear_attn,,,_to_copy,"[[B, n_h_lin_v, T, d_head_lin_v]]",,,"[[B, n_h_lin_v, T, d_head_lin_v]]",[102],0,linear_attn,,1,model.layers.0.linear_attn,aten._to_copy.default,[],prefill,True
104,linear_attn,,,transpose,"[[B, T, n_h_lin_v]]",,,"[[B, n_h_lin_v, T]]",[69],0,linear_attn,,1,model.layers.0.linear_attn,aten.transpose.int,[],prefill,True
105,linear_attn,,,clone,"[[B, n_h_lin_v, T]]",,,"[[B, n_h_lin_v, T]]",[104],0,linear_attn,,1,model.layers.0.linear_attn,aten.clone.default,[],prefill,True
106,linear_attn,,,_to_copy,"[[B, n_h_lin_v, T]]",,,"[[B, n_h_lin_v, T]]",[105],0,linear_attn,,1,model.layers.0.linear_attn,aten._to_copy.default,[],prefill,True
107,linear_attn,,,transpose,"[[B, T, n_h_lin_v]]",,,"[[B, n_h_lin_v, T]]",[76],0,linear_attn,,1,model.layers.0.linear_attn,aten.transpose.int,[],prefill,True
108,linear_attn,,,clone,"[[B, n_h_lin_v, T]]",,,"[[B, n_h_lin_v, T]]",[107],0,linear_attn,,1,model.layers.0.linear_attn,aten.clone.default,[],prefill,True
109,linear_attn,,,constant_pad_nd,"[[B, n_h_lin_v, T, d_head_lin_k]]",,,"[[B, n_h_lin_v, d_chunk, d_head_lin_k]]",[97],0,linear_attn,,1,model.layers.0.linear_attn,aten.constant_pad_nd.default,[],prefill,True
110,linear_attn,,,constant_pad_nd,"[[B, n_h_lin_v, T, d_head_lin_k]]",,,"[[B, n_h_lin_v, d_chunk, d_head_lin_k]]",[100],0,linear_attn,,1,model.layers.0.linear_attn,aten.constant_pad_nd.default,[],prefill,True
111,linear_attn,,,constant_pad_nd,"[[B, n_h_lin_v, T, d_head_lin_v]]",,,"[[B, n_h_lin_v, d_chunk, d_head_lin_v]]",[103],0,linear_attn,,1,model.layers.0.linear_attn,aten.constant_pad_nd.default,[],prefill,True
112,linear_attn,,,constant_pad_nd,"[[B, n_h_lin_v, T]]",,,"[[B, n_h_lin_v, d_chunk]]",[106],0,linear_attn,,1,model.layers.0.linear_attn,aten.constant_pad_nd.default,[],prefill,True
113,linear_attn,,,constant_pad_nd,"[[B, n_h_lin_v, T]]",,,"[[B, n_h_lin_v, d_chunk]]",[108],0,linear_attn,,1,model.layers.0.linear_attn,aten.constant_pad_nd.default,[],prefill,True
114,linear_attn,,,elementwise_mul,"[[B, n_h_lin_v, d_chunk, d_head_lin_k]]",,,"[[B, n_h_lin_v, d_chunk, d_head_lin_k]]",[109],0,linear_attn,,1,model.layers.0.linear_attn,aten.mul.Tensor,[],prefill,False
115,linear_attn,,,unsqueeze,"[[B, n_h_lin_v, d_chunk]]",,,"[[B, n_h_lin_v, d_chunk, 1]]",[112],0,linear_attn,,1,model.layers.0.linear_attn,aten.unsqueeze.default,[],prefill,True
116,linear_attn,,,elementwise_mul,"[[B, n_h_lin_v, d_chunk, d_head_lin_v], [B, n_h_lin_v, d_chunk, 1]]",,,"[[B, n_h_lin_v, d_chunk, d_head_lin_v]]","[111, 115]",0,linear_attn,,1,model.layers.0.linear_attn,aten.mul.Tensor,[],prefill,False
117,linear_attn,,,unsqueeze,"[[B, n_h_lin_v, d_chunk]]",,,"[[B, n_h_lin_v, d_chunk, 1]]",[112],0,linear_attn,,1,model.layers.0.linear_attn,aten.unsqueeze.default,[],prefill,True
118,linear_attn,,,elementwise_mul,"[[B, n_h_lin_v, d_chunk, d_head_lin_k], [B, n_h_lin_v, d_chunk, 1]]",,,"[[B, n_h_lin_v, d_chunk, d_head_lin_k]]","[110, 117]",0,linear_attn,,1,model.layers.0.linear_attn,aten.mul.Tensor,[],prefill,False
119,linear_attn,,,view,"[[B, n_h_lin_v, d_chunk, d_head_lin_k]]",,,"[[B, n_h_lin_v, 1, d_chunk, d_head_lin_k]]",[114],0,linear_attn,,1,model.layers.0.linear_attn,aten.view.default,[],prefill,True
120,linear_attn,,,view,"[[B, n_h_lin_v, d_chunk, d_head_lin_k]]",,,"[[B, n_h_lin_v, 1, d_chunk, d_head_lin_k]]",[110],0,linear_attn,,1,model.layers.0.linear_attn,aten.view.default,[],prefill,True
121,linear_attn,,,view,"[[B, n_h_lin_v, d_chunk, d_head_lin_v]]",,,"[[B, n_h_lin_v, 1, d_chunk, d_head_lin_v]]",[111],0,linear_attn,,1,model.layers.0.linear_attn,aten.view.default,[],prefill,True
122,linear_attn,,,view,"[[B, n_h_lin_v, d_chunk, d_head_lin_k]]",,,"[[B, n_h_lin_v, 1, d_chunk, d_head_lin_k]]",[118],0,linear_attn,,1,model.layers.0.linear_attn,aten.view.default,[],prefill,True
