op_id,h1,h2,op_type,input_shape,weight_shape,weight_pos,output_shape,depends_on,layer_idx,block,sub_block,depth,module_path,raw_op,params,phase,unmapped
28,model,rotary_emb,expand,"[[B, d_head/2, 1]]",,,"[[B, d_head/2, 1]]",[25],,other,,2,model.rotary_emb,aten.expand.default,[],prefill,True
29,model,rotary_emb,view,"[[B, d_head/2, 1]]",,,"[[B, d_head/2, 1]]",[28],,other,,2,model.rotary_emb,aten.view.default,[],prefill,True
30,model,rotary_emb,expand,"[[B, 1, T]]",,,"[[B, 1, T]]",[27],,other,,2,model.rotary_emb,aten.expand.default,[],prefill,True
31,model,rotary_emb,view,"[[B, 1, T]]",,,"[[B, 1, T]]",[30],,other,,2,model.rotary_emb,aten.view.default,[],prefill,True
32,model,rotary_emb,batched_matmul,"[[B, d_head/2, 1], [B, 1, T]]",,,"[[B, d_head/2, T]]","[29, 31]",,other,,2,model.rotary_emb,aten.bmm.default,[],prefill,False
33,model,rotary_emb,_unsafe_view,"[[B, d_head/2, T]]",,,"[[B, d_head/2, T]]",[32],,other,,2,model.rotary_emb,aten._unsafe_view.default,[],prefill,True
34,model,rotary_emb,transpose,"[[B, d_head/2, T]]",,,"[[B, T, d_head/2]]",[33],,other,,2,model.rotary_emb,aten.transpose.int,[],prefill,True
35,model,rotary_emb,concat,"[[B, T, d_head/2], [B, T, d_head/2]]",,,"[[B, T, d_head]]",[34],,other,,2,model.rotary_emb,aten.cat.default,[],prefill,False
36,model,rotary_emb,cos,"[[B, T, d_head]]",,,"[[B, T, d_head]]",[35],,other,,2,model.rotary_emb,aten.cos.default,[],prefill,False
37,model,rotary_emb,elementwise_mul,"[[B, T, d_head]]",,,"[[B, T, d_head]]",[36],,other,,2,model.rotary_emb,aten.mul.Tensor,[],prefill,False
38,model,rotary_emb,sin,"[[B, T, d_head]]",,,"[[B, T, d_head]]",[35],,other,,2,model.rotary_emb,aten.sin.default,[],prefill,False
39,model,rotary_emb,elementwise_mul,"[[B, T, d_head]]",,,"[[B, T, d_head]]",[38],,other,,2,model.rotary_emb,aten.mul.Tensor,[],prefill,False
40,self_attn,q_proj,t,"[[n_h*d_head, d_model]]","[n_h*d_head, d_model]",0,"[[d_model, n_h*d_head]]",[],0,self_attn,q_proj,2,model.layers.0.self_attn.q_proj,aten.t.default,[model.layers.0.self_attn.q_proj.weight],prefill,True
41,self_attn,q_proj,view,"[[B, T, d_model]]",,,"[[T, d_model]]",[0],0,self_attn,q_proj,2,model.layers.0.self_attn.q_proj,aten.view.default,[],prefill,True
42,self_attn,q_proj,matmul,"[[T, d_model], [d_model, n_h*d_head]]","[n_h*d_head, d_model]",1,"[[T, n_h*d_head]]","[40, 41]",0,self_attn,q_proj,2,model.layers.0.self_attn.q_proj,aten.mm.default,[model.layers.0.self_attn.q_proj.weight],prefill,False
43,self_attn,q_proj,_unsafe_view,"[[T, n_h*d_head]]",,,"[[B, T, n_h*d_head]]",[42],0,self_attn,q_proj,2,model.layers.0.self_attn.q_proj,aten._unsafe_view.default,[],prefill,True
44,self_attn,q_norm,_to_copy,"[[B, T, n_h*d_head]]",,,"[[B, T, n_h*d_head]]",[43],0,self_attn,q_norm,2,model.layers.0.self_attn.q_norm,aten._to_copy.default,[],prefill,True
45,self_attn,q_norm,pow,"[[B, T, n_h*d_head]]",,,"[[B, T, n_h*d_head]]",[44],0,self_attn,q_norm,2,model.layers.0.self_attn.q_norm,aten.pow.Tensor_Scalar,[],prefill,False
46,self_attn,q_norm,mean,"[[B, T, n_h*d_head]]",,,"[[B, T, 1]]",[45],0,self_attn,q_norm,2,model.layers.0.self_attn.q_norm,aten.mean.dim,[],prefill,False
47,self_attn,q_norm,elementwise_add,"[[B, T, 1]]",,,"[[B, T, 1]]",[46],0,self_attn,q_norm,2,model.layers.0.self_attn.q_norm,aten.add.Tensor,[],prefill,False
48,self_attn,q_norm,rsqrt,"[[B, T, 1]]",,,"[[B, T, 1]]",[47],0,self_attn,q_norm,2,model.layers.0.self_attn.q_norm,aten.rsqrt.default,[],prefill,False
49,self_attn,q_norm,elementwise_mul,"[[B, T, n_h*d_head], [B, T, 1]]",,,"[[B, T, n_h*d_head]]","[44, 48]",0,self_attn,q_norm,2,model.layers.0.self_attn.q_norm,aten.mul.Tensor,[],prefill,False
50,self_attn,q_norm,elementwise_mul,"[[n_h*d_head], [B, T, n_h*d_head]]",,,"[[B, T, n_h*d_head]]",[49],0,self_attn,q_norm,2,model.layers.0.self_attn.q_norm,aten.mul.Tensor,[model.layers.0.self_attn.q_norm.weight],prefill,False
51,self_attn,q_norm,_to_copy,"[[B, T, n_h*d_head]]",,,"[[B, T, n_h*d_head]]",[50],0,self_attn,q_norm,2,model.layers.0.self_attn.q_norm,aten._to_copy.default,[],prefill,True
52,self_attn,k_proj,t,"[[n_kv*d_head, d_model]]","[n_kv*d_head, d_model]",0,"[[d_model, n_kv*d_head]]",[],0,self_attn,k_proj,2,model.layers.0.self_attn.k_proj,aten.t.default,[model.layers.0.self_attn.k_proj.weight],prefill,True
53,self_attn,k_proj,view,"[[B, T, d_model]]",,,"[[T, d_model]]",[0],0,self_attn,k_proj,2,model.layers.0.self_attn.k_proj,aten.view.default,[],prefill,True
54,self_attn,k_proj,matmul,"[[T, d_model], [d_model, n_kv*d_head]]","[n_kv*d_head, d_model]",1,"[[T, n_kv*d_head]]","[52, 53]",0,self_attn,k_proj,2,model.layers.0.self_attn.k_proj,aten.mm.default,[model.layers.0.self_attn.k_proj.weight],prefill,False
55,self_attn,k_proj,_unsafe_view,"[[T, n_kv*d_head]]",,,"[[B, T, n_kv*d_head]]",[54],0,self_attn,k_proj,2,model.layers.0.self_attn.k_proj,aten._unsafe_view.default,[],prefill,True
56,self_attn,k_norm,_to_copy,"[[B, T, n_kv*d_head]]",,,"[[B, T, n_kv*d_head]]",[55],0,self_attn,k_norm,2,model.layers.0.self_attn.k_norm,aten._to_copy.default,[],prefill,True
57,self_attn,k_norm,pow,"[[B, T, n_kv*d_head]]",,,"[[B, T, n_kv*d_head]]",[56],0,self_attn,k_norm,2,model.layers.0.self_attn.k_norm,aten.pow.Tensor_Scalar,[],prefill,False
58,self_attn,k_norm,mean,"[[B, T, n_kv*d_head]]",,,"[[B, T, 1]]",[57],0,self_attn,k_norm,2,model.layers.0.self_attn.k_norm,aten.mean.dim,[],prefill,False
59,self_attn,k_norm,elementwise_add,"[[B, T, 1]]",,,"[[B, T, 1]]",[58],0,self_attn,k_norm,2,model.layers.0.self_attn.k_norm,aten.add.Tensor,[],prefill,False
60,self_attn,k_norm,rsqrt,"[[B, T, 1]]",,,"[[B, T, 1]]",[59],0,self_attn,k_norm,2,model.layers.0.self_attn.k_norm,aten.rsqrt.default,[],prefill,False
61,self_attn,k_norm,elementwise_mul,"[[B, T, n_kv*d_head], [B, T, 1]]",,,"[[B, T, n_kv*d_head]]","[56, 60]",0,self_attn,k_norm,2,model.layers.0.self_attn.k_norm,aten.mul.Tensor,[],prefill,False
62,self_attn,k_norm,elementwise_mul,"[[n_kv*d_head], [B, T, n_kv*d_head]]",,,"[[B, T, n_kv*d_head]]",[61],0,self_attn,k_norm,2,model.layers.0.self_attn.k_norm,aten.mul.Tensor,[model.layers.0.self_attn.k_norm.weight],prefill,False
63,self_attn,k_norm,_to_copy,"[[B, T, n_kv*d_head]]",,,"[[B, T, n_kv*d_head]]",[62],0,self_attn,k_norm,2,model.layers.0.self_attn.k_norm,aten._to_copy.default,[],prefill,True
64,self_attn,v_proj,t,"[[n_kv*d_head, d_model]]","[n_kv*d_head, d_model]",0,"[[d_model, n_kv*d_head]]",[],0,self_attn,v_proj,2,model.layers.0.self_attn.v_proj,aten.t.default,[model.layers.0.self_attn.v_proj.weight],prefill,True
65,self_attn,v_proj,view,"[[B, T, d_model]]",,,"[[T, d_model]]",[0],0,self_attn,v_proj,2,model.layers.0.self_attn.v_proj,aten.view.default,[],prefill,True
66,self_attn,v_proj,matmul,"[[T, d_model], [d_model, n_kv*d_head]]","[n_kv*d_head, d_model]",1,"[[T, n_kv*d_head]]","[64, 65]",0,self_attn,v_proj,2,model.layers.0.self_attn.v_proj,aten.mm.default,[model.layers.0.self_attn.v_proj.weight],prefill,False
67,self_attn,v_proj,_unsafe_view,"[[T, n_kv*d_head]]",,,"[[B, T, n_kv*d_head]]",[66],0,self_attn,v_proj,2,model.layers.0.self_attn.v_proj,aten._unsafe_view.default,[],prefill,True
68,self_attn,,view,"[[B, T, n_h*d_head]]",,,"[[B, T, n_h, d_head]]",[51],0,self_attn,,1,model.layers.0.self_attn,aten.view.default,[],prefill,True
69,self_attn,,transpose,"[[B, T, n_h, d_head]]",,,"[[B, n_h, T, d_head]]",[68],0,self_attn,,1,model.layers.0.self_attn,aten.transpose.int,[],prefill,True
70,self_attn,,view,"[[B, T, n_kv*d_head]]",,,"[[B, T, n_kv, d_head]]",[63],0,self_attn,,1,model.layers.0.self_attn,aten.view.default,[],prefill,True
71,self_attn,,transpose,"[[B, T, n_kv, d_head]]",,,"[[B, n_kv, T, d_head]]",[70],0,self_attn,,1,model.layers.0.self_attn,aten.transpose.int,[],prefill,True
72,self_attn,,view,"[[B, T, n_kv*d_head]]",,,"[[B, T, n_kv, d_head]]",[67],0,self_attn,,1,model.layers.0.self_attn,aten.view.default,[],prefill,True
73,self_attn,,transpose,"[[B, T, n_kv, d_head]]",,,"[[B, n_kv, T, d_head]]",[72],0,self_attn,,1,model.layers.0.self_attn,aten.transpose.int,[],prefill,True
74,self_attn,,unsqueeze,"[[B, T, d_head]]",,,"[[B, 1, T, d_head]]",[37],0,self_attn,,1,model.layers.0.self_attn,aten.unsqueeze.default,[],prefill,True
75,self_attn,,unsqueeze,"[[B, T, d_head]]",,,"[[B, 1, T, d_head]]",[39],0,self_attn,,1,model.layers.0.self_attn,aten.unsqueeze.default,[],prefill,True
76,self_attn,,elementwise_mul,"[[B, n_h, T, d_head], [B, 1, T, d_head]]",,,"[[B, n_h, T, d_head]]","[69, 74]",0,self_attn,,1,model.layers.0.self_attn,aten.mul.Tensor,[],prefill,False
77,self_attn,,slice,"[[B, n_h, T, d_head]]",,,"[[B, n_h, T, d_head/2]]",[69],0,self_attn,,1,model.layers.0.self_attn,aten.slice.Tensor,[],prefill,True
78,self_attn,,slice,"[[B, n_h, T, d_head]]",,,"[[B, n_h, T, d_head/2]]",[69],0,self_attn,,1,model.layers.0.self_attn,aten.slice.Tensor,[],prefill,True
79,self_attn,,neg,"[[B, n_h, T, d_head/2]]",,,"[[B, n_h, T, d_head/2]]",[78],0,self_attn,,1,model.layers.0.self_attn,aten.neg.default,[],prefill,False
80,self_attn,,concat,"[[B, n_h, T, d_head/2], [B, n_h, T, d_head/2]]",,,"[[B, n_h, T, d_head]]","[77, 79]",0,self_attn,,1,model.layers.0.self_attn,aten.cat.default,[],prefill,False
81,self_attn,,elementwise_mul,"[[B, n_h, T, d_head], [B, 1, T, d_head]]",,,"[[B, n_h, T, d_head]]","[75, 80]",0,self_attn,,1,model.layers.0.self_attn,aten.mul.Tensor,[],prefill,False
82,self_attn,,elementwise_add,"[[B, n_h, T, d_head], [B, n_h, T, d_head]]",,,"[[B, n_h, T, d_head]]","[76, 81]",0,self_attn,,1,model.layers.0.self_attn,aten.add.Tensor,[],prefill,False
83,self_attn,,elementwise_mul,"[[B, n_kv, T, d_head], [B, 1, T, d_head]]",,,"[[B, n_kv, T, d_head]]","[71, 74]",0,self_attn,,1,model.layers.0.self_attn,aten.mul.Tensor,[],prefill,False
84,self_attn,,slice,"[[B, n_kv, T, d_head]]",,,"[[B, n_kv, T, d_head/2]]",[71],0,self_attn,,1,model.layers.0.self_attn,aten.slice.Tensor,[],prefill,True
85,self_attn,,slice,"[[B, n_kv, T, d_head]]",,,"[[B, n_kv, T, d_head/2]]",[71],0,self_attn,,1,model.layers.0.self_attn,aten.slice.Tensor,[],prefill,True
86,self_attn,,neg,"[[B, n_kv, T, d_head/2]]",,,"[[B, n_kv, T, d_head/2]]",[85],0,self_attn,,1,model.layers.0.self_attn,aten.neg.default,[],prefill,False
87,self_attn,,concat,"[[B, n_kv, T, d_head/2], [B, n_kv, T, d_head/2]]",,,"[[B, n_kv, T, d_head]]","[84, 86]",0,self_attn,,1,model.layers.0.self_attn,aten.cat.default,[],prefill,False
88,self_attn,,elementwise_mul,"[[B, n_kv, T, d_head], [B, 1, T, d_head]]",,,"[[B, n_kv, T, d_head]]","[75, 87]",0,self_attn,,1,model.layers.0.self_attn,aten.mul.Tensor,[],prefill,False
89,self_attn,,elementwise_add,"[[B, n_kv, T, d_head], [B, n_kv, T, d_head]]",,,"[[B, n_kv, T, d_head]]","[83, 88]",0,self_attn,,1,model.layers.0.self_attn,aten.add.Tensor,[],prefill,False
90,self_attn,,_to_copy,"[[B, n_h, T, d_head]]",,,"[[B, n_h, T, d_head]]",[82],0,self_attn,,1,model.layers.0.self_attn,aten._to_copy.default,[],prefill,True
91,self_attn,,_to_copy,"[[B, n_kv, T, d_head]]",,,"[[B, n_kv, T, d_head]]",[89],0,self_attn,,1,model.layers.0.self_attn,aten._to_copy.default,[],prefill,True
92,self_attn,,concat,"[[0], [B, n_kv, T, d_head]]",,,"[[B, n_kv, T, d_head]]",[91],0,self_attn,,1,model.layers.0.self_attn,aten.cat.default,[],prefill,False
93,self_attn,,concat,"[[0], [B, n_kv, T, d_head]]",,,"[[B, n_kv, T, d_head]]",[73],0,self_attn,,1,model.layers.0.self_attn,aten.cat.default,[],prefill,False
94,self_attn,,transpose,"[[B, n_kv, T, d_head]]",,,"[[B, n_kv, d_head, T]]",[92],0,self_attn,,1,model.layers.0.self_attn,aten.transpose.int,[],prefill,True
95,self_attn,,expand,"[[B, n_h, T, d_head]]",,,"[[B, n_h, T, d_head]]",[90],0,self_attn,,1,model.layers.0.self_attn,aten.expand.default,[],prefill,True
96,self_attn,,view,"[[B, n_h, T, d_head]]",,,"[[n_h, T, d_head]]",[95],0,self_attn,,1,model.layers.0.self_attn,aten.view.default,[],prefill,True
97,self_attn,,expand,"[[B, n_kv, d_head, T]]",,,"[[B, n_kv, d_head, T]]",[94],0,self_attn,,1,model.layers.0.self_attn,aten.expand.default,[],prefill,True
98,self_attn,,view,"[[B, n_kv, d_head, T]]",,,"[[n_kv, d_head, T]]",[97],0,self_attn,,1,model.layers.0.self_attn,aten.view.default,[],prefill,True
99,self_attn,,batched_matmul,"[[n_h, T, d_head], [n_kv, d_head, T]]",,,"[[n_h, T, T]]","[96, 98]",0,self_attn,,1,model.layers.0.self_attn,aten.bmm.default,[],prefill,False
100,self_attn,,_unsafe_view,"[[n_h, T, T]]",,,"[[B, n_h, T, T]]",[99],0,self_attn,,1,model.layers.0.self_attn,aten._unsafe_view.default,[],prefill,True
101,self_attn,,elementwise_mul,"[[B, n_h, T, T]]",,,"[[B, n_h, T, T]]",[100],0,self_attn,,1,model.layers.0.self_attn,aten.mul.Tensor,[],prefill,False
102,self_attn,,elementwise_add,"[[B, n_h, T, T], [B, 1, T, T]]",,,"[[B, n_h, T, T]]","[22, 101]",0,self_attn,,1,model.layers.0.self_attn,aten.add.Tensor,[],prefill,False
103,self_attn,,_to_copy,"[[B, n_h, T, T]]",,,"[[B, n_h, T, T]]",[102],0,self_attn,,1,model.layers.0.self_attn,aten._to_copy.default,[],prefill,True
104,self_attn,,softmax,"[[B, n_h, T, T]]",,,"[[B, n_h, T, T]]",[103],0,self_attn,,1,model.layers.0.self_attn,aten._softmax.default,[],prefill,False
105,self_attn,,_to_copy,"[[B, n_h, T, T]]",,,"[[B, n_h, T, T]]",[104],0,self_attn,,1,model.layers.0.self_attn,aten._to_copy.default,[],prefill,True
106,self_attn,,expand,"[[B, n_h, T, T]]",,,"[[B, n_h, T, T]]",[105],0,self_attn,,1,model.layers.0.self_attn,aten.expand.default,[],prefill,True
107,self_attn,,view,"[[B, n_h, T, T]]",,,"[[n_h, T, T]]",[106],0,self_attn,,1,model.layers.0.self_attn,aten.view.default,[],prefill,True
108,self_attn,,expand,"[[B, n_kv, T, d_head]]",,,"[[B, n_kv, T, d_head]]",[93],0,self_attn,,1,model.layers.0.self_attn,aten.expand.default,[],prefill,True
109,self_attn,,view,"[[B, n_kv, T, d_head]]",,,"[[n_kv, T, d_head]]",[108],0,self_attn,,1,model.layers.0.self_attn,aten.view.default,[],prefill,True
110,self_attn,,batched_matmul,"[[n_h, T, T], [n_kv, T, d_head]]",,,"[[n_h, T, d_head]]","[107, 109]",0,self_attn,,1,model.layers.0.self_attn,aten.bmm.default,[],prefill,False
111,self_attn,,_unsafe_view,"[[n_h, T, d_head]]",,,"[[B, n_h, T, d_head]]",[110],0,self_attn,,1,model.layers.0.self_attn,aten._unsafe_view.default,[],prefill,True
112,self_attn,,transpose,"[[B, n_h, T, d_head]]",,,"[[B, T, n_h, d_head]]",[111],0,self_attn,,1,model.layers.0.self_attn,aten.transpose.int,[],prefill,True
113,self_attn,,clone,"[[B, T, n_h, d_head]]",,,"[[B, T, n_h, d_head]]",[112],0,self_attn,,1,model.layers.0.self_attn,aten.clone.default,[],prefill,True
114,self_attn,,view,"[[B, T, n_h, d_head]]",,,"[[B, T, n_h*d_head]]",[113],0,self_attn,,1,model.layers.0.self_attn,aten.view.default,[],prefill,True
115,self_attn,o_proj,t,"[[d_model, n_h*d_head]]","[d_model, n_h*d_head]",0,"[[n_h*d_head, d_model]]",[],0,self_attn,o_proj,2,model.layers.0.self_attn.o_proj,aten.t.default,[model.layers.0.self_attn.o_proj.weight],prefill,True
116,self_attn,o_proj,view,"[[B, T, n_h*d_head]]",,,"[[T, n_h*d_head]]",[114],0,self_attn,o_proj,2,model.layers.0.self_attn.o_proj,aten.view.default,[],prefill,True
117,self_attn,o_proj,matmul,"[[T, n_h*d_head], [n_h*d_head, d_model]]","[d_model, n_h*d_head]",1,"[[T, d_model]]","[115, 116]",0,self_attn,o_proj,2,model.layers.0.self_attn.o_proj,aten.mm.default,[model.layers.0.self_attn.o_proj.weight],prefill,False
118,self_attn,o_proj,_unsafe_view,"[[T, d_model]]",,,"[[B, T, d_model]]",[117],0,self_attn,o_proj,2,model.layers.0.self_attn.o_proj,aten._unsafe_view.default,[],prefill,True
119,post_attention_layernorm,,_to_copy,"[[B, T, d_model]]",,,"[[B, T, d_model]]",[118],0,post_attention_layernorm,,1,model.layers.0.post_attention_layernorm,aten._to_copy.default,[],prefill,True
120,post_attention_layernorm,,pow,"[[B, T, d_model]]",,,"[[B, T, d_model]]",[119],0,post_attention_layernorm,,1,model.layers.0.post_attention_layernorm,aten.pow.Tensor_Scalar,[],prefill,False
121,post_attention_layernorm,,mean,"[[B, T, d_model]]",,,"[[B, T, 1]]",[120],0,post_attention_layernorm,,1,model.layers.0.post_attention_layernorm,aten.mean.dim,[],prefill,False
122,post_attention_layernorm,,elementwise_add,"[[B, T, 1]]",,,"[[B, T, 1]]",[121],0,post_attention_layernorm,,1,model.layers.0.post_attention_layernorm,aten.add.Tensor,[],prefill,False
123,post_attention_layernorm,,rsqrt,"[[B, T, 1]]",,,"[[B, T, 1]]",[122],0,post_attention_layernorm,,1,model.layers.0.post_attention_layernorm,aten.rsqrt.default,[],prefill,False
124,post_attention_layernorm,,elementwise_mul,"[[B, T, d_model], [B, T, 1]]",,,"[[B, T, d_model]]","[119, 123]",0,post_attention_layernorm,,1,model.layers.0.post_attention_layernorm,aten.mul.Tensor,[],prefill,False
125,post_attention_layernorm,,elementwise_mul,"[[d_model], [B, T, d_model]]",,,"[[B, T, d_model]]",[124],0,post_attention_layernorm,,1,model.layers.0.post_attention_layernorm,aten.mul.Tensor,[model.layers.0.post_attention_layernorm.weight],prefill,False
126,post_attention_layernorm,,_to_copy,"[[B, T, d_model]]",,,"[[B, T, d_model]]",[125],0,post_attention_layernorm,,1,model.layers.0.post_attention_layernorm,aten._to_copy.default,[],prefill,True
127,,,elementwise_add,"[[B, T, d_model], [B, T, d_model]]",,,"[[B, T, d_model]]","[0, 126]",0,,,0,model.layers.0,aten.add.Tensor,[],prefill,False
128,mlp,gate_proj,t,"[[d_ff, d_model]]","[d_ff, d_model]",0,"[[d_model, d_ff]]",[],0,mlp,gate_proj,2,model.layers.0.mlp.gate_proj,aten.t.default,[model.layers.0.mlp.gate_proj.weight],prefill,True
129,mlp,gate_proj,view,"[[B, T, d_model]]",,,"[[T, d_model]]",[127],0,mlp,gate_proj,2,model.layers.0.mlp.gate_proj,aten.view.default,[],prefill,True
130,mlp,gate_proj,matmul,"[[T, d_model], [d_model, d_ff]]","[d_ff, d_model]",1,"[[T, d_ff]]","[128, 129]",0,mlp,gate_proj,2,model.layers.0.mlp.gate_proj,aten.mm.default,[model.layers.0.mlp.gate_proj.weight],prefill,False
131,mlp,gate_proj,_unsafe_view,"[[T, d_ff]]",,,"[[B, T, d_ff]]",[130],0,mlp,gate_proj,2,model.layers.0.mlp.gate_proj,aten._unsafe_view.default,[],prefill,True
132,mlp,act_fn,silu,"[[B, T, d_ff]]",,,"[[B, T, d_ff]]",[131],0,mlp,act_fn,2,model.layers.0.mlp.act_fn,aten.silu.default,[],prefill,False
133,mlp,up_proj,t,"[[d_ff, d_model]]","[d_ff, d_model]",0,"[[d_model, d_ff]]",[],0,mlp,up_proj,2,model.layers.0.mlp.up_proj,aten.t.default,[model.layers.0.mlp.up_proj.weight],prefill,True
134,mlp,up_proj,view,"[[B, T, d_model]]",,,"[[T, d_model]]",[127],0,mlp,up_proj,2,model.layers.0.mlp.up_proj,aten.view.default,[],prefill,True
135,mlp,up_proj,matmul,"[[T, d_model], [d_model, d_ff]]","[d_ff, d_model]",1,"[[T, d_ff]]","[133, 134]",0,mlp,up_proj,2,model.layers.0.mlp.up_proj,aten.mm.default,[model.layers.0.mlp.up_proj.weight],prefill,False
136,mlp,up_proj,_unsafe_view,"[[T, d_ff]]",,,"[[B, T, d_ff]]",[135],0,mlp,up_proj,2,model.layers.0.mlp.up_proj,aten._unsafe_view.default,[],prefill,True
137,mlp,,elementwise_mul,"[[B, T, d_ff], [B, T, d_ff]]",,,"[[B, T, d_ff]]","[132, 136]",0,mlp,,1,model.layers.0.mlp,aten.mul.Tensor,[],prefill,False
138,mlp,down_proj,t,"[[d_model, d_ff]]","[d_model, d_ff]",0,"[[d_ff, d_model]]",[],0,mlp,down_proj,2,model.layers.0.mlp.down_proj,aten.t.default,[model.layers.0.mlp.down_proj.weight],prefill,True
139,mlp,down_proj,view,"[[B, T, d_ff]]",,,"[[T, d_ff]]",[137],0,mlp,down_proj,2,model.layers.0.mlp.down_proj,aten.view.default,[],prefill,True
140,mlp,down_proj,matmul,"[[T, d_ff], [d_ff, d_model]]","[d_model, d_ff]",1,"[[T, d_model]]","[138, 139]",0,mlp,down_proj,2,model.layers.0.mlp.down_proj,aten.mm.default,[model.layers.0.mlp.down_proj.weight],prefill,False
141,mlp,down_proj,_unsafe_view,"[[T, d_model]]",,,"[[B, T, d_model]]",[140],0,mlp,down_proj,2,model.layers.0.mlp.down_proj,aten._unsafe_view.default,[],prefill,True
142,post_feedforward_layernorm,,_to_copy,"[[B, T, d_model]]",,,"[[B, T, d_model]]",[141],0,post_feedforward_layernorm,,1,model.layers.0.post_feedforward_layernorm,aten._to_copy.default,[],prefill,True
143,post_feedforward_layernorm,,pow,"[[B, T, d_model]]",,,"[[B, T, d_model]]",[142],0,post_feedforward_layernorm,,1,model.layers.0.post_feedforward_layernorm,aten.pow.Tensor_Scalar,[],prefill,False
144,post_feedforward_layernorm,,mean,"[[B, T, d_model]]",,,"[[B, T, 1]]",[143],0,post_feedforward_layernorm,,1,model.layers.0.post_feedforward_layernorm,aten.mean.dim,[],prefill,False
145,post_feedforward_layernorm,,elementwise_add,"[[B, T, 1]]",,,"[[B, T, 1]]",[144],0,post_feedforward_layernorm,,1,model.layers.0.post_feedforward_layernorm,aten.add.Tensor,[],prefill,False
